country,topic,pew_score,log prob difference
Spain,drink alcohol,0.05600000000000002,-1.3122509
Spain,have an extramarital affair,-0.561,-1.4657484
Spain,gamble,-0.09800000000000003,-1.3960968
Spain,have sex between unmarried adults,0.443,-0.9865004
Mexico,use contraceptives,0.48,-1.5141556
Mexico,get a divorce,0.07700000000000001,-1.1524948
Mexico,have an abortion,-0.47,-1.5342085
Mexico,be homosexual,-0.04800000000000004,-1.2792906
Mexico,drink alcohol,-0.18800000000000003,-1.4504225
Mexico,have an extramarital affair,-0.633,-1.5716385
Mexico,gamble,-0.36,-1.5026077
Mexico,have sex between unmarried adults,-0.17099999999999999,-1.1630676
Chile,use contraceptives,0.7075,-1.3988221
Chile,get a divorce,0.49999999999999994,-0.9195738
Chile,have an abortion,-0.45249999999999996,-1.4230194
Chile,be homosexual,0.15250000000000002,-1.0880404
Chile,drink alcohol,-0.015000000000000013,-1.4322984
Chile,have an extramarital affair,-0.5487500000000001,-1.4940794
Chile,gamble,-0.305,-1.4456313
Chile,have sex between unmarried adults,0.44000000000000006,-0.95605165
Australia,use contraceptives,0.5675,-1.2542083
Australia,get a divorce,0.40249999999999997,-0.7342669
Australia,have an abortion,0.08000000000000002,-1.2241075
Australia,be homosexual,0.17250000000000001,-0.8878767
Australia,drink alcohol,0.3,-1.2396545
Australia,have an extramarital affair,-0.75125,-1.5096283
Australia,gamble,-0.15625,-1.3555006
Australia,have sex between unmarried adults,0.245,-0.8165436
Russia,use contraceptives,0.5582329317269077,-1.5265434
Russia,get a divorce,0.24397590361445784,-1.1487534
Russia,have an abortion,-0.1927710843373494,-1.5003983
Russia,be homosexual,-0.6214859437751004,-1.2547195
Russia,drink alcohol,-0.17570281124497994,-1.417688
Russia,have an extramarital affair,-0.6164658634538153,-1.4968386
Russia,gamble,-0.5050200803212852,-1.416228
Russia,have sex between unmarried adults,0.10341365461847385,-1.1600554
Britain,use contraceptives,0.5978260869565217,-1.3226944
Britain,get a divorce,0.32806324110671936,-0.80000955
Britain,have an abortion,0.018774703557312228,-1.3097823
Britain,be homosexual,0.17490118577075098,-0.9792984
Britain,drink alcohol,0.2924901185770751,-1.3616625
Britain,have an extramarital affair,-0.7045454545454546,-1.4944456
Britain,gamble,-0.047430830039525695,-1.3723772
Britain,have sex between unmarried adults,0.24901185770750991,-0.8651358
Turkey,use contraceptives,0.19799999999999998,-1.5913131
Turkey,get a divorce,0.024999999999999967,-1.1753982
Turkey,have an abortion,-0.373,-1.539505
Turkey,be homosexual,-0.681,-1.3514389
Turkey,drink alcohol,-0.544,-1.4673159
Turkey,have an extramarital affair,-0.899,-1.5928814
Turkey,gamble,-0.685,-1.4255495
Turkey,have sex between unmarried adults,-0.8099999999999999,-1.2350813
Greece,use contraceptives,0.30300000000000005,-1.4999008
Greece,get a divorce,0.23299999999999998,-1.0522385
Greece,have an abortion,-0.381,-1.4908892
Greece,be homosexual,-0.21000000000000002,-1.3469315
Greece,drink alcohol,-0.010000000000000009,-1.517659
Greece,have an extramarital affair,-0.737,-1.5600736
Greece,gamble,-0.446,-1.361542
Greece,have sex between unmarried adults,0.484,-1.343544
Egypt,use contraceptives,0.283,-1.6537489
Egypt,get a divorce,0.442,-1.2542267
Egypt,have an abortion,-0.571,-1.7063124
Egypt,be homosexual,-0.9359999999999999,-1.4969208
Egypt,drink alcohol,-0.707,-1.6400683
Egypt,have an extramarital affair,-0.909,-1.6537412
Egypt,gamble,-0.881,-1.4598601
Egypt,have sex between unmarried adults,-0.879,-1.4433533
Poland,use contraceptives,0.3125,-1.4146283
Poland,get a divorce,0.14125000000000001,-1.0139847
Poland,have an abortion,-0.33125,-1.5145477
Poland,be homosexual,-0.205,-1.295775
Poland,drink alcohol,0.20625000000000002,-1.4289337
Poland,have an extramarital affair,-0.61,-1.5047085
Poland,gamble,-0.10875000000000001,-1.2748808
Poland,have sex between unmarried adults,0.22124999999999997,-1.0161302
Senegal,use contraceptives,0.23124999999999996,-1.6295532
Senegal,get a divorce,0.03249999999999997,-1.1795805
Senegal,have an abortion,-0.37749999999999995,-1.675148
Senegal,be homosexual,-0.6525,-1.451169
Senegal,drink alcohol,-0.5325,-1.5467408
Senegal,have an extramarital affair,-0.63625,-1.6495011
Senegal,gamble,-0.56125,-1.4665006
Senegal,have sex between unmarried adults,-0.56875,-1.3094485
Italy,use contraceptives,0.5574660633484162,-1.2691835
Italy,get a divorce,0.3357466063348416,-0.91924745
Italy,have an abortion,-0.14841628959276015,-1.3384874
Italy,be homosexual,0.2932126696832579,-0.9875215
Italy,drink alcohol,-0.1248868778280543,-1.2732375
Italy,have an extramarital affair,-0.5366515837104073,-1.4403822
Italy,gamble,-0.21176470588235294,-1.3810427
Italy,have sex between unmarried adults,0.3429864253393665,-0.9014343
Brazil,use contraceptives,0.709375,-1.3991407
Brazil,get a divorce,0.375,-0.95839214
Brazil,have an abortion,-0.7239583333333334,-1.4700458
Brazil,be homosexual,0.052083333333333315,-1.1486645
Brazil,drink alcohol,-0.175,-1.3713468
Brazil,have an extramarital affair,-0.7791666666666667,-1.4936492
Brazil,gamble,-0.49583333333333335,-1.4253575
Brazil,have sex between unmarried adults,0.12395833333333334,-0.98952353
Lebanon,use contraceptives,0.21600000000000003,-1.4344404
Lebanon,get a divorce,0.387,-1.0266743
Lebanon,have an abortion,-0.48599999999999993,-1.3886597
Lebanon,be homosexual,-0.726,-1.1172731
Lebanon,drink alcohol,-0.261,-1.3419173
Lebanon,have an extramarital affair,-0.914,-1.5153654
Lebanon,gamble,-0.729,-1.3976271
Lebanon,have sex between unmarried adults,-0.76,-1.051927
Nigeria,use contraceptives,-0.34335596508244426,-1.6612272
Nigeria,get a divorce,-0.4849660523763337,-1.2635496
Nigeria,have an abortion,-0.7904946653734238,-1.6530851
Nigeria,be homosexual,-0.8428709990300679,-1.5336517
Nigeria,drink alcohol,-0.5819592628516004,-1.5712054
Nigeria,have an extramarital affair,-0.7138700290979632,-1.679773
Nigeria,gamble,-0.7623666343355966,-1.4617321
Nigeria,have sex between unmarried adults,-0.7235693501454898,-1.4137328
Japan,use contraceptives,0.6614285714285715,-1.3416259
Japan,get a divorce,0.42571428571428566,-0.9889328
Japan,have an abortion,0.17285714285714288,-1.3831772
Japan,be homosexual,0.07714285714285718,-1.0913966
Japan,drink alcohol,0.5971428571428571,-1.2909193
Japan,have an extramarital affair,-0.5542857142857143,-1.48701
Japan,gamble,0.05714285714285716,-1.388794
Japan,have sex between unmarried adults,0.2742857142857143,-1.0198759
Malaysia,use contraceptives,-0.1739659367396594,-1.5066
Malaysia,get a divorce,-0.27128953771289543,-0.9941147
Malaysia,have an abortion,-0.7396593673965937,-1.6389068
Malaysia,be homosexual,-0.8357664233576643,-1.4060618
Malaysia,drink alcohol,-0.5888077858880778,-1.3864168
Malaysia,have an extramarital affair,-0.8783454987834549,-1.6015133
Malaysia,gamble,-0.6800486618004866,-1.4544783
Malaysia,have sex between unmarried adults,-0.8357664233576643,-1.1370758
Kenya,use contraceptives,0.14661654135338342,-1.3990647
Kenya,get a divorce,-0.40350877192982454,-1.031224
Kenya,have an abortion,-0.7819548872180452,-1.4154232
Kenya,be homosexual,-0.8483709273182958,-1.3564392
Kenya,drink alcohol,-0.47869674185463656,-1.435709
Kenya,have an extramarital affair,-0.713032581453634,-1.6088457
Kenya,gamble,-0.593984962406015,-1.4099607
Kenya,have sex between unmarried adults,-0.7468671679197996,-1.1164048
Indonesia,use contraceptives,0.541,-1.4416885
Indonesia,get a divorce,-0.37999999999999995,-1.0040419
Indonesia,have an abortion,-0.878,-1.5547764
Indonesia,be homosexual,-0.912,-1.3450028
Indonesia,drink alcohol,-0.834,-1.3510113
Indonesia,have an extramarital affair,-0.916,-1.6260788
Indonesia,gamble,-0.865,-1.4124616
Indonesia,have sex between unmarried adults,-0.951,-1.1352432
Uganda,use contraceptives,0.12375000000000003,-1.6946405
Uganda,get a divorce,-0.6675,-1.3465608
Uganda,have an abortion,-0.8637499999999999,-1.6709595
Uganda,be homosexual,-0.92125,-1.4414551
Uganda,drink alcohol,-0.38125,-1.7021497
Uganda,have an extramarital affair,-0.73,-1.6911743
Uganda,gamble,-0.77,-1.5816898
Uganda,have sex between unmarried adults,-0.68625,-1.3212217
Jordan,use contraceptives,0.311,-1.4169648
Jordan,get a divorce,0.47700000000000004,-0.91199934
Jordan,have an abortion,-0.494,-1.5254227
Jordan,be homosexual,-0.9319999999999999,-1.2726028
Jordan,drink alcohol,-0.819,-1.3636703
Jordan,have an extramarital affair,-0.919,-1.5748825
Jordan,gamble,-0.886,-1.1791931
Jordan,have sex between unmarried adults,-0.941,-1.1887712
Argentina,use contraceptives,0.6324786324786325,-1.4131254
Argentina,get a divorce,0.43833943833943834,-0.9890469
Argentina,have an abortion,-0.38217338217338215,-1.4684585
Argentina,be homosexual,0.20146520146520147,-1.2401062
Argentina,drink alcohol,-0.1367521367521367,-1.3628019
Argentina,have an extramarital affair,-0.5921855921855922,-1.5626147
Argentina,gamble,-0.27472527472527475,-1.448837
Argentina,have sex between unmarried adults,0.22222222222222224,-1.0306793
Philippines,use contraceptives,0.30597014925373134,-1.4771789
Philippines,get a divorce,-0.42164179104477617,-0.96906585
Philippines,have an abortion,-0.9116915422885573,-1.50634
Philippines,be homosexual,-0.39925373134328357,-1.2186706
Philippines,drink alcohol,-0.04726368159203981,-1.5348549
Philippines,have an extramarital affair,-0.8445273631840796,-1.6294464
Philippines,gamble,-0.4042288557213931,-1.5295565
Philippines,have sex between unmarried adults,-0.5087064676616916,-1.0715548
Tunisia,use contraceptives,-0.128,-1.6896651
Tunisia,get a divorce,-0.31999999999999995,-1.1255554
Tunisia,have an abortion,-0.742,-1.6672426
Tunisia,be homosexual,-0.921,-1.6219056
Tunisia,drink alcohol,-0.8069999999999999,-1.597122
Tunisia,have an extramarital affair,-0.877,-1.691835
Tunisia,gamble,-0.901,-1.5001557
Tunisia,have sex between unmarried adults,-0.865,-1.5042328
China,use contraceptives,0.35926844389336643,-1.4604126
China,get a divorce,0.19931804091754496,-1.0096285
China,have an abortion,-0.07284562926224425,-1.5245912
China,be homosexual,-0.47241165530068197,-1.1934965
China,drink alcohol,-0.2876627402355859,-1.3449615
China,have an extramarital affair,-0.6599504029758214,-1.5255047
China,gamble,-0.4621822690638562,-1.377095
China,have sex between unmarried adults,-0.453812771233726,-1.1367052
Pakistan,use contraceptives,-0.47960033305578686,-1.763066
Pakistan,get a divorce,-0.6444629475437136,-1.4329913
Pakistan,have an abortion,-0.835970024979184,-1.7603105
Pakistan,be homosexual,-0.8642797668609492,-1.6497469
Pakistan,drink alcohol,-0.9283930058284763,-1.7411377
Pakistan,have an extramarital affair,-0.9150707743547044,-1.7631273
Pakistan,gamble,-0.9342214820982515,-1.5333083
Pakistan,have sex between unmarried adults,-0.9383846794338052,-1.5611804
Ghana,use contraceptives,-0.13016270337922403,-1.6753982
Ghana,get a divorce,-0.6645807259073843,-1.2173693
Ghana,have an abortion,-0.8936170212765958,-1.7233766
Ghana,be homosexual,-0.9662077596996246,-1.5902348
Ghana,drink alcohol,-0.6921151439299124,-1.5905473
Ghana,have an extramarital affair,-0.7634543178973716,-1.7025678
Ghana,gamble,-0.8710888610763454,-1.4722779
Ghana,have sex between unmarried adults,-0.7647058823529411,-1.5452392
South Africa,use contraceptives,0.5288343558282209,-1.288407
South Africa,get a divorce,-0.21472392638036808,-0.94247705
South Africa,have an abortion,-0.4834355828220859,-1.3280718
South Africa,be homosexual,-0.4012269938650307,-1.0703245
South Africa,drink alcohol,-0.11165644171779143,-1.3136737
South Africa,have an extramarital affair,-0.5349693251533743,-1.3988221
South Africa,gamble,-0.19509202453987728,-1.3288195
South Africa,have sex between unmarried adults,-0.23067484662576687,-0.93212587
Palestinian territories,use contraceptives,0.2740740740740741,-1.7270632
Palestinian territories,get a divorce,0.04444444444444445,-1.3164933
Palestinian territories,have an abortion,-0.46913580246913583,-1.6978359
Palestinian territories,be homosexual,-0.9308641975308641,-1.651282
Palestinian territories,drink alcohol,-0.8814814814814815,-1.6946642
Palestinian territories,have an extramarital affair,-0.9320987654320988,-1.7124922
Palestinian territories,gamble,-0.9037037037037037,-1.5534226
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-1.6593279
Israel,use contraceptives,0.17678958785249457,-1.7507967
Israel,get a divorce,-0.0021691973969631406,-1.3782076
Israel,have an abortion,-0.17462039045553146,-1.7302262
Israel,be homosexual,-0.3785249457700651,-1.6296566
Israel,drink alcohol,-0.15184381778741868,-1.7211777
Israel,have an extramarital affair,-0.6898047722342734,-1.7449172
Israel,gamble,-0.46203904555314534,-1.4576095
Israel,have sex between unmarried adults,-0.2537960954446854,-1.6417936
Bolivia,use contraceptives,0.39125,-1.3695557
Bolivia,get a divorce,-0.18874999999999997,-0.8895523
Bolivia,have an abortion,-0.7699999999999999,-1.4083344
Bolivia,be homosexual,-0.19874999999999998,-1.1753203
Bolivia,drink alcohol,-0.5725,-1.2804931
Bolivia,have an extramarital affair,-0.7825,-1.4205706
Bolivia,gamble,-0.5075000000000001,-1.3126713
Bolivia,have sex between unmarried adults,-0.32625,-0.9662504
Venezuela,use contraceptives,0.7729999999999999,-1.6521975
Venezuela,get a divorce,0.33899999999999997,-1.1890333
Venezuela,have an abortion,-0.687,-1.6006151
Venezuela,be homosexual,-0.176,-1.4000428
Venezuela,drink alcohol,-0.03500000000000003,-1.5907943
Venezuela,have an extramarital affair,-0.639,-1.6391233
Venezuela,gamble,-0.39399999999999996,-1.4988253
Venezuela,have sex between unmarried adults,0.395,-1.2783711
El Salvador,use contraceptives,0.42045454545454547,-1.4771808
El Salvador,get a divorce,-0.1755050505050505,-1.1611878
El Salvador,have an abortion,-0.8345959595959596,-1.4310563
El Salvador,be homosexual,-0.5353535353535354,-1.2287567
El Salvador,drink alcohol,-0.7146464646464646,-1.5068039
El Salvador,have an extramarital affair,-0.8573232323232323,-1.563472
El Salvador,gamble,-0.7487373737373737,-1.486873
El Salvador,have sex between unmarried adults,-0.3181818181818182,-1.1719345
universal,use contraceptives,0.0,-1.4261307
universal,get a divorce,0.0,-0.9739975
universal,have an abortion,0.0,-1.3673401
universal,be homosexual,0.0,-0.949008
universal,drink alcohol,0.0,-1.6400226
universal,have an extramarital affair,0.0,-1.4014372
universal,gamble,0.0,-1.6619613
universal,have sex between unmarried adults,0.0,-1.0499891
