country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Ecuador,death penalty,-0.4098514758413236,,,-1.1262738
Greece,claiming government benefits to which you are not entitled,-0.8696097606407748,,,-2.8438506
Greece,avoiding a fare on public transport,-0.6914508493455862,,,-0.9080556
Greece,stealing property,-0.9709902370990239,,,-1.690438
Greece,cheating on taxes,-0.8491198658843252,,,-1.7966921
Greece,someone accepting a bribe in the course of their duties,-0.9161073825503355,,,-1.0997269
Greece,homosexuality,-0.1633535004321521,,,-1.1156601
Greece,prostitution,-0.33750118404849866,,,-1.1096271
Greece,abortion,-0.2055414192818773,,,-0.942057
Greece,divorce,0.30359147025813693,,,-0.47201246
Greece,sex before marriage,0.42597328786587096,,,-1.2073634
Greece,suicide,-0.8033314404694303,,,-0.8051348
Greece,euthanasia,-0.5317672712855585,,,-1.1135914
Greece,for a man to beat his wife,-0.9706674092639005,,,-1.723114
Greece,parents beating children,-0.9508439992580227,,,-1.5545771
Greece,violence against other people,-0.9575656058068119,,,-1.473538
Greece,"terrorism as a political, ideological or religious mean",-0.9682806231924619,,,-1.5269306
Greece,having casual sex,-0.034005872880553185,,,-1.7053335
Greece,political violence,-0.899623352165725,,,-0.25947395
Greece,death penalty,-0.6814555360965168,,,-0.9399206
Indonesia,claiming government benefits to which you are not entitled,-0.49328027367612665,,,-3.0407553
Indonesia,avoiding a fare on public transport,-0.6138079827400217,,,-0.8914013
Indonesia,stealing property,-0.8764427756918369,,,-1.894736
Indonesia,cheating on taxes,-0.6663534815742772,,,-2.0040822
Indonesia,someone accepting a bribe in the course of their duties,-0.793038570084666,,,-1.2859644
Indonesia,homosexuality,-0.8643949688164174,,,-1.3404481
Indonesia,prostitution,-0.8741599637870399,,,-1.2251711
Indonesia,abortion,-0.8719420955562516,,,-1.0824877
Indonesia,divorce,-0.6242804814233386,,,-0.9757534
Indonesia,sex before marriage,-0.8572521207064386,,,-1.2560802
Indonesia,suicide,-0.8923317683881065,,,-1.1376972
Indonesia,euthanasia,-0.7354099160308003,,,-1.1500357
Indonesia,for a man to beat his wife,-0.8514114865804479,,,-1.8625103
Indonesia,parents beating children,-0.6807511737089202,,,-1.7139095
Indonesia,violence against other people,-0.8081029386193707,,,-1.510075
Indonesia,"terrorism as a political, ideological or religious mean",-0.8387785831845082,,,-1.6260045
Indonesia,having casual sex,-0.8844305120167189,,,-1.6794147
Indonesia,political violence,-0.8260991712319145,,,-0.44423667
Indonesia,death penalty,-0.4706419440932716,,,-1.2643791
Jordan,claiming government benefits to which you are not entitled,-0.5566854990583804,,,-2.982293
Jordan,avoiding a fare on public transport,,,,-0.8648984
Jordan,stealing property,-0.9164814814814816,,,-2.0057216
Jordan,cheating on taxes,-0.7543075346931173,,,-2.026441
Jordan,someone accepting a bribe in the course of their duties,-0.9015025041736227,,,-1.212653
Jordan,homosexuality,-0.9397489539748954,,,-1.173757
Jordan,prostitution,,,,-1.1761981
Jordan,abortion,-0.7969156447417317,,,-0.93083286
Jordan,divorce,-0.375847024969832,,,-0.62891304
Jordan,sex before marriage,-0.9436069235064211,,,-1.4289658
Jordan,suicide,-0.9477777777777779,,,-0.95351756
Jordan,euthanasia,-0.8888888888888887,,,-1.0457219
Jordan,for a man to beat his wife,-0.8682579332038117,,,-1.742453
Jordan,parents beating children,-0.6559079948061585,,,-1.6066427
Jordan,violence against other people,-0.9089647515958922,,,-1.7633591
Jordan,"terrorism as a political, ideological or religious mean",-0.9384986993682645,,,-1.4877447
Jordan,having casual sex,,,,-1.5472859
Jordan,political violence,-0.9324965132496514,,,-0.40177536
Jordan,death penalty,-0.036477283328668716,,,-0.9631138
Libya,claiming government benefits to which you are not entitled,-0.6391792489353465,,,-2.967834
Libya,avoiding a fare on public transport,-0.8653081028626881,,,-1.1801285
Libya,stealing property,-0.9648021308980211,,,-1.9675356
Libya,cheating on taxes,-0.8903269101716037,,,-2.1537397
Libya,someone accepting a bribe in the course of their duties,-0.9456918057954328,,,-1.2521532
Libya,homosexuality,-0.9739614390777179,,,-1.4062353
Libya,prostitution,-0.9703436529405871,,,-1.4168764
Libya,abortion,-0.8707321886717979,,,-1.3697954
Libya,divorce,-0.40387071421554177,,,-1.0597578
Libya,sex before marriage,-0.9741784037558684,,,-1.7898979
Libya,suicide,-0.9664422983123598,,,-0.81948626
Libya,euthanasia,-0.9534654441486741,,,-1.4930025
Libya,for a man to beat his wife,-0.8444638864586371,,,-1.9257183
Libya,parents beating children,-0.5446680276076601,,,-1.7559786
Libya,violence against other people,-0.9318933644677952,,,-1.6223886
Libya,"terrorism as a political, ideological or religious mean",-0.9722713864306783,,,-1.6762993
Libya,having casual sex,-0.9856440511307768,,,-2.036337
Libya,political violence,-0.9570146899339447,,,-0.43563834
Libya,death penalty,-0.21288014311270126,,,-1.2363937
Maldives,claiming government benefits to which you are not entitled,-0.8097074895531984,,,-3.0499282
Maldives,avoiding a fare on public transport,-0.6836701957009946,,,-1.1719148
Maldives,stealing property,-0.9344508918977004,,,-1.9107097
Maldives,cheating on taxes,-0.9124839124839125,,,-2.0377655
Maldives,someone accepting a bribe in the course of their duties,-0.9358357394931024,,,-1.4298021
Maldives,homosexuality,-0.9419824448726183,,,-1.4458411
Maldives,prostitution,-0.9496410586092361,,,-1.4168026
Maldives,abortion,-0.659916425586628,,,-1.1289711
Maldives,divorce,0.04976404976404976,,,-1.1093944
Maldives,sex before marriage,-0.8560703560703561,,,-1.6206223
Maldives,suicide,-0.9084589883434927,,,-1.1422771
Maldives,euthanasia,-0.776702161987738,,,-1.3678958
Maldives,for a man to beat his wife,-0.963784420872174,,,-1.9267342
Maldives,parents beating children,-0.916720188396489,,,-1.6300604
Maldives,violence against other people,-0.9466409514625523,,,-1.6000698
Maldives,"terrorism as a political, ideological or religious mean",-0.951998285653059,,,-1.9043846
Maldives,having casual sex,-0.9272104474416614,,,-1.9784813
Maldives,political violence,-0.9521202361782071,,,-0.4708465
Maldives,death penalty,0.3744776599164256,,,-1.1292323
New Zealand,claiming government benefits to which you are not entitled,-0.7808338790657062,,,-2.8921382
New Zealand,avoiding a fare on public transport,-0.744888023369036,,,-0.37325242
New Zealand,stealing property,-0.9143473570658037,,,-1.6866541
New Zealand,cheating on taxes,-0.8238218763510593,,,-1.9923111
New Zealand,someone accepting a bribe in the course of their duties,-0.9236178729849617,,,-1.6163486
New Zealand,homosexuality,0.40620490620490624,,,-0.99479914
New Zealand,prostitution,-0.03414290742696235,,,-1.0393661
New Zealand,abortion,0.29105911608454843,,,-0.4071806
New Zealand,divorce,0.5089605734767025,,,-0.5674581
New Zealand,sex before marriage,0.5333106344342299,,,-0.6051758
New Zealand,suicide,-0.48773448773448774,,,-0.9986097
New Zealand,euthanasia,0.3568573712458604,,,-0.8376214
New Zealand,for a man to beat his wife,-0.9697068051498432,,,-1.6645873
New Zealand,parents beating children,-0.8950677506775069,,,-1.726229
New Zealand,violence against other people,-0.8555446942543717,,,-1.5764787
New Zealand,"terrorism as a political, ideological or religious mean",-0.9576511678672779,,,-1.5366287
New Zealand,having casual sex,0.049816345270890725,,,-1.3799294
New Zealand,political violence,-0.8237855946398661,,,-0.40548152
New Zealand,death penalty,-0.27326710060523013,,,-1.1081349
Nigeria,claiming government benefits to which you are not entitled,-0.7770574464253557,,,-3.1703665
Nigeria,avoiding a fare on public transport,-0.7741731999639542,,,-0.90201426
Nigeria,stealing property,-0.8490328385065228,,,-1.8036543
Nigeria,cheating on taxes,-0.8245993156852152,,,-1.9905685
Nigeria,someone accepting a bribe in the course of their duties,-0.8412955465587044,,,-1.2926161
Nigeria,homosexuality,-0.8888888888888887,,,-1.502587
Nigeria,prostitution,-0.8588807785888077,,,-1.2933849
Nigeria,abortion,-0.8425097188319319,,,-1.3614678
Nigeria,divorce,-0.6720867208672088,,,-1.226155
Nigeria,sex before marriage,-0.6242391205596439,,,-1.7470112
Nigeria,suicide,-0.8772024451636101,,,-0.95347655
Nigeria,euthanasia,-0.8561097022635484,,,-1.3653198
Nigeria,for a man to beat his wife,-0.7900134952766532,,,-1.8868965
Nigeria,parents beating children,0.1220783890686803,,,-1.7282493
Nigeria,violence against other people,-0.8101140752717146,,,-1.506718
Nigeria,"terrorism as a political, ideological or religious mean",-0.8531103919453433,,,-1.6540244
Nigeria,having casual sex,-0.6533550665580005,,,-1.8591816
Nigeria,political violence,-0.8434016540812657,,,-0.4156726
Nigeria,death penalty,-0.6397085610200364,,,-1.3362494
Philippines,claiming government benefits to which you are not entitled,-0.04796296296296295,,,-3.2507553
Philippines,avoiding a fare on public transport,-0.15299786859419887,,,-1.322666
Philippines,stealing property,-0.4131625359695535,,,-1.99522
Philippines,cheating on taxes,-0.31571137080319045,,,-2.1973026
Philippines,someone accepting a bribe in the course of their duties,-0.2851851851851852,,,-1.6485269
Philippines,homosexuality,-0.2066666666666667,,,-1.4692786
Philippines,prostitution,-0.38356037438606244,,,-1.4346969
Philippines,abortion,-0.5514814814814816,,,-1.1744301
Philippines,divorce,-0.2877777777777778,,,-1.0707326
Philippines,sex before marriage,-0.26340196624002965,,,-1.4540122
Philippines,suicide,-0.5277546103234176,,,-1.1143891
Philippines,euthanasia,-0.4166666666666667,,,-1.3067944
Philippines,for a man to beat his wife,-0.45825224724307295,,,-1.9548872
Philippines,parents beating children,-0.34129629629629626,,,-1.8483893
Philippines,violence against other people,-0.3935185185185185,,,-1.6070969
Philippines,"terrorism as a political, ideological or religious mean",-0.2940413307385784,,,-1.8308182
Philippines,having casual sex,-0.36208495640882954,,,-1.9834179
Philippines,political violence,-0.3346296296296296,,,-0.42016536
Philippines,death penalty,-0.3055323881011955,,,-1.3443134
Thailand,claiming government benefits to which you are not entitled,-0.729697242881827,,,-3.102497
Thailand,avoiding a fare on public transport,-0.7297094938604372,,,-0.8639528
Thailand,stealing property,-0.8148646627785253,,,-1.7824719
Thailand,cheating on taxes,-0.8337071930611634,,,-1.8644478
Thailand,someone accepting a bribe in the course of their duties,-0.8295199641094662,,,-1.329339
Thailand,homosexuality,-0.2870931537598205,,,-1.3004895
Thailand,prostitution,-0.6677920324105334,,,-1.0806019
Thailand,abortion,-0.6900269541778976,,,-0.95721847
Thailand,divorce,-0.20344182566404787,,,-0.9266567
Thailand,sex before marriage,-0.22702702702702704,,,-1.391978
Thailand,suicide,-0.6691358024691357,,,-1.1533138
Thailand,euthanasia,-0.6094230624953109,,,-1.0181412
Thailand,for a man to beat his wife,-0.7782258064516129,,,-1.8626163
Thailand,parents beating children,-0.7067921990585071,,,-1.6903427
Thailand,violence against other people,-0.800941492938803,,,-1.5356401
Thailand,"terrorism as a political, ideological or religious mean",-0.8100792582623,,,-1.7007005
Thailand,having casual sex,-0.6744534291704103,,,-1.5698221
Thailand,political violence,-0.7135171486213854,,,-0.4138956
Thailand,death penalty,-0.22222222222222218,,,-1.2456092
Tunisia,claiming government benefits to which you are not entitled,-0.6081920118617365,,,-2.8998666
Tunisia,avoiding a fare on public transport,-0.7509928881499954,,,-0.8752457
Tunisia,stealing property,-0.8821464856377574,,,-1.7463062
Tunisia,cheating on taxes,-0.7953410981697171,,,-1.8572156
Tunisia,someone accepting a bribe in the course of their duties,-0.8359656414519256,,,-1.1974949
Tunisia,homosexuality,-0.9084422203688258,,,-1.1242775
Tunisia,prostitution,-0.8507435115913918,,,-1.126293
Tunisia,abortion,-0.6293829216393746,,,-0.9388296
Tunisia,divorce,-0.302141011443337,,,-0.8291136
Tunisia,sex before marriage,-0.880655009714127,,,-1.3309748
Tunisia,suicide,-0.9032853451458104,,,-0.65767825
Tunisia,euthanasia,-0.81145341844759,,,-1.1326704
Tunisia,for a man to beat his wife,-0.7919896640826872,,,-1.6075068
Tunisia,parents beating children,-0.5544481358434846,,,-1.4994963
Tunisia,violence against other people,-0.8917473490087598,,,-1.2725052
Tunisia,"terrorism as a political, ideological or religious mean",-0.9225365132187096,,,-1.4643857
Tunisia,having casual sex,-0.9177980973492196,,,-1.7197727
Tunisia,political violence,-0.9222869830696641,,,-0.19108927
Tunisia,death penalty,-0.476613052320207,,,-0.9172546
China,claiming government benefits to which you are not entitled,-0.48963844797178124,,,-2.8753867
China,avoiding a fare on public transport,-0.8634679578885587,,,-0.8451203
China,stealing property,-0.9360258244378415,,,-1.8237689
China,cheating on taxes,-0.8891461756165692,,,-1.8645718
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,,,-1.1803863
China,homosexuality,-0.707107438016529,,,-1.2951978
China,prostitution,-0.8941763971506206,,,-1.0803216
China,abortion,-0.6806153619668028,,,-1.1277711
China,divorce,-0.38881530537159675,,,-0.83140755
China,sex before marriage,-0.39848903629998156,,,-1.1774418
China,suicide,-0.7906463710566952,,,-1.1496727
China,euthanasia,-0.33281790737059125,,,-1.1540402
China,for a man to beat his wife,-0.8769434336751571,,,-1.7818096
China,parents beating children,-0.480083857442348,,,-1.6980724
China,violence against other people,-0.8590337524818001,,,-1.5737588
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,,,-1.5057127
China,having casual sex,-0.8863887050518422,,,-1.408056
China,political violence,-0.887893864013267,,,-0.5463093
China,death penalty,0.004006321902451574,,,-1.3101757
Singapore,claiming government benefits to which you are not entitled,-0.6573333333333332,,,-3.0569787
Singapore,avoiding a fare on public transport,-0.8177977877827803,,,-0.47133818
Singapore,stealing property,-0.9221833138791619,,,-1.7038218
Singapore,cheating on taxes,-0.8816594372149928,,,-1.905386
Singapore,someone accepting a bribe in the course of their duties,-0.9091313535757981,,,-1.4070902
Singapore,homosexuality,-0.4560697518443998,,,-0.9979685
Singapore,prostitution,-0.6052235057759919,,,-0.9007041
Singapore,abortion,-0.49206349206349204,,,-0.46707678
Singapore,divorce,-0.2877721943048576,,,-0.6189467
Singapore,sex before marriage,-0.3253928311804507,,,-0.7292702
Singapore,suicide,-0.6750934761984486,,,-1.1611465
Singapore,euthanasia,-0.2913492466565092,,,-0.74407053
Singapore,for a man to beat his wife,-0.9286269286269286,,,-1.7821138
Singapore,parents beating children,-0.4753333333333334,,,-1.7274891
Singapore,violence against other people,-0.8701947079380928,,,-1.5051979
Singapore,"terrorism as a political, ideological or religious mean",-0.932367149758454,,,-1.7649107
Singapore,having casual sex,-0.5850659512631343,,,-1.4154522
Singapore,political violence,-0.8777166360958257,,,-0.3682601
Singapore,death penalty,-0.16018332215515316,,,-1.1721245
Vietnam,claiming government benefits to which you are not entitled,-0.21685185185185182,,,-2.9220722
Vietnam,avoiding a fare on public transport,-0.46129629629629626,,,-0.9995202
Vietnam,stealing property,-0.6677777777777778,,,-1.9142517
Vietnam,cheating on taxes,-0.5927777777777777,,,-2.089723
Vietnam,someone accepting a bribe in the course of their duties,-0.5783333333333334,,,-1.4724127
Vietnam,homosexuality,0.03166666666666667,,,-1.3766558
Vietnam,prostitution,-0.3451851851851852,,,-1.3267274
Vietnam,abortion,-0.2961111111111111,,,-1.0782773
Vietnam,divorce,-0.05925925925925925,,,-1.1690413
Vietnam,sex before marriage,0.005925925925925928,,,-1.4825208
Vietnam,suicide,-0.2290740740740741,,,-1.3214214
Vietnam,euthanasia,-0.13703703703703704,,,-1.2519877
Vietnam,for a man to beat his wife,-0.5996296296296296,,,-1.7609707
Vietnam,parents beating children,-0.21296296296296297,,,-1.8800853
Vietnam,violence against other people,-0.545,,,-1.6039994
Vietnam,"terrorism as a political, ideological or religious mean",-0.5344444444444444,,,-1.6264238
Vietnam,having casual sex,-0.13314814814814815,,,-1.8604934
Vietnam,political violence,-0.48074074074074075,,,-0.5288637
Vietnam,death penalty,-0.295,,,-1.3206743
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,,,-3.0186925
Australia,avoiding a fare on public transport,-0.7320663312837711,,,-0.83754337
Australia,stealing property,-0.9108138238573021,,,-2.009501
Australia,cheating on taxes,-0.8114026924747193,,,-2.1826873
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884923,,,-1.5214244
Australia,homosexuality,0.4194933990272251,,,-1.4225127
Australia,prostitution,-0.07258419892980801,,,-1.4739904
Australia,abortion,0.23607194334774706,,,-0.94346714
Australia,divorce,0.49739337981282583,,,-1.0892781
Australia,sex before marriage,0.5299242424242424,,,-0.9689745
Australia,suicide,-0.3247911563344011,,,-1.3464979
Australia,euthanasia,0.264172335600907,,,-1.1613235
Australia,for a man to beat his wife,-0.9463687150837988,,,-1.958691
Australia,parents beating children,-0.8648799553322166,,,-1.946505
Australia,violence against other people,-0.8676360924683073,,,-1.8353657
Australia,"terrorism as a political, ideological or religious mean",-0.9284516489659027,,,-1.7663097
Australia,having casual sex,0.12861189801699716,,,-1.7043022
Australia,political violence,-0.8419642300741571,,,-0.7996094
Australia,death penalty,-0.23262915186639246,,,-1.3921802
Canada,claiming government benefits to which you are not entitled,-0.703113765831536,,,-2.9662867
Canada,avoiding a fare on public transport,-0.48188706376859686,,,-0.69156075
Canada,stealing property,-0.7348597975775677,,,-2.120303
Canada,cheating on taxes,-0.6479177036668327,,,-2.1763568
Canada,someone accepting a bribe in the course of their duties,-0.7240196891764836,,,-1.3787686
Canada,homosexuality,0.49980642663569497,,,-1.4089279
Canada,prostitution,-0.11625463193407445,,,-1.5449286
Canada,abortion,0.2755378574193906,,,-0.88777083
Canada,divorce,0.39206902273104366,,,-1.0335631
Canada,sex before marriage,0.5191084563906864,,,-0.6814295
Canada,suicide,-0.29550356728057076,,,-1.3304012
Canada,euthanasia,0.1626569326917759,,,-1.2049217
Canada,for a man to beat his wife,-0.8598528842431282,,,-1.9955362
Canada,parents beating children,-0.754604280736685,,,-1.9397972
Canada,violence against other people,-0.6838670427520601,,,-1.8514961
Canada,"terrorism as a political, ideological or religious mean",-0.8121232232730491,,,-1.6889832
Canada,having casual sex,0.2864332724959902,,,-1.615936
Canada,political violence,-0.6578729052596648,,,-0.8583948
Canada,death penalty,-0.14683922349427575,,,-1.3845768
Ethiopia,claiming government benefits to which you are not entitled,-0.8603174603174604,,,-3.162663
Ethiopia,avoiding a fare on public transport,-0.7734204793028322,,,-1.0422512
Ethiopia,stealing property,-0.8950416214259862,,,-2.0256934
Ethiopia,cheating on taxes,-0.8785550983081847,,,-2.158436
Ethiopia,someone accepting a bribe in the course of their duties,-0.891430646332607,,,-1.4580814
Ethiopia,homosexuality,-0.8576092680358084,,,-1.51693
Ethiopia,prostitution,-0.8443898443898444,,,-1.430598
Ethiopia,abortion,-0.8496145124716554,,,-1.419174
Ethiopia,divorce,-0.6464728787467173,,,-1.2791631
Ethiopia,sex before marriage,-0.7975027144408251,,,-1.7318825
Ethiopia,suicide,-0.8962238522140722,,,-1.2023522
Ethiopia,euthanasia,-0.8415553738530026,,,-1.3863107
Ethiopia,for a man to beat his wife,-0.8408041293126868,,,-1.8787199
Ethiopia,parents beating children,-0.5713121434392828,,,-1.8202
Ethiopia,violence against other people,-0.8887079261672097,,,-1.5956364
Ethiopia,"terrorism as a political, ideological or religious mean",-0.8882550031694286,,,-1.6942183
Ethiopia,having casual sex,-0.8840028954035469,,,-1.8589306
Ethiopia,political violence,-0.8707334785766159,,,-0.40261382
Ethiopia,death penalty,-0.7486190346826044,,,-1.3117476
Kenya,claiming government benefits to which you are not entitled,-0.4852571017619562,,,-2.9885087
Kenya,avoiding a fare on public transport,-0.4259561355809317,,,-0.75445
Kenya,stealing property,-0.5738775510204082,,,-1.8129498
Kenya,cheating on taxes,-0.4344254896651323,,,-1.9674294
Kenya,someone accepting a bribe in the course of their duties,-0.5131673881673882,,,-1.3181345
Kenya,homosexuality,-0.5540923639689072,,,-1.3045989
Kenya,prostitution,-0.5411421273490239,,,-1.2234287
Kenya,abortion,-0.4094045025417575,,,-1.1221571
Kenya,divorce,-0.1695425910709395,,,-1.0953238
Kenya,sex before marriage,-0.3075736961451247,,,-1.4705422
Kenya,suicide,-0.5577539617110929,,,-0.98027784
Kenya,euthanasia,-0.3192421212986766,,,-1.0509294
Kenya,for a man to beat his wife,-0.47435200290012686,,,-1.701758
Kenya,parents beating children,-0.1771820561422511,,,-1.7223186
Kenya,violence against other people,-0.5537325676784249,,,-1.3944153
Kenya,"terrorism as a political, ideological or religious mean",-0.5822222222222222,,,-1.5694993
Kenya,having casual sex,-0.4385583627637417,,,-1.6958603
Kenya,political violence,-0.559189606613973,,,-0.41411096
Kenya,death penalty,-0.41077998528329657,,,-1.2406261
Netherlands,claiming government benefits to which you are not entitled,-0.8734693877551021,,,-2.9308171
Netherlands,avoiding a fare on public transport,-0.7565815434917413,,,-0.9485157
Netherlands,stealing property,-0.9228566616136097,,,-1.8156288
Netherlands,cheating on taxes,-0.8094593832797791,,,-1.8704227
Netherlands,someone accepting a bribe in the course of their duties,-0.8972757244490717,,,-1.323385
Netherlands,homosexuality,0.7847443617900579,,,-1.0742929
Netherlands,prostitution,0.1617149758454106,,,-1.0712453
Netherlands,abortion,0.47508771929824567,,,-0.5433942
Netherlands,divorce,0.5986335475652829,,,-0.59176695
Netherlands,sex before marriage,0.7393604784909134,,,-0.7452396
Netherlands,suicide,-0.025427471764780118,,,-1.0347831
Netherlands,euthanasia,0.4582319545823196,,,-0.8404211
Netherlands,for a man to beat his wife,-0.9372126920058304,,,-1.5810143
Netherlands,parents beating children,-0.837843895332549,,,-1.7311176
Netherlands,violence against other people,-0.8413657990484187,,,-1.4066854
Netherlands,"terrorism as a political, ideological or religious mean",-0.9571130297387281,,,-1.6560074
Netherlands,having casual sex,0.3731768054073284,,,-1.5939599
Netherlands,political violence,-0.877398598184534,,,-0.46417722
Netherlands,death penalty,-0.46631853785900784,,,-1.0862995
Zimbabwe,claiming government benefits to which you are not entitled,-0.7297396406307297,,,-3.1999726
Zimbabwe,avoiding a fare on public transport,-0.755610515709444,,,-1.1563045
Zimbabwe,stealing property,-0.8489840746842395,,,-1.93131
Zimbabwe,cheating on taxes,-0.8099679926840421,,,-2.1642811
Zimbabwe,someone accepting a bribe in the course of their duties,-0.7966318872414424,,,-1.6068474
Zimbabwe,homosexuality,-0.8406674000733407,,,-1.5155151
Zimbabwe,prostitution,-0.8227709190672154,,,-1.4428238
Zimbabwe,abortion,-0.8288907208940184,,,-1.2965914
Zimbabwe,divorce,-0.6189429330402124,,,-1.1865135
Zimbabwe,sex before marriage,-0.6976380847348589,,,-1.760739
Zimbabwe,suicide,-0.8561875973252726,,,-1.2894528
Zimbabwe,euthanasia,-0.802775480194835,,,-1.3181028
Zimbabwe,for a man to beat his wife,-0.7992299229922992,,,-1.7437204
Zimbabwe,parents beating children,-0.2604282022886674,,,-1.8656275
Zimbabwe,violence against other people,-0.8358523403865531,,,-1.6800522
Zimbabwe,"terrorism as a political, ideological or religious mean",-0.827507110744105,,,-1.7448957
Zimbabwe,having casual sex,-0.7856553998351196,,,-2.0464797
Zimbabwe,political violence,-0.8437098255280073,,,-0.40431863
Zimbabwe,death penalty,-0.6726403823178017,,,-1.2988724
Andorra,claiming government benefits to which you are not entitled,-0.7780006686726848,,,-2.5670795
Andorra,avoiding a fare on public transport,-0.8026169882457307,,,-1.0277379
Andorra,stealing property,-0.8876703223662347,,,-1.6704893
Andorra,cheating on taxes,-0.8497058497058497,,,-1.9314846
Andorra,someone accepting a bribe in the course of their duties,-0.9320679320679321,,,-1.1590543
Andorra,homosexuality,0.5611166722277833,,,-1.2459123
Andorra,prostitution,-0.17001338688085676,,,-1.1840321
Andorra,abortion,0.12757201646090535,,,-0.88911134
Andorra,divorce,0.6097777777777779,,,-0.36896238
Andorra,sex before marriage,0.5981704596162428,,,-1.0199506
Andorra,suicide,-0.41377777777777774,,,-0.85705674
Andorra,euthanasia,0.15251202864495916,,,-0.8751572
Andorra,for a man to beat his wife,-0.9547119547119548,,,-1.3429024
Andorra,parents beating children,-0.8464606181455633,,,-1.517286
Andorra,violence against other people,-0.9341317365269461,,,-1.6970472
Andorra,"terrorism as a political, ideological or religious mean",-0.9724444444444444,,,-1.4530523
Andorra,having casual sex,0.04112337011033099,,,-1.7831299
Andorra,political violence,-0.924963924963925,,,-0.4085164
Andorra,death penalty,-0.4674214674214674,,,-1.0628419
Argentina,claiming government benefits to which you are not entitled,-0.20891618332764697,,,-2.8916533
Argentina,avoiding a fare on public transport,-0.5445232466509061,,,-0.90617836
Argentina,stealing property,-0.8379111563241777,,,-1.8269905
Argentina,cheating on taxes,-0.746418499717992,,,-1.9837768
Argentina,someone accepting a bribe in the course of their duties,-0.8053872053872053,,,-1.3075973
Argentina,homosexuality,0.11631363805276848,,,-1.3128256
Argentina,prostitution,-0.35122717930117275,,,-1.2406101
Argentina,abortion,-0.41549953314659194,,,-0.9532937
Argentina,divorce,0.22902015939990625,,,-0.921192
Argentina,sex before marriage,0.27535202934563957,,,-1.2855307
Argentina,suicide,-0.6305020223649774,,,-1.1245565
Argentina,euthanasia,-0.3649700216864396,,,-1.12815
Argentina,for a man to beat his wife,-0.902150897135852,,,-1.8484716
Argentina,parents beating children,-0.7900614182021217,,,-1.7117298
Argentina,violence against other people,-0.8387096774193549,,,-1.5287844
Argentina,"terrorism as a political, ideological or religious mean",-0.8651278569812175,,,-1.6007662
Argentina,having casual sex,-0.051199427139276756,,,-1.7413372
Argentina,political violence,-0.809196193097122,,,-0.36652538
Argentina,death penalty,-0.4703164703164703,,,-1.1417338
Bangladesh,claiming government benefits to which you are not entitled,-0.7724074074074073,,,-3.157691
