country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Tunisia,violence against other people,,,,-1.2428539
Tunisia,"terrorism as a political, ideological or religious mean",,,,-1.4005463
Tunisia,having casual sex,,,,-1.9155741
Tunisia,political violence,,,,-1.0917332
Tunisia,death penalty,,,,-1.3091714
China,claiming government benefits to which you are not entitled,,,,-1.1764961
China,avoiding a fare on public transport,,,,-0.89622176
China,stealing property,,,,-1.3842742
China,cheating on taxes,,,,-1.4939363
China,someone accepting a bribe in the course of their duties,,,,-1.8015467
China,homosexuality,,,,-1.6063486
China,prostitution,,,,-1.4059899
China,abortion,,,,-1.4082806
China,divorce,,,,-0.83745956
China,sex before marriage,,,,-1.5610634
China,suicide,,,,-1.29154
China,euthanasia,,,,-1.3642346
China,for a man to beat his wife,,,,-1.3250672
China,parents beating children,,,,-1.425523
China,violence against other people,,,,-1.3920947
China,"terrorism as a political, ideological or religious mean",,,,-1.5302677
China,having casual sex,,,,-1.565862
China,political violence,,,,-1.1702554
China,death penalty,,,,-1.2701051
Singapore,claiming government benefits to which you are not entitled,,,,-1.1120071
Singapore,avoiding a fare on public transport,,,,-0.82594234
Singapore,stealing property,,,,-1.4596795
Singapore,cheating on taxes,,,,-1.4530053
Singapore,someone accepting a bribe in the course of their duties,,,,-1.8012232
Singapore,homosexuality,,,,-1.5869728
Singapore,prostitution,,,,-1.4819635
Singapore,abortion,,,,-1.6634353
Singapore,divorce,,,,-0.95590913
Singapore,sex before marriage,,,,-1.6116598
Singapore,suicide,,,,-1.2573986
Singapore,euthanasia,,,,-1.3675272
Singapore,for a man to beat his wife,,,,-1.2572858
Singapore,parents beating children,,,,-1.3243812
Singapore,violence against other people,,,,-1.4052339
Singapore,"terrorism as a political, ideological or religious mean",,,,-1.6562967
Singapore,having casual sex,,,,-1.5684569
Singapore,political violence,,,,-1.1925218
Singapore,death penalty,,,,-1.3715632
Vietnam,claiming government benefits to which you are not entitled,,,,-1.1411809
Vietnam,avoiding a fare on public transport,,,,-0.98396
Vietnam,stealing property,,,,-1.4415437
Vietnam,cheating on taxes,,,,-1.5193899
Vietnam,someone accepting a bribe in the course of their duties,,,,-1.8546845
Vietnam,homosexuality,,,,-1.670916
Vietnam,prostitution,,,,-1.4782999
Vietnam,abortion,,,,-1.5477009
Vietnam,divorce,,,,-0.88577735
Vietnam,sex before marriage,,,,-1.5507872
Vietnam,suicide,,,,-1.2767767
Vietnam,euthanasia,,,,-1.3192697
Vietnam,for a man to beat his wife,,,,-1.2837443
Vietnam,parents beating children,,,,-1.4620414
Vietnam,violence against other people,,,,-1.3843832
Vietnam,"terrorism as a political, ideological or religious mean",,,,-1.4789498
Vietnam,having casual sex,,,,-1.5948299
Vietnam,political violence,,,,-1.105994
Vietnam,death penalty,,,,-1.2664945
Australia,claiming government benefits to which you are not entitled,,,,-0.64704967
Australia,avoiding a fare on public transport,,,,-0.42094794
Australia,stealing property,,,,-0.9378583
Australia,cheating on taxes,,,,-1.1361585
Australia,someone accepting a bribe in the course of their duties,,,,-1.5015205
Australia,homosexuality,,,,-0.45728388
Australia,prostitution,,,,-0.81593084
Australia,abortion,,,,-0.9151596
Australia,divorce,,,,-0.3831647
Australia,sex before marriage,,,,-0.5257454
Australia,suicide,,,,-0.4663849
Australia,euthanasia,,,,-0.7152871
Australia,for a man to beat his wife,,,,-0.75590056
Australia,parents beating children,,,,-0.65350103
Australia,violence against other people,,,,-0.8848063
Australia,"terrorism as a political, ideological or religious mean",,,,-0.8585386
Australia,having casual sex,,,,-0.9177016
Australia,political violence,,,,-0.7741845
Australia,death penalty,,,,-0.830557
Canada,claiming government benefits to which you are not entitled,,,,-0.25055018
Canada,avoiding a fare on public transport,,,,-0.112147234
Canada,stealing property,,,,-0.6564233
Canada,cheating on taxes,,,,-0.90442544
Canada,someone accepting a bribe in the course of their duties,,,,-1.208571
Canada,homosexuality,,,,-0.06587629
Canada,prostitution,,,,-0.59746945
Canada,abortion,,,,-0.73781127
Canada,divorce,,,,0.037606142
Canada,sex before marriage,,,,-0.23787785
Canada,suicide,,,,-0.27976426
Canada,euthanasia,,,,-0.3253231
Canada,for a man to beat his wife,,,,-0.34930524
Canada,parents beating children,,,,-0.43058538
Canada,violence against other people,,,,-0.5701982
Canada,"terrorism as a political, ideological or religious mean",,,,-0.58496267
Canada,having casual sex,,,,-0.615571
Canada,political violence,,,,-0.4409855
Canada,death penalty,,,,-0.5363396
Ethiopia,claiming government benefits to which you are not entitled,,,,-1.1530392
Ethiopia,avoiding a fare on public transport,,,,-1.0931193
Ethiopia,stealing property,,,,-1.3842032
Ethiopia,cheating on taxes,,,,-1.5190203
Ethiopia,someone accepting a bribe in the course of their duties,,,,-1.7404907
Ethiopia,homosexuality,,,,-1.8107693
Ethiopia,prostitution,,,,-1.5810583
Ethiopia,abortion,,,,-1.6536181
Ethiopia,divorce,,,,-1.17162
Ethiopia,sex before marriage,,,,-1.6022632
Ethiopia,suicide,,,,-1.3780563
Ethiopia,euthanasia,,,,-1.3797052
Ethiopia,for a man to beat his wife,,,,-1.3313982
Ethiopia,parents beating children,,,,-1.3938248
Ethiopia,violence against other people,,,,-1.4082023
Ethiopia,"terrorism as a political, ideological or religious mean",,,,-1.7298765
Ethiopia,having casual sex,,,,-1.5737711
Ethiopia,political violence,,,,-1.2037113
Ethiopia,death penalty,,,,-1.3658924
Kenya,claiming government benefits to which you are not entitled,,,,-1.2600166
Kenya,avoiding a fare on public transport,,,,-1.270705
Kenya,stealing property,,,,-1.4581418
Kenya,cheating on taxes,,,,-1.5219929
Kenya,someone accepting a bribe in the course of their duties,,,,-1.8354502
Kenya,homosexuality,,,,-1.9768553
Kenya,prostitution,,,,-1.6549746
Kenya,abortion,,,,-1.74541
Kenya,divorce,,,,-1.399386
Kenya,sex before marriage,,,,-1.7060229
Kenya,suicide,,,,-1.4108927
Kenya,euthanasia,,,,-1.5126055
Kenya,for a man to beat his wife,,,,-1.4083245
Kenya,parents beating children,,,,-1.4814304
Kenya,violence against other people,,,,-1.4703414
Kenya,"terrorism as a political, ideological or religious mean",,,,-1.7692182
Kenya,having casual sex,,,,-1.6700764
Kenya,political violence,,,,-1.2333264
Kenya,death penalty,,,,-1.4306026
Netherlands,claiming government benefits to which you are not entitled,,,,-0.7364915
Netherlands,avoiding a fare on public transport,,,,-0.43423206
Netherlands,stealing property,,,,-1.0709587
Netherlands,cheating on taxes,,,,-1.2317934
Netherlands,someone accepting a bribe in the course of their duties,,,,-1.4362776
Netherlands,homosexuality,,,,-0.7730152
Netherlands,prostitution,,,,-0.90583813
Netherlands,abortion,,,,-1.0412595
Netherlands,divorce,,,,-0.46006298
Netherlands,sex before marriage,,,,-0.60866004
Netherlands,suicide,,,,-0.84326637
Netherlands,euthanasia,,,,-0.7557863
Netherlands,for a man to beat his wife,,,,-0.6783843
Netherlands,parents beating children,,,,-0.86450577
Netherlands,violence against other people,,,,-1.0444338
Netherlands,"terrorism as a political, ideological or religious mean",,,,-1.127423
Netherlands,having casual sex,,,,-0.7895365
Netherlands,political violence,,,,-1.021442
Netherlands,death penalty,,,,-1.0543253
Zimbabwe,claiming government benefits to which you are not entitled,,,,-1.2671418
Zimbabwe,avoiding a fare on public transport,,,,-1.3300817
Zimbabwe,stealing property,,,,-1.4458768
Zimbabwe,cheating on taxes,,,,-1.4679186
Zimbabwe,someone accepting a bribe in the course of their duties,,,,-1.8363063
Zimbabwe,homosexuality,,,,-1.8332899
Zimbabwe,prostitution,,,,-1.5722246
Zimbabwe,abortion,,,,-1.7240763
Zimbabwe,divorce,,,,-1.476943
Zimbabwe,sex before marriage,,,,-1.5885887
Zimbabwe,suicide,,,,-1.358046
Zimbabwe,euthanasia,,,,-1.4657679
Zimbabwe,for a man to beat his wife,,,,-1.4913187
Zimbabwe,parents beating children,,,,-1.4597603
Zimbabwe,violence against other people,,,,-1.4691885
Zimbabwe,"terrorism as a political, ideological or religious mean",,,,-1.7675924
Zimbabwe,having casual sex,,,,-1.6280037
Zimbabwe,political violence,,,,-1.237049
Zimbabwe,death penalty,,,,-1.4954431
Andorra,claiming government benefits to which you are not entitled,,,,-1.0929662
Andorra,avoiding a fare on public transport,,,,-0.5765308
Andorra,stealing property,,,,-1.1730225
Andorra,cheating on taxes,,,,-1.2111737
Andorra,someone accepting a bribe in the course of their duties,,,,-1.5777407
Andorra,homosexuality,,,,-1.1865015
Andorra,prostitution,,,,-1.0907829
Andorra,abortion,,,,-1.0999398
Andorra,divorce,,,,-0.3979245
Andorra,sex before marriage,,,,-1.2941691
Andorra,suicide,,,,-0.86238796
Andorra,euthanasia,,,,-0.92403567
Andorra,for a man to beat his wife,,,,-1.0445548
Andorra,parents beating children,,,,-1.106962
Andorra,violence against other people,,,,-1.1681255
Andorra,"terrorism as a political, ideological or religious mean",,,,-1.1908996
Andorra,having casual sex,,,,-1.3041584
Andorra,political violence,,,,-0.76392776
Andorra,death penalty,,,,-1.0258119
Argentina,claiming government benefits to which you are not entitled,,,,-0.5926673
Argentina,avoiding a fare on public transport,,,,-0.29790735
Argentina,stealing property,,,,-0.7901348
Argentina,cheating on taxes,,,,-1.0452902
Argentina,someone accepting a bribe in the course of their duties,,,,-1.3419719
Argentina,homosexuality,,,,-0.19835567
Argentina,prostitution,,,,-0.9431647
Argentina,abortion,,,,-1.1148064
Argentina,divorce,,,,-0.24097824
Argentina,sex before marriage,,,,-0.2380476
Argentina,suicide,,,,-0.76392317
Argentina,euthanasia,,,,-0.5948941
Argentina,for a man to beat his wife,,,,-0.48125163
Argentina,parents beating children,,,,-0.55679226
Argentina,violence against other people,,,,-0.84362096
Argentina,"terrorism as a political, ideological or religious mean",,,,-0.80517006
Argentina,having casual sex,,,,-0.40855226
Argentina,political violence,,,,-0.76945525
Argentina,death penalty,,,,-0.9357966
Bangladesh,claiming government benefits to which you are not entitled,,,,-1.4069278
Bangladesh,avoiding a fare on public transport,,,,-1.5589817
Bangladesh,stealing property,,,,-1.8710029
Bangladesh,cheating on taxes,,,,-1.9266565
Bangladesh,someone accepting a bribe in the course of their duties,,,,-2.197616
Bangladesh,homosexuality,,,,-2.4104679
Bangladesh,prostitution,,,,-2.060804
Bangladesh,abortion,,,,-2.1914628
Bangladesh,divorce,,,,-1.3384093
Bangladesh,sex before marriage,,,,-2.2496288
Bangladesh,suicide,,,,-1.6063414
Bangladesh,euthanasia,,,,-1.9774965
Bangladesh,for a man to beat his wife,,,,-1.896883
Bangladesh,parents beating children,,,,-1.8841994
Bangladesh,violence against other people,,,,-1.7491615
Bangladesh,"terrorism as a political, ideological or religious mean",,,,-1.964125
Bangladesh,having casual sex,,,,-2.1664135
Bangladesh,political violence,,,,-1.4262367
Bangladesh,death penalty,,,,-1.7057598
Armenia,claiming government benefits to which you are not entitled,,,,-0.9566725
Armenia,avoiding a fare on public transport,,,,-0.8783023
Armenia,stealing property,,,,-1.4565064
Armenia,cheating on taxes,,,,-1.6769953
Armenia,someone accepting a bribe in the course of their duties,,,,-1.8359139
Armenia,homosexuality,,,,-2.033688
Armenia,prostitution,,,,-1.805207
Armenia,abortion,,,,-1.7658895
Armenia,divorce,,,,-0.6969988
Armenia,sex before marriage,,,,-1.9016517
Armenia,suicide,,,,-1.2788768
Armenia,euthanasia,,,,-1.4186499
Armenia,for a man to beat his wife,,,,-1.3791392
Armenia,parents beating children,,,,-1.4862193
Armenia,violence against other people,,,,-1.3209951
Armenia,"terrorism as a political, ideological or religious mean",,,,-1.5586002
Armenia,having casual sex,,,,-1.7616613
Armenia,political violence,,,,-0.9929884
Armenia,death penalty,,,,-1.364813
Bolivia,claiming government benefits to which you are not entitled,,,,-1.2906364
Bolivia,avoiding a fare on public transport,,,,-1.0910182
Bolivia,stealing property,,,,-1.3380198
Bolivia,cheating on taxes,,,,-1.4698007
Bolivia,someone accepting a bribe in the course of their duties,,,,-1.8075527
Bolivia,homosexuality,,,,-1.7782564
Bolivia,prostitution,,,,-1.5610492
Bolivia,abortion,,,,-1.563866
Bolivia,divorce,,,,-1.1972334
Bolivia,sex before marriage,,,,-1.5621758
Bolivia,suicide,,,,-1.2917997
Bolivia,euthanasia,,,,-1.4115247
Bolivia,for a man to beat his wife,,,,-1.2746596
Bolivia,parents beating children,,,,-1.3655896
Bolivia,violence against other people,,,,-1.3336895
Bolivia,"terrorism as a political, ideological or religious mean",,,,-1.5938143
Bolivia,having casual sex,,,,-1.646608
Bolivia,political violence,,,,-1.0896367
Bolivia,death penalty,,,,-1.3807068
Brazil,claiming government benefits to which you are not entitled,,,,-0.5746992
Brazil,avoiding a fare on public transport,,,,-0.29580355
Brazil,stealing property,,,,-0.75800896
Brazil,cheating on taxes,,,,-1.0218445
Brazil,someone accepting a bribe in the course of their duties,,,,-1.1978546
Brazil,homosexuality,,,,-0.09918614
Brazil,prostitution,,,,-0.60257757
Brazil,abortion,,,,-0.8496335
Brazil,divorce,,,,-0.0032905578
Brazil,sex before marriage,,,,-0.2130022
Brazil,suicide,,,,-0.67564046
Brazil,euthanasia,,,,-0.44801512
Brazil,for a man to beat his wife,,,,-0.38033256
Brazil,parents beating children,,,,-0.5545967
Brazil,violence against other people,,,,-0.704147
Brazil,"terrorism as a political, ideological or religious mean",,,,-0.7827314
Brazil,having casual sex,,,,-0.48708993
Brazil,political violence,,,,-0.5330898
Brazil,death penalty,,,,-0.7443595
Myanmar,claiming government benefits to which you are not entitled,,,,-1.2604505
Myanmar,avoiding a fare on public transport,,,,-1.2969184
Myanmar,stealing property,,,,-1.623719
Myanmar,cheating on taxes,,,,-1.6840818
Myanmar,someone accepting a bribe in the course of their duties,,,,-1.9881645
Myanmar,homosexuality,,,,-2.0846086
Myanmar,prostitution,,,,-1.7857559
Myanmar,abortion,,,,-1.8956306
Myanmar,divorce,,,,-1.233891
Myanmar,sex before marriage,,,,-1.9139408
Myanmar,suicide,,,,-1.4602726
Myanmar,euthanasia,,,,-1.7153442
Myanmar,for a man to beat his wife,,,,-1.680188
Myanmar,parents beating children,,,,-1.6781263
Myanmar,violence against other people,,,,-1.5959022
Myanmar,"terrorism as a political, ideological or religious mean",,,,-1.90605
Myanmar,having casual sex,,,,-1.8272585
Myanmar,political violence,,,,-1.304678
Myanmar,death penalty,,,,-1.5682068
Chile,claiming government benefits to which you are not entitled,,,,-0.6120809
Chile,avoiding a fare on public transport,,,,-0.38545448
Chile,stealing property,,,,-0.9131071
Chile,cheating on taxes,,,,-1.0446993
Chile,someone accepting a bribe in the course of their duties,,,,-1.4061651
Chile,homosexuality,,,,-0.57488143
Chile,prostitution,,,,-0.91044605
Chile,abortion,,,,-1.2647785
Chile,divorce,,,,-0.3543729
Chile,sex before marriage,,,,-0.35555792
Chile,suicide,,,,-0.77646434
Chile,euthanasia,,,,-0.76450634
Chile,for a man to beat his wife,,,,-0.5295326
Chile,parents beating children,,,,-0.6030533
Chile,violence against other people,,,,-0.91862905
Chile,"terrorism as a political, ideological or religious mean",,,,-0.95147943
Chile,having casual sex,,,,-0.5462791
Chile,political violence,,,,-0.67388755
Chile,death penalty,,,,-0.9333123
Taiwan,claiming government benefits to which you are not entitled,,,,-1.2420638
Taiwan,avoiding a fare on public transport,,,,-0.8437023
Taiwan,stealing property,,,,-1.4978187
Taiwan,cheating on taxes,,,,-1.5926195
Taiwan,someone accepting a bribe in the course of their duties,,,,-1.8541178
Taiwan,homosexuality,,,,-1.6059427
Taiwan,prostitution,,,,-1.5676972
Taiwan,abortion,,,,-1.6618627
Taiwan,divorce,,,,-0.8502062
Taiwan,sex before marriage,,,,-1.5933812
Taiwan,suicide,,,,-1.3485051
Taiwan,euthanasia,,,,-1.3881727
Taiwan,for a man to beat his wife,,,,-1.2202758
Taiwan,parents beating children,,,,-1.3665572
Taiwan,violence against other people,,,,-1.3661857
Taiwan,"terrorism as a political, ideological or religious mean",,,,-1.5603184
Taiwan,having casual sex,,,,-1.598522
Taiwan,political violence,,,,-1.0699743
Taiwan,death penalty,,,,-1.2356668
Colombia,claiming government benefits to which you are not entitled,,,,-0.92395335
Colombia,avoiding a fare on public transport,,,,-0.56656563
Colombia,stealing property,,,,-0.98655856
Colombia,cheating on taxes,,,,-1.1363877
