country,topic,pew_score,log prob difference
Australia,have sex between unmarried adults,0.245,-0.17660388
Russia,use contraceptives,0.5582329317269077,-0.58138126
Russia,get a divorce,0.24397590361445784,-0.73605573
Russia,have an abortion,-0.1927710843373494,-1.0276276
Russia,be homosexual,-0.6214859437751004,-0.9894022
Russia,drink alcohol,-0.17570281124497994,-1.1269833
Russia,have an extramarital affair,-0.6164658634538153,-1.5823019
Russia,gamble,-0.5050200803212852,-0.6046538
Russia,have sex between unmarried adults,0.10341365461847385,-1.288917
Britain,use contraceptives,0.5978260869565217,0.20655136
Britain,get a divorce,0.32806324110671936,-0.104571916
Britain,have an abortion,0.018774703557312228,-0.28117123
Britain,be homosexual,0.17490118577075098,-0.23284407
Britain,drink alcohol,0.2924901185770751,-0.2323577
Britain,have an extramarital affair,-0.7045454545454546,-1.1625944
Britain,gamble,-0.047430830039525695,0.12787628
Britain,have sex between unmarried adults,0.24901185770750991,-0.12532234
Turkey,use contraceptives,0.19799999999999998,-0.7897529
Turkey,get a divorce,0.024999999999999967,-0.9422054
Turkey,have an abortion,-0.373,-1.3728288
Turkey,be homosexual,-0.681,-1.7091194
Turkey,drink alcohol,-0.544,-1.5411896
Turkey,have an extramarital affair,-0.899,-1.7659374
Turkey,gamble,-0.685,-0.82783353
Turkey,have sex between unmarried adults,-0.8099999999999999,-1.7815235
Greece,use contraceptives,0.30300000000000005,0.012625742
Greece,get a divorce,0.23299999999999998,-0.33762684
Greece,have an abortion,-0.381,-0.56367683
Greece,be homosexual,-0.21000000000000002,-0.5109318
Greece,drink alcohol,-0.010000000000000009,-0.61489785
Greece,have an extramarital affair,-0.737,-1.349714
Greece,gamble,-0.446,-0.08663044
Greece,have sex between unmarried adults,0.484,-0.4436429
Egypt,use contraceptives,0.283,-0.5788012
Egypt,get a divorce,0.442,-0.67664325
Egypt,have an abortion,-0.571,-1.2562386
Egypt,be homosexual,-0.9359999999999999,-1.2746261
Egypt,drink alcohol,-0.707,-1.3945897
Egypt,have an extramarital affair,-0.909,-1.648441
Egypt,gamble,-0.881,-0.7605008
Egypt,have sex between unmarried adults,-0.879,-1.6096436
Poland,use contraceptives,0.3125,-0.1200736
Poland,get a divorce,0.14125000000000001,-0.6169199
Poland,have an abortion,-0.33125,-0.67577916
Poland,be homosexual,-0.205,-0.58731186
Poland,drink alcohol,0.20625000000000002,-0.6658415
Poland,have an extramarital affair,-0.61,-1.341864
Poland,gamble,-0.10875000000000001,-0.013265992
Poland,have sex between unmarried adults,0.22124999999999997,-0.6278372
Senegal,use contraceptives,0.23124999999999996,-0.50079113
Senegal,get a divorce,0.03249999999999997,-1.0524004
Senegal,have an abortion,-0.37749999999999995,-1.15033
Senegal,be homosexual,-0.6525,-1.0834004
Senegal,drink alcohol,-0.5325,-1.1256082
Senegal,have an extramarital affair,-0.63625,-1.5031484
Senegal,gamble,-0.56125,-0.66487706
Senegal,have sex between unmarried adults,-0.56875,-1.2482508
Italy,use contraceptives,0.5574660633484162,0.030801963
Italy,get a divorce,0.3357466063348416,-0.30884394
Italy,have an abortion,-0.14841628959276015,-0.5255536
Italy,be homosexual,0.2932126696832579,-0.44788352
Italy,drink alcohol,-0.1248868778280543,-0.43977135
Italy,have an extramarital affair,-0.5366515837104073,-1.3262612
Italy,gamble,-0.21176470588235294,-0.06474662
Italy,have sex between unmarried adults,0.3429864253393665,-0.37644976
Brazil,use contraceptives,0.709375,-0.033146143
Brazil,get a divorce,0.375,-0.6230309
Brazil,have an abortion,-0.7239583333333334,-0.5898875
Brazil,be homosexual,0.052083333333333315,-0.45879012
Brazil,drink alcohol,-0.175,-0.51979667
Brazil,have an extramarital affair,-0.7791666666666667,-1.200495
Brazil,gamble,-0.49583333333333335,-0.17504683
Brazil,have sex between unmarried adults,0.12395833333333334,-0.4506797
Lebanon,use contraceptives,0.21600000000000003,-0.55847585
Lebanon,get a divorce,0.387,-0.7025586
Lebanon,have an abortion,-0.48599999999999993,-1.254452
Lebanon,be homosexual,-0.726,-1.2124921
Lebanon,drink alcohol,-0.261,-1.4268942
Lebanon,have an extramarital affair,-0.914,-1.6023794
Lebanon,gamble,-0.729,-0.6663634
Lebanon,have sex between unmarried adults,-0.76,-1.6645596
Nigeria,use contraceptives,-0.34335596508244426,-0.9306097
Nigeria,get a divorce,-0.4849660523763337,-1.1495235
Nigeria,have an abortion,-0.7904946653734238,-1.2260045
Nigeria,be homosexual,-0.8428709990300679,-1.2906259
Nigeria,drink alcohol,-0.5819592628516004,-1.388089
Nigeria,have an extramarital affair,-0.7138700290979632,-1.4621185
Nigeria,gamble,-0.7623666343355966,-0.86535674
Nigeria,have sex between unmarried adults,-0.7235693501454898,-1.4816772
Japan,use contraceptives,0.6614285714285715,0.0031207562
Japan,get a divorce,0.42571428571428566,-0.4075818
Japan,have an abortion,0.17285714285714288,-0.4730166
Japan,be homosexual,0.07714285714285718,-0.40999013
Japan,drink alcohol,0.5971428571428571,-0.314439
Japan,have an extramarital affair,-0.5542857142857143,-1.3011929
Japan,gamble,0.05714285714285716,-0.084584616
Japan,have sex between unmarried adults,0.2742857142857143,-0.32104188
Malaysia,use contraceptives,-0.1739659367396594,-1.1394603
Malaysia,get a divorce,-0.27128953771289543,-1.3419806
Malaysia,have an abortion,-0.7396593673965937,-1.558225
Malaysia,be homosexual,-0.8357664233576643,-1.7401812
Malaysia,drink alcohol,-0.5888077858880778,-1.7238594
Malaysia,have an extramarital affair,-0.8783454987834549,-1.8593738
Malaysia,gamble,-0.6800486618004866,-1.2383815
Malaysia,have sex between unmarried adults,-0.8357664233576643,-1.9612144
Kenya,use contraceptives,0.14661654135338342,-0.8443235
Kenya,get a divorce,-0.40350877192982454,-1.2517265
Kenya,have an abortion,-0.7819548872180452,-1.3398504
Kenya,be homosexual,-0.8483709273182958,-1.3164941
Kenya,drink alcohol,-0.47869674185463656,-1.4565271
Kenya,have an extramarital affair,-0.713032581453634,-1.5915296
Kenya,gamble,-0.593984962406015,-0.96630794
Kenya,have sex between unmarried adults,-0.7468671679197996,-1.6240146
Indonesia,use contraceptives,0.541,-0.87006867
Indonesia,get a divorce,-0.37999999999999995,-1.3355398
Indonesia,have an abortion,-0.878,-1.4188232
Indonesia,be homosexual,-0.912,-1.5928019
Indonesia,drink alcohol,-0.834,-1.6049175
Indonesia,have an extramarital affair,-0.916,-1.7564741
Indonesia,gamble,-0.865,-0.9898361
Indonesia,have sex between unmarried adults,-0.951,-1.7676518
Uganda,use contraceptives,0.12375000000000003,-0.74310815
Uganda,get a divorce,-0.6675,-1.2284746
Uganda,have an abortion,-0.8637499999999999,-1.2560447
Uganda,be homosexual,-0.92125,-1.091733
Uganda,drink alcohol,-0.38125,-1.3140973
Uganda,have an extramarital affair,-0.73,-1.532745
Uganda,gamble,-0.77,-0.8381777
Uganda,have sex between unmarried adults,-0.68625,-1.4886445
Jordan,use contraceptives,0.311,-0.8281209
Jordan,get a divorce,0.47700000000000004,-0.76570034
Jordan,have an abortion,-0.494,-1.5091848
Jordan,be homosexual,-0.9319999999999999,-1.722887
Jordan,drink alcohol,-0.819,-1.639508
Jordan,have an extramarital affair,-0.919,-1.8062477
Jordan,gamble,-0.886,-0.95486724
Jordan,have sex between unmarried adults,-0.941,-2.0013595
Argentina,use contraceptives,0.6324786324786325,0.06551232
Argentina,get a divorce,0.43833943833943834,-0.55338824
Argentina,have an abortion,-0.38217338217338215,-0.50210214
Argentina,be homosexual,0.20146520146520147,-0.37131104
Argentina,drink alcohol,-0.1367521367521367,-0.4410754
Argentina,have an extramarital affair,-0.5921855921855922,-1.2046826
Argentina,gamble,-0.27472527472527475,-0.06897302
Argentina,have sex between unmarried adults,0.22222222222222224,-0.40204343
Philippines,use contraceptives,0.30597014925373134,-0.5199852
Philippines,get a divorce,-0.42164179104477617,-1.1053327
Philippines,have an abortion,-0.9116915422885573,-1.1303018
Philippines,be homosexual,-0.39925373134328357,-1.111728
Philippines,drink alcohol,-0.04726368159203981,-1.2270763
Philippines,have an extramarital affair,-0.8445273631840796,-1.6043103
Philippines,gamble,-0.4042288557213931,-0.6764537
Philippines,have sex between unmarried adults,-0.5087064676616916,-1.2959553
Tunisia,use contraceptives,-0.128,-1.0736345
Tunisia,get a divorce,-0.31999999999999995,-1.2393832
Tunisia,have an abortion,-0.742,-1.5747683
Tunisia,be homosexual,-0.921,-1.5677454
Tunisia,drink alcohol,-0.8069999999999999,-1.6388023
Tunisia,have an extramarital affair,-0.877,-1.7405312
Tunisia,gamble,-0.901,-1.0036424
Tunisia,have sex between unmarried adults,-0.865,-1.8834908
China,use contraceptives,0.35926844389336643,-0.48169166
China,get a divorce,0.19931804091754496,-0.8021469
China,have an abortion,-0.07284562926224425,-1.0226111
China,be homosexual,-0.47241165530068197,-1.0931141
China,drink alcohol,-0.2876627402355859,-1.0556794
China,have an extramarital affair,-0.6599504029758214,-1.5508473
China,gamble,-0.4621822690638562,-0.6467463
China,have sex between unmarried adults,-0.453812771233726,-1.147283
Pakistan,use contraceptives,-0.47960033305578686,-1.4005623
Pakistan,get a divorce,-0.6444629475437136,-1.1012367
Pakistan,have an abortion,-0.835970024979184,-1.3370736
Pakistan,be homosexual,-0.8642797668609492,-1.6407601
Pakistan,drink alcohol,-0.9283930058284763,-1.6738226
Pakistan,have an extramarital affair,-0.9150707743547044,-1.8950218
Pakistan,gamble,-0.9342214820982515,-0.9812009
Pakistan,have sex between unmarried adults,-0.9383846794338052,-1.8995968
Ghana,use contraceptives,-0.13016270337922403,-0.86012137
Ghana,get a divorce,-0.6645807259073843,-1.2172564
Ghana,have an abortion,-0.8936170212765958,-1.2699411
Ghana,be homosexual,-0.9662077596996246,-1.3969536
Ghana,drink alcohol,-0.6921151439299124,-1.4241654
Ghana,have an extramarital affair,-0.7634543178973716,-1.508576
Ghana,gamble,-0.8710888610763454,-0.9300577
Ghana,have sex between unmarried adults,-0.7647058823529411,-1.5156152
South Africa,use contraceptives,0.5288343558282209,-0.35828137
South Africa,get a divorce,-0.21472392638036808,-0.9482883
South Africa,have an abortion,-0.4834355828220859,-0.8651636
South Africa,be homosexual,-0.4012269938650307,-0.75033677
South Africa,drink alcohol,-0.11165644171779143,-0.8817679
South Africa,have an extramarital affair,-0.5349693251533743,-1.3143584
South Africa,gamble,-0.19509202453987728,-0.40101185
South Africa,have sex between unmarried adults,-0.23067484662576687,-0.851542
Palestinian territories,use contraceptives,0.2740740740740741,-0.768417
Palestinian territories,get a divorce,0.04444444444444445,-0.9685751
Palestinian territories,have an abortion,-0.46913580246913583,-1.3649863
Palestinian territories,be homosexual,-0.9308641975308641,-1.7815593
Palestinian territories,drink alcohol,-0.8814814814814815,-1.7389139
Palestinian territories,have an extramarital affair,-0.9320987654320988,-1.863607
Palestinian territories,gamble,-0.9037037037037037,-1.0330732
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-1.8438165
Israel,use contraceptives,0.17678958785249457,-0.5984352
Israel,get a divorce,-0.0021691973969631406,-0.72590935
Israel,have an abortion,-0.17462039045553146,-1.1555357
Israel,be homosexual,-0.3785249457700651,-1.1631546
Israel,drink alcohol,-0.15184381778741868,-1.3097591
Israel,have an extramarital affair,-0.6898047722342734,-1.7096708
Israel,gamble,-0.46203904555314534,-0.6530553
Israel,have sex between unmarried adults,-0.2537960954446854,-1.5858612
Bolivia,use contraceptives,0.39125,-0.20828375
Bolivia,get a divorce,-0.18874999999999997,-0.89870036
Bolivia,have an abortion,-0.7699999999999999,-0.83176935
Bolivia,be homosexual,-0.19874999999999998,-0.73015875
Bolivia,drink alcohol,-0.5725,-0.8592545
Bolivia,have an extramarital affair,-0.7825,-1.3471994
Bolivia,gamble,-0.5075000000000001,-0.35206532
Bolivia,have sex between unmarried adults,-0.32625,-0.76806056
Venezuela,use contraceptives,0.7729999999999999,-0.074544095
Venezuela,get a divorce,0.33899999999999997,-0.64395285
Venezuela,have an abortion,-0.687,-0.6594044
Venezuela,be homosexual,-0.176,-0.6867821
Venezuela,drink alcohol,-0.03500000000000003,-0.76408756
Venezuela,have an extramarital affair,-0.639,-1.32988
Venezuela,gamble,-0.39399999999999996,-0.308964
Venezuela,have sex between unmarried adults,0.395,-0.67354023
El Salvador,use contraceptives,0.42045454545454547,-0.62810695
El Salvador,get a divorce,-0.1755050505050505,-1.2857075
El Salvador,have an abortion,-0.8345959595959596,-1.3048624
El Salvador,be homosexual,-0.5353535353535354,-1.3018419
El Salvador,drink alcohol,-0.7146464646464646,-1.4522415
El Salvador,have an extramarital affair,-0.8573232323232323,-1.6950312
El Salvador,gamble,-0.7487373737373737,-0.8202861
El Salvador,have sex between unmarried adults,-0.3181818181818182,-1.6343591
universal,use contraceptives,0.0,-0.14029121
universal,get a divorce,0.0,-0.35206738
universal,have an abortion,0.0,-1.0700043
universal,be homosexual,0.0,-0.71049273
universal,drink alcohol,0.0,-1.0743393
universal,have an extramarital affair,0.0,-2.1204517
universal,gamble,0.0,-1.0693235
universal,have sex between unmarried adults,0.0,-0.82719773
