country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Maldives,for a man to beat his wife,-0.963784420872174,,,-2.090001
Maldives,parents beating children,-0.916720188396489,,,-2.2438235
Maldives,violence against other people,-0.9466409514625523,,,-2.0943236
Maldives,"terrorism as a political, ideological or religious mean",-0.951998285653059,,,-1.7662323
Maldives,having casual sex,-0.9272104474416614,,,-1.4131114
Maldives,political violence,-0.9521202361782071,,,-1.9668808
Maldives,death penalty,0.3744776599164256,,,-1.500145
New Zealand,claiming government benefits to which you are not entitled,-0.7808338790657062,,,-1.5780184
New Zealand,avoiding a fare on public transport,-0.744888023369036,,,-1.5236315
New Zealand,stealing property,-0.9143473570658037,,,-1.7216368
New Zealand,cheating on taxes,-0.8238218763510593,,,-1.7665176
New Zealand,someone accepting a bribe in the course of their duties,-0.9236178729849617,,,-1.837013
New Zealand,homosexuality,0.40620490620490624,,,0.20203534
New Zealand,prostitution,-0.03414290742696235,,,-0.5818327
New Zealand,abortion,0.29105911608454843,,,-0.35858935
New Zealand,divorce,0.5089605734767025,,,0.24023286
New Zealand,sex before marriage,0.5333106344342299,,,0.46534425
New Zealand,suicide,-0.48773448773448774,,,-0.8129959
New Zealand,euthanasia,0.3568573712458604,,,-0.19331837
New Zealand,for a man to beat his wife,-0.9697068051498432,,,-1.9178419
New Zealand,parents beating children,-0.8950677506775069,,,-2.069139
New Zealand,violence against other people,-0.8555446942543717,,,-1.7171081
New Zealand,"terrorism as a political, ideological or religious mean",-0.9576511678672779,,,-1.5312027
New Zealand,having casual sex,0.049816345270890725,,,-0.16214485
New Zealand,political violence,-0.8237855946398661,,,-1.6809418
New Zealand,death penalty,-0.27326710060523013,,,-0.7638979
Nigeria,claiming government benefits to which you are not entitled,-0.7770574464253557,,,-1.9902728
Nigeria,avoiding a fare on public transport,-0.7741731999639542,,,-1.9809481
Nigeria,stealing property,-0.8490328385065228,,,-1.9677426
Nigeria,cheating on taxes,-0.8245993156852152,,,-2.1793
Nigeria,someone accepting a bribe in the course of their duties,-0.8412955465587044,,,-2.1003737
Nigeria,homosexuality,-0.8888888888888887,,,-1.6509781
Nigeria,prostitution,-0.8588807785888077,,,-1.8296845
Nigeria,abortion,-0.8425097188319319,,,-1.8289763
Nigeria,divorce,-0.6720867208672088,,,-1.1626421
Nigeria,sex before marriage,-0.6242391205596439,,,-1.3969975
Nigeria,suicide,-0.8772024451636101,,,-1.7206726
Nigeria,euthanasia,-0.8561097022635484,,,-1.6516463
Nigeria,for a man to beat his wife,-0.7900134952766532,,,-2.1429973
Nigeria,parents beating children,0.1220783890686803,,,-2.1931348
Nigeria,violence against other people,-0.8101140752717146,,,-2.1301374
Nigeria,"terrorism as a political, ideological or religious mean",-0.8531103919453433,,,-1.886619
Nigeria,having casual sex,-0.6533550665580005,,,-1.5876936
Nigeria,political violence,-0.8434016540812657,,,-1.986203
Nigeria,death penalty,-0.6397085610200364,,,-1.4947067
Philippines,claiming government benefits to which you are not entitled,-0.04796296296296295,,,-2.0222278
Philippines,avoiding a fare on public transport,-0.15299786859419887,,,-1.9689176
Philippines,stealing property,-0.4131625359695535,,,-1.9874636
Philippines,cheating on taxes,-0.31571137080319045,,,-2.1457992
Philippines,someone accepting a bribe in the course of their duties,-0.2851851851851852,,,-2.1305463
Philippines,homosexuality,-0.2066666666666667,,,-0.93525696
Philippines,prostitution,-0.38356037438606244,,,-1.5990385
Philippines,abortion,-0.5514814814814816,,,-1.4746441
Philippines,divorce,-0.2877777777777778,,,-0.70408785
Philippines,sex before marriage,-0.26340196624002965,,,-0.59097445
Philippines,suicide,-0.5277546103234176,,,-1.5385101
Philippines,euthanasia,-0.4166666666666667,,,-1.0757296
Philippines,for a man to beat his wife,-0.45825224724307295,,,-2.1770353
Philippines,parents beating children,-0.34129629629629626,,,-2.2899032
Philippines,violence against other people,-0.3935185185185185,,,-2.0360334
Philippines,"terrorism as a political, ideological or religious mean",-0.2940413307385784,,,-1.8413483
Philippines,having casual sex,-0.36208495640882954,,,-1.2617171
Philippines,political violence,-0.3346296296296296,,,-1.9954067
Philippines,death penalty,-0.3055323881011955,,,-1.3867266
Thailand,claiming government benefits to which you are not entitled,-0.729697242881827,,,-1.971846
Thailand,avoiding a fare on public transport,-0.7297094938604372,,,-1.887454
Thailand,stealing property,-0.8148646627785253,,,-1.935353
Thailand,cheating on taxes,-0.8337071930611634,,,-2.0609052
Thailand,someone accepting a bribe in the course of their duties,-0.8295199641094662,,,-2.0426526
Thailand,homosexuality,-0.2870931537598205,,,-0.87081605
Thailand,prostitution,-0.6677920324105334,,,-1.5383394
Thailand,abortion,-0.6900269541778976,,,-1.4338028
Thailand,divorce,-0.20344182566404787,,,-0.7139727
Thailand,sex before marriage,-0.22702702702702704,,,-0.63722056
Thailand,suicide,-0.6691358024691357,,,-1.4672273
Thailand,euthanasia,-0.6094230624953109,,,-1.0775974
Thailand,for a man to beat his wife,-0.7782258064516129,,,-2.097598
Thailand,parents beating children,-0.7067921990585071,,,-2.215326
Thailand,violence against other people,-0.800941492938803,,,-2.0527756
Thailand,"terrorism as a political, ideological or religious mean",-0.8100792582623,,,-1.7556458
Thailand,having casual sex,-0.6744534291704103,,,-1.2119138
Thailand,political violence,-0.7135171486213854,,,-1.9822447
Thailand,death penalty,-0.22222222222222218,,,-1.3351139
Tunisia,claiming government benefits to which you are not entitled,-0.6081920118617365,,,-1.6473897
Tunisia,avoiding a fare on public transport,-0.7509928881499954,,,-1.6586583
Tunisia,stealing property,-0.8821464856377574,,,-1.773186
Tunisia,cheating on taxes,-0.7953410981697171,,,-1.9466002
Tunisia,someone accepting a bribe in the course of their duties,-0.8359656414519256,,,-1.9025955
Tunisia,homosexuality,-0.9084422203688258,,,-0.8464907
Tunisia,prostitution,-0.8507435115913918,,,-1.4034103
Tunisia,abortion,-0.6293829216393746,,,-1.3294008
Tunisia,divorce,-0.302141011443337,,,-0.38202515
Tunisia,sex before marriage,-0.880655009714127,,,-0.5175554
Tunisia,suicide,-0.9032853451458104,,,-1.415651
Tunisia,euthanasia,-0.81145341844759,,,-1.0197661
Tunisia,for a man to beat his wife,-0.7919896640826872,,,-1.9621401
Tunisia,parents beating children,-0.5544481358434846,,,-2.0123615
Tunisia,violence against other people,-0.8917473490087598,,,-1.88784
Tunisia,"terrorism as a political, ideological or religious mean",-0.9225365132187096,,,-1.648793
Tunisia,having casual sex,-0.9177980973492196,,,-0.99940795
Tunisia,political violence,-0.9222869830696641,,,-1.8227646
Tunisia,death penalty,-0.476613052320207,,,-0.9903927
China,claiming government benefits to which you are not entitled,-0.48963844797178124,,,-1.7686434
China,avoiding a fare on public transport,-0.8634679578885587,,,-1.70746
China,stealing property,-0.9360258244378415,,,-1.9464538
China,cheating on taxes,-0.8891461756165692,,,-1.9896009
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,,,-1.9432936
China,homosexuality,-0.707107438016529,,,-0.59416044
China,prostitution,-0.8941763971506206,,,-1.3505522
China,abortion,-0.6806153619668028,,,-1.2712023
China,divorce,-0.38881530537159675,,,-0.48128527
China,sex before marriage,-0.39848903629998156,,,-0.37705535
China,suicide,-0.7906463710566952,,,-1.364981
China,euthanasia,-0.33281790737059125,,,-0.90969086
China,for a man to beat his wife,-0.8769434336751571,,,-2.0368042
China,parents beating children,-0.480083857442348,,,-2.125444
China,violence against other people,-0.8590337524818001,,,-1.9544237
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,,,-1.6545181
China,having casual sex,-0.8863887050518422,,,-0.9113693
China,political violence,-0.887893864013267,,,-1.9194307
China,death penalty,0.004006321902451574,,,-1.1732147
Singapore,claiming government benefits to which you are not entitled,-0.6573333333333332,,,-1.9860779
Singapore,avoiding a fare on public transport,-0.8177977877827803,,,-1.8657011
Singapore,stealing property,-0.9221833138791619,,,-1.9910629
Singapore,cheating on taxes,-0.8816594372149928,,,-2.073755
Singapore,someone accepting a bribe in the course of their duties,-0.9091313535757981,,,-2.0894103
Singapore,homosexuality,-0.4560697518443998,,,-0.5028669
Singapore,prostitution,-0.6052235057759919,,,-1.4000275
Singapore,abortion,-0.49206349206349204,,,-1.2751983
Singapore,divorce,-0.2877721943048576,,,-0.41474038
Singapore,sex before marriage,-0.3253928311804507,,,-0.24025002
Singapore,suicide,-0.6750934761984486,,,-1.3655641
Singapore,euthanasia,-0.2913492466565092,,,-0.8655163
Singapore,for a man to beat his wife,-0.9286269286269286,,,-2.1321063
Singapore,parents beating children,-0.4753333333333334,,,-2.238797
Singapore,violence against other people,-0.8701947079380928,,,-2.0315657
Singapore,"terrorism as a political, ideological or religious mean",-0.932367149758454,,,-1.8265091
Singapore,having casual sex,-0.5850659512631343,,,-0.94071484
Singapore,political violence,-0.8777166360958257,,,-1.984491
Singapore,death penalty,-0.16018332215515316,,,-1.1812223
Vietnam,claiming government benefits to which you are not entitled,-0.21685185185185182,,,-1.9138353
Vietnam,avoiding a fare on public transport,-0.46129629629629626,,,-1.8856571
Vietnam,stealing property,-0.6677777777777778,,,-1.9527832
Vietnam,cheating on taxes,-0.5927777777777777,,,-2.083426
Vietnam,someone accepting a bribe in the course of their duties,-0.5783333333333334,,,-2.0383286
Vietnam,homosexuality,0.03166666666666667,,,-0.7985231
Vietnam,prostitution,-0.3451851851851852,,,-1.5564241
Vietnam,abortion,-0.2961111111111111,,,-1.5508314
Vietnam,divorce,-0.05925925925925925,,,-0.77046376
Vietnam,sex before marriage,0.005925925925925928,,,-0.63600445
Vietnam,suicide,-0.2290740740740741,,,-1.4715468
Vietnam,euthanasia,-0.13703703703703704,,,-1.1125867
Vietnam,for a man to beat his wife,-0.5996296296296296,,,-2.0677063
Vietnam,parents beating children,-0.21296296296296297,,,-2.1492872
Vietnam,violence against other people,-0.545,,,-2.0124588
Vietnam,"terrorism as a political, ideological or religious mean",-0.5344444444444444,,,-1.7757828
Vietnam,having casual sex,-0.13314814814814815,,,-1.1981156
Vietnam,political violence,-0.48074074074074075,,,-1.9527878
Vietnam,death penalty,-0.295,,,-1.3201479
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,,,-1.9130709
Australia,avoiding a fare on public transport,-0.7320663312837711,,,-1.7951168
Australia,stealing property,-0.9108138238573021,,,-1.999304
Australia,cheating on taxes,-0.8114026924747193,,,-2.0964541
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884923,,,-2.0534546
Australia,homosexuality,0.4194933990272251,,,-0.28014392
Australia,prostitution,-0.07258419892980801,,,-1.2739017
Australia,abortion,0.23607194334774706,,,-1.0160494
Australia,divorce,0.49739337981282583,,,-0.24955025
Australia,sex before marriage,0.5299242424242424,,,0.013036919
Australia,suicide,-0.3247911563344011,,,-1.267741
Australia,euthanasia,0.264172335600907,,,-0.7001604
Australia,for a man to beat his wife,-0.9463687150837988,,,-2.0966113
Australia,parents beating children,-0.8648799553322166,,,-2.226056
Australia,violence against other people,-0.8676360924683073,,,-2.0004907
Australia,"terrorism as a political, ideological or religious mean",-0.9284516489659027,,,-1.7910827
Australia,having casual sex,0.12861189801699716,,,-0.72617817
Australia,political violence,-0.8419642300741571,,,-1.9446424
Australia,death penalty,-0.23262915186639246,,,-1.147618
Canada,claiming government benefits to which you are not entitled,-0.703113765831536,,,-1.9621096
Canada,avoiding a fare on public transport,-0.48188706376859686,,,-1.8799057
Canada,stealing property,-0.7348597975775677,,,-2.0575404
Canada,cheating on taxes,-0.6479177036668327,,,-2.150418
Canada,someone accepting a bribe in the course of their duties,-0.7240196891764836,,,-2.0688004
Canada,homosexuality,0.49980642663569497,,,-0.49954528
Canada,prostitution,-0.11625463193407445,,,-1.4523073
Canada,abortion,0.2755378574193906,,,-1.1737942
Canada,divorce,0.39206902273104366,,,-0.42079943
Canada,sex before marriage,0.5191084563906864,,,-0.1764845
Canada,suicide,-0.29550356728057076,,,-1.3928299
Canada,euthanasia,0.1626569326917759,,,-0.8453995
Canada,for a man to beat his wife,-0.8598528842431282,,,-2.1251817
Canada,parents beating children,-0.754604280736685,,,-2.2564654
Canada,violence against other people,-0.6838670427520601,,,-2.0606432
Canada,"terrorism as a political, ideological or religious mean",-0.8121232232730491,,,-1.8025116
Canada,having casual sex,0.2864332724959902,,,-0.895459
Canada,political violence,-0.6578729052596648,,,-2.034526
Canada,death penalty,-0.14683922349427575,,,-1.2098005
Ethiopia,claiming government benefits to which you are not entitled,-0.8603174603174604,,,-1.6983004
Ethiopia,avoiding a fare on public transport,-0.7734204793028322,,,-1.7275589
Ethiopia,stealing property,-0.8950416214259862,,,-1.828552
Ethiopia,cheating on taxes,-0.8785550983081847,,,-1.9780306
Ethiopia,someone accepting a bribe in the course of their duties,-0.891430646332607,,,-1.8897766
Ethiopia,homosexuality,-0.8576092680358084,,,-1.1467164
Ethiopia,prostitution,-0.8443898443898444,,,-1.5151201
Ethiopia,abortion,-0.8496145124716554,,,-1.4768078
Ethiopia,divorce,-0.6464728787467173,,,-0.77228415
Ethiopia,sex before marriage,-0.7975027144408251,,,-0.87707996
Ethiopia,suicide,-0.8962238522140722,,,-1.5370772
Ethiopia,euthanasia,-0.8415553738530026,,,-1.221579
Ethiopia,for a man to beat his wife,-0.8408041293126868,,,-1.9539322
Ethiopia,parents beating children,-0.5713121434392828,,,-2.0204103
Ethiopia,violence against other people,-0.8887079261672097,,,-1.9238297
Ethiopia,"terrorism as a political, ideological or religious mean",-0.8882550031694286,,,-1.6823914
Ethiopia,having casual sex,-0.8840028954035469,,,-1.1230161
Ethiopia,political violence,-0.8707334785766159,,,-1.8673741
Ethiopia,death penalty,-0.7486190346826044,,,-1.1612457
Kenya,claiming government benefits to which you are not entitled,-0.4852571017619562,,,-1.8499801
Kenya,avoiding a fare on public transport,-0.4259561355809317,,,-1.8314621
Kenya,stealing property,-0.5738775510204082,,,-1.9645354
Kenya,cheating on taxes,-0.4344254896651323,,,-2.071655
Kenya,someone accepting a bribe in the course of their duties,-0.5131673881673882,,,-2.0352607
Kenya,homosexuality,-0.5540923639689072,,,-1.0964218
Kenya,prostitution,-0.5411421273490239,,,-1.6167724
Kenya,abortion,-0.4094045025417575,,,-1.4778197
Kenya,divorce,-0.1695425910709395,,,-0.6509245
Kenya,sex before marriage,-0.3075736961451247,,,-0.6598145
Kenya,suicide,-0.5577539617110929,,,-1.5807145
Kenya,euthanasia,-0.3192421212986766,,,-1.2014891
Kenya,for a man to beat his wife,-0.47435200290012686,,,-2.0758424
Kenya,parents beating children,-0.1771820561422511,,,-2.1884065
Kenya,violence against other people,-0.5537325676784249,,,-2.0456128
Kenya,"terrorism as a political, ideological or religious mean",-0.5822222222222222,,,-1.8174331
Kenya,having casual sex,-0.4385583627637417,,,-1.1868378
Kenya,political violence,-0.559189606613973,,,-1.987436
Kenya,death penalty,-0.41077998528329657,,,-1.2639906
Netherlands,claiming government benefits to which you are not entitled,-0.8734693877551021,,,-1.8224239
Netherlands,avoiding a fare on public transport,-0.7565815434917413,,,-1.7578567
Netherlands,stealing property,-0.9228566616136097,,,-1.8016342
Netherlands,cheating on taxes,-0.8094593832797791,,,-1.9163878
Netherlands,someone accepting a bribe in the course of their duties,-0.8972757244490717,,,-1.9265429
Netherlands,homosexuality,0.7847443617900579,,,-0.2886551
Netherlands,prostitution,0.1617149758454106,,,-1.0828555
Netherlands,abortion,0.47508771929824567,,,-0.8942064
Netherlands,divorce,0.5986335475652829,,,-0.32866365
Netherlands,sex before marriage,0.7393604784909134,,,-0.042415045
Netherlands,suicide,-0.025427471764780118,,,-1.1112063
Netherlands,euthanasia,0.4582319545823196,,,-0.70085776
Netherlands,for a man to beat his wife,-0.9372126920058304,,,-1.9894514
Netherlands,parents beating children,-0.837843895332549,,,-2.1248841
Netherlands,violence against other people,-0.8413657990484187,,,-1.8429323
Netherlands,"terrorism as a political, ideological or religious mean",-0.9571130297387281,,,-1.6305237
Netherlands,having casual sex,0.3731768054073284,,,-0.7526598
Netherlands,political violence,-0.877398598184534,,,-1.8157457
Netherlands,death penalty,-0.46631853785900784,,,-1.1525911
Zimbabwe,claiming government benefits to which you are not entitled,-0.7297396406307297,,,-1.9844987
Zimbabwe,avoiding a fare on public transport,-0.755610515709444,,,-1.96259
Zimbabwe,stealing property,-0.8489840746842395,,,-2.0141373
Zimbabwe,cheating on taxes,-0.8099679926840421,,,-2.1962764
Zimbabwe,someone accepting a bribe in the course of their duties,-0.7966318872414424,,,-2.1250854
Zimbabwe,homosexuality,-0.8406674000733407,,,-1.4594942
Zimbabwe,prostitution,-0.8227709190672154,,,-1.780632
Zimbabwe,abortion,-0.8288907208940184,,,-1.6694247
Zimbabwe,divorce,-0.6189429330402124,,,-0.79546964
Zimbabwe,sex before marriage,-0.6976380847348589,,,-1.1388199
Zimbabwe,suicide,-0.8561875973252726,,,-1.6539001
Zimbabwe,euthanasia,-0.802775480194835,,,-1.2880967
Zimbabwe,for a man to beat his wife,-0.7992299229922992,,,-2.190213
Zimbabwe,parents beating children,-0.2604282022886674,,,-2.2796433
Zimbabwe,violence against other people,-0.8358523403865531,,,-2.0857086
Zimbabwe,"terrorism as a political, ideological or religious mean",-0.827507110744105,,,-1.8469136
Zimbabwe,having casual sex,-0.7856553998351196,,,-1.4758778
Zimbabwe,political violence,-0.8437098255280073,,,-2.0018785
Zimbabwe,death penalty,-0.6726403823178017,,,-1.3115816
Andorra,claiming government benefits to which you are not entitled,-0.7780006686726848,,,-1.7673328
Andorra,avoiding a fare on public transport,-0.8026169882457307,,,-1.6798931
Andorra,stealing property,-0.8876703223662347,,,-1.6777098
Andorra,cheating on taxes,-0.8497058497058497,,,-1.8736925
Andorra,someone accepting a bribe in the course of their duties,-0.9320679320679321,,,-1.8138993
Andorra,homosexuality,0.5611166722277833,,,-0.7051302
Andorra,prostitution,-0.17001338688085676,,,-1.2131027
Andorra,abortion,0.12757201646090535,,,-1.0949097
Andorra,divorce,0.6097777777777779,,,-0.19196777
Andorra,sex before marriage,0.5981704596162428,,,-0.31860524
Andorra,suicide,-0.41377777777777774,,,-1.2511933
Andorra,euthanasia,0.15251202864495916,,,-0.6932007
Andorra,for a man to beat his wife,-0.9547119547119548,,,-1.8739393
Andorra,parents beating children,-0.8464606181455633,,,-1.9242157
Andorra,violence against other people,-0.9341317365269461,,,-1.7850174
Andorra,"terrorism as a political, ideological or religious mean",-0.9724444444444444,,,-1.621814
Andorra,having casual sex,0.04112337011033099,,,-0.9485567
Andorra,political violence,-0.924963924963925,,,-1.6988723
Andorra,death penalty,-0.4674214674214674,,,-1.0247682
Argentina,claiming government benefits to which you are not entitled,-0.20891618332764697,,,-1.7332461
Argentina,avoiding a fare on public transport,-0.5445232466509061,,,-1.7445877
Argentina,stealing property,-0.8379111563241777,,,-1.8952698
Argentina,cheating on taxes,-0.746418499717992,,,-1.98996
Argentina,someone accepting a bribe in the course of their duties,-0.8053872053872053,,,-1.9541242
Argentina,homosexuality,0.11631363805276848,,,-0.5053242
Argentina,prostitution,-0.35122717930117275,,,-1.2917407
Argentina,abortion,-0.41549953314659194,,,-1.0947144
Argentina,divorce,0.22902015939990625,,,-0.32016906
Argentina,sex before marriage,0.27535202934563957,,,-0.24853058
Argentina,suicide,-0.6305020223649774,,,-1.3982681
Argentina,euthanasia,-0.3649700216864396,,,-0.87291086
Argentina,for a man to beat his wife,-0.902150897135852,,,-2.0177124
Argentina,parents beating children,-0.7900614182021217,,,-2.1027024
Argentina,violence against other people,-0.8387096774193549,,,-1.9431474
Argentina,"terrorism as a political, ideological or religious mean",-0.8651278569812175,,,-1.7305253
Argentina,having casual sex,-0.051199427139276756,,,-0.8675171
Argentina,political violence,-0.809196193097122,,,-1.8882948
Argentina,death penalty,-0.4703164703164703,,,-1.1025848
Bangladesh,claiming government benefits to which you are not entitled,-0.7724074074074073,,,-2.1733243
Bangladesh,avoiding a fare on public transport,-0.822037037037037,,,-2.0954726
