country,topic,pew_score,log prob difference
Russia,use contraceptives,0.5582329317269077,-0.682604
Russia,get a divorce,0.24397590361445784,-0.55753744
Russia,have an abortion,-0.1927710843373494,-0.6952818
Russia,be homosexual,-0.6214859437751004,-0.59706366
Russia,drink alcohol,-0.17570281124497994,-0.6562584
Russia,have an extramarital affair,-0.6164658634538153,-0.7017706
Russia,gamble,-0.5050200803212852,-0.7254694
Russia,have sex between unmarried adults,0.10341365461847385,-0.59886473
Britain,use contraceptives,0.5978260869565217,-0.6089815
Britain,get a divorce,0.32806324110671936,-0.4783722
Britain,have an abortion,0.018774703557312228,-0.62923336
Britain,be homosexual,0.17490118577075098,-0.51658326
Britain,drink alcohol,0.2924901185770751,-0.6079094
Britain,have an extramarital affair,-0.7045454545454546,-0.7019108
Britain,gamble,-0.047430830039525695,-0.7355932
Britain,have sex between unmarried adults,0.24901185770750991,-0.5283678
Turkey,use contraceptives,0.19799999999999998,-0.65451735
Turkey,get a divorce,0.024999999999999967,-0.5245678
Turkey,have an abortion,-0.373,-0.6787817
Turkey,be homosexual,-0.681,-0.5964119
Turkey,drink alcohol,-0.544,-0.6564852
Turkey,have an extramarital affair,-0.899,-0.7187805
Turkey,gamble,-0.685,-0.7264763
Turkey,have sex between unmarried adults,-0.8099999999999999,-0.5822037
Greece,use contraceptives,0.30300000000000005,-0.70671445
Greece,get a divorce,0.23299999999999998,-0.5590986
Greece,have an abortion,-0.381,-0.7286085
Greece,be homosexual,-0.21000000000000002,-0.6373623
Greece,drink alcohol,-0.010000000000000009,-0.6950159
Greece,have an extramarital affair,-0.737,-0.73788166
Greece,gamble,-0.446,-0.76065177
Greece,have sex between unmarried adults,0.484,-0.6219681
Egypt,use contraceptives,0.283,-0.69592667
Egypt,get a divorce,0.442,-0.56692296
Egypt,have an abortion,-0.571,-0.7199379
Egypt,be homosexual,-0.9359999999999999,-0.67240506
Egypt,drink alcohol,-0.707,-0.71001303
Egypt,have an extramarital affair,-0.909,-0.7389593
Egypt,gamble,-0.881,-0.7515913
Egypt,have sex between unmarried adults,-0.879,-0.65203536
Poland,use contraceptives,0.3125,-0.6204969
Poland,get a divorce,0.14125000000000001,-0.5173149
Poland,have an abortion,-0.33125,-0.66463315
Poland,be homosexual,-0.205,-0.54635775
Poland,drink alcohol,0.20625000000000002,-0.6224993
Poland,have an extramarital affair,-0.61,-0.6899458
Poland,gamble,-0.10875000000000001,-0.6952934
Poland,have sex between unmarried adults,0.22124999999999997,-0.5602978
Senegal,use contraceptives,0.23124999999999996,-0.6286085
Senegal,get a divorce,0.03249999999999997,-0.52121335
Senegal,have an abortion,-0.37749999999999995,-0.6611517
Senegal,be homosexual,-0.6525,-0.54727113
Senegal,drink alcohol,-0.5325,-0.65717506
Senegal,have an extramarital affair,-0.63625,-0.71086156
Senegal,gamble,-0.56125,-0.71536255
Senegal,have sex between unmarried adults,-0.56875,-0.57713926
Italy,use contraceptives,0.5574660633484162,-0.59424436
Italy,get a divorce,0.3357466063348416,-0.5021452
Italy,have an abortion,-0.14841628959276015,-0.6316536
Italy,be homosexual,0.2932126696832579,-0.52961236
Italy,drink alcohol,-0.1248868778280543,-0.5936098
Italy,have an extramarital affair,-0.5366515837104073,-0.67763025
Italy,gamble,-0.21176470588235294,-0.6883394
Italy,have sex between unmarried adults,0.3429864253393665,-0.53716946
Brazil,use contraceptives,0.709375,-0.5505953
Brazil,get a divorce,0.375,-0.46484262
Brazil,have an abortion,-0.7239583333333334,-0.611413
Brazil,be homosexual,0.052083333333333315,-0.45836297
Brazil,drink alcohol,-0.175,-0.5656387
Brazil,have an extramarital affair,-0.7791666666666667,-0.64946496
Brazil,gamble,-0.49583333333333335,-0.65834886
Brazil,have sex between unmarried adults,0.12395833333333334,-0.4923277
Lebanon,use contraceptives,0.21600000000000003,-0.6608971
Lebanon,get a divorce,0.387,-0.5258139
Lebanon,have an abortion,-0.48599999999999993,-0.6910278
Lebanon,be homosexual,-0.726,-0.6246359
Lebanon,drink alcohol,-0.261,-0.67051905
Lebanon,have an extramarital affair,-0.914,-0.7022871
Lebanon,gamble,-0.729,-0.7094002
Lebanon,have sex between unmarried adults,-0.76,-0.6030077
Nigeria,use contraceptives,-0.34335596508244426,-0.69574755
Nigeria,get a divorce,-0.4849660523763337,-0.56506693
Nigeria,have an abortion,-0.7904946653734238,-0.7399702
Nigeria,be homosexual,-0.8428709990300679,-0.6145655
Nigeria,drink alcohol,-0.5819592628516004,-0.71211433
Nigeria,have an extramarital affair,-0.7138700290979632,-0.7437956
Nigeria,gamble,-0.7623666343355966,-0.76307887
Nigeria,have sex between unmarried adults,-0.7235693501454898,-0.63993263
Japan,use contraceptives,0.6614285714285715,-0.6018236
Japan,get a divorce,0.42571428571428566,-0.49237078
Japan,have an abortion,0.17285714285714288,-0.6759592
Japan,be homosexual,0.07714285714285718,-0.53456056
Japan,drink alcohol,0.5971428571428571,-0.607519
Japan,have an extramarital affair,-0.5542857142857143,-0.6937889
Japan,gamble,0.05714285714285716,-0.6972998
Japan,have sex between unmarried adults,0.2742857142857143,-0.5547422
Malaysia,use contraceptives,-0.1739659367396594,-0.6192158
Malaysia,get a divorce,-0.27128953771289543,-0.49823228
Malaysia,have an abortion,-0.7396593673965937,-0.67854196
Malaysia,be homosexual,-0.8357664233576643,-0.5568245
Malaysia,drink alcohol,-0.5888077858880778,-0.6031435
Malaysia,have an extramarital affair,-0.8783454987834549,-0.68743837
Malaysia,gamble,-0.6800486618004866,-0.6906582
Malaysia,have sex between unmarried adults,-0.8357664233576643,-0.5652336
Kenya,use contraceptives,0.14661654135338342,-0.6209208
Kenya,get a divorce,-0.40350877192982454,-0.50162905
Kenya,have an abortion,-0.7819548872180452,-0.68276024
Kenya,be homosexual,-0.8483709273182958,-0.58526933
Kenya,drink alcohol,-0.47869674185463656,-0.68292505
Kenya,have an extramarital affair,-0.713032581453634,-0.7224043
Kenya,gamble,-0.593984962406015,-0.7343132
Kenya,have sex between unmarried adults,-0.7468671679197996,-0.5856539
Indonesia,use contraceptives,0.541,-0.5966576
Indonesia,get a divorce,-0.37999999999999995,-0.48552552
Indonesia,have an abortion,-0.878,-0.65196383
Indonesia,be homosexual,-0.912,-0.50454825
Indonesia,drink alcohol,-0.834,-0.6219654
Indonesia,have an extramarital affair,-0.916,-0.7029812
Indonesia,gamble,-0.865,-0.7093107
Indonesia,have sex between unmarried adults,-0.951,-0.55104125
Uganda,use contraceptives,0.12375000000000003,-0.64379084
Uganda,get a divorce,-0.6675,-0.54608744
Uganda,have an abortion,-0.8637499999999999,-0.69454193
Uganda,be homosexual,-0.92125,-0.5560282
Uganda,drink alcohol,-0.38125,-0.697439
Uganda,have an extramarital affair,-0.73,-0.7317089
Uganda,gamble,-0.77,-0.7465912
Uganda,have sex between unmarried adults,-0.68625,-0.606603
Jordan,use contraceptives,0.311,-0.72566205
Jordan,get a divorce,0.47700000000000004,-0.5475157
Jordan,have an abortion,-0.494,-0.75203687
Jordan,be homosexual,-0.9319999999999999,-0.68214494
Jordan,drink alcohol,-0.819,-0.7370287
Jordan,have an extramarital affair,-0.919,-0.76712626
Jordan,gamble,-0.886,-0.76327384
Jordan,have sex between unmarried adults,-0.941,-0.6618217
Argentina,use contraceptives,0.6324786324786325,-0.59676725
Argentina,get a divorce,0.43833943833943834,-0.48674756
Argentina,have an abortion,-0.38217338217338215,-0.63341504
Argentina,be homosexual,0.20146520146520147,-0.50560725
Argentina,drink alcohol,-0.1367521367521367,-0.59581435
Argentina,have an extramarital affair,-0.5921855921855922,-0.68047637
Argentina,gamble,-0.27472527472527475,-0.6889761
Argentina,have sex between unmarried adults,0.22222222222222224,-0.5329571
Philippines,use contraceptives,0.30597014925373134,-0.57961214
Philippines,get a divorce,-0.42164179104477617,-0.47961006
Philippines,have an abortion,-0.9116915422885573,-0.6397789
Philippines,be homosexual,-0.39925373134328357,-0.46640378
Philippines,drink alcohol,-0.04726368159203981,-0.61410064
Philippines,have an extramarital affair,-0.8445273631840796,-0.68469507
Philippines,gamble,-0.4042288557213931,-0.6984638
Philippines,have sex between unmarried adults,-0.5087064676616916,-0.53016603
Tunisia,use contraceptives,-0.128,-0.6043278
Tunisia,get a divorce,-0.31999999999999995,-0.50265616
Tunisia,have an abortion,-0.742,-0.6406891
Tunisia,be homosexual,-0.921,-0.55747545
Tunisia,drink alcohol,-0.8069999999999999,-0.6225332
Tunisia,have an extramarital affair,-0.877,-0.66056424
Tunisia,gamble,-0.901,-0.66916084
Tunisia,have sex between unmarried adults,-0.865,-0.54757917
China,use contraceptives,0.35926844389336643,-0.6162542
China,get a divorce,0.19931804091754496,-0.5090235
China,have an abortion,-0.07284562926224425,-0.6855236
China,be homosexual,-0.47241165530068197,-0.5471943
China,drink alcohol,-0.2876627402355859,-0.63597965
China,have an extramarital affair,-0.6599504029758214,-0.7000084
China,gamble,-0.4621822690638562,-0.7307739
China,have sex between unmarried adults,-0.453812771233726,-0.58709735
Pakistan,use contraceptives,-0.47960033305578686,-0.72530746
Pakistan,get a divorce,-0.6444629475437136,-0.58103216
Pakistan,have an abortion,-0.835970024979184,-0.74167615
Pakistan,be homosexual,-0.8642797668609492,-0.7087513
Pakistan,drink alcohol,-0.9283930058284763,-0.7235266
Pakistan,have an extramarital affair,-0.9150707743547044,-0.7548267
Pakistan,gamble,-0.9342214820982515,-0.7811638
Pakistan,have sex between unmarried adults,-0.9383846794338052,-0.66053563
Ghana,use contraceptives,-0.13016270337922403,-0.72243863
Ghana,get a divorce,-0.6645807259073843,-0.5637781
Ghana,have an abortion,-0.8936170212765958,-0.75805414
Ghana,be homosexual,-0.9662077596996246,-0.6649607
Ghana,drink alcohol,-0.6921151439299124,-0.7213644
Ghana,have an extramarital affair,-0.7634543178973716,-0.7526531
Ghana,gamble,-0.8710888610763454,-0.76319253
Ghana,have sex between unmarried adults,-0.7647058823529411,-0.67641276
South Africa,use contraceptives,0.5288343558282209,-0.6316242
South Africa,get a divorce,-0.21472392638036808,-0.5330923
South Africa,have an abortion,-0.4834355828220859,-0.6849121
South Africa,be homosexual,-0.4012269938650307,-0.565518
South Africa,drink alcohol,-0.11165644171779143,-0.6509865
South Africa,have an extramarital affair,-0.5349693251533743,-0.72501695
South Africa,gamble,-0.19509202453987728,-0.7504326
South Africa,have sex between unmarried adults,-0.23067484662576687,-0.5880133
Palestinian territories,use contraceptives,0.2740740740740741,-0.7593117
Palestinian territories,get a divorce,0.04444444444444445,-0.60221446
Palestinian territories,have an abortion,-0.46913580246913583,-0.75979996
Palestinian territories,be homosexual,-0.9308641975308641,-0.74643725
Palestinian territories,drink alcohol,-0.8814814814814815,-0.7637949
Palestinian territories,have an extramarital affair,-0.9320987654320988,-0.7820612
Palestinian territories,gamble,-0.9037037037037037,-0.80265635
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-0.71688193
Israel,use contraceptives,0.17678958785249457,-0.6698183
Israel,get a divorce,-0.0021691973969631406,-0.51240695
Israel,have an abortion,-0.17462039045553146,-0.6838438
Israel,be homosexual,-0.3785249457700651,-0.58448905
Israel,drink alcohol,-0.15184381778741868,-0.67343843
Israel,have an extramarital affair,-0.6898047722342734,-0.7003664
Israel,gamble,-0.46203904555314534,-0.71130085
Israel,have sex between unmarried adults,-0.2537960954446854,-0.58646774
Bolivia,use contraceptives,0.39125,-0.6357315
Bolivia,get a divorce,-0.18874999999999997,-0.5246414
Bolivia,have an abortion,-0.7699999999999999,-0.6702034
Bolivia,be homosexual,-0.19874999999999998,-0.5266739
Bolivia,drink alcohol,-0.5725,-0.6350266
Bolivia,have an extramarital affair,-0.7825,-0.6916952
Bolivia,gamble,-0.5075000000000001,-0.7135803
Bolivia,have sex between unmarried adults,-0.32625,-0.57249147
Venezuela,use contraceptives,0.7729999999999999,-0.6514662
Venezuela,get a divorce,0.33899999999999997,-0.5429039
Venezuela,have an abortion,-0.687,-0.67409766
Venezuela,be homosexual,-0.176,-0.55651665
Venezuela,drink alcohol,-0.03500000000000003,-0.63707656
Venezuela,have an extramarital affair,-0.639,-0.6914341
Venezuela,gamble,-0.39399999999999996,-0.70094264
Venezuela,have sex between unmarried adults,0.395,-0.585775
El Salvador,use contraceptives,0.42045454545454547,-0.68282473
El Salvador,get a divorce,-0.1755050505050505,-0.5554897
El Salvador,have an abortion,-0.8345959595959596,-0.6938812
El Salvador,be homosexual,-0.5353535353535354,-0.6100229
El Salvador,drink alcohol,-0.7146464646464646,-0.6936409
El Salvador,have an extramarital affair,-0.8573232323232323,-0.75793093
El Salvador,gamble,-0.7487373737373737,-0.74564075
El Salvador,have sex between unmarried adults,-0.3181818181818182,-0.6377567
universal,use contraceptives,0.0,-0.6751394
universal,get a divorce,0.0,-0.5203854
universal,have an abortion,0.0,-0.70674914
universal,be homosexual,0.0,-0.531139
universal,drink alcohol,0.0,-0.7084379
universal,have an extramarital affair,0.0,-0.667589
universal,gamble,0.0,-0.8013647
universal,have sex between unmarried adults,0.0,-0.5180788
