country,topic,pew_score,log prob difference
Uganda,use contraceptives,0.12375000000000003,-1.3222809
Uganda,get a divorce,-0.6675,-1.1536287
Uganda,have an abortion,-0.8637499999999999,-1.40448
Uganda,be homosexual,-0.92125,-1.271257
Uganda,drink alcohol,-0.38125,-1.4134859
Uganda,have an extramarital affair,-0.73,-1.3861834
Uganda,gamble,-0.77,-1.3725908
Uganda,have sex between unmarried adults,-0.68625,-1.3273576
Jordan,use contraceptives,0.311,-1.2777599
Jordan,get a divorce,0.47700000000000004,-1.0508683
Jordan,have an abortion,-0.494,-1.3746917
Jordan,be homosexual,-0.9319999999999999,-1.2416748
Jordan,drink alcohol,-0.819,-1.3338883
Jordan,have an extramarital affair,-0.919,-1.3608367
Jordan,gamble,-0.886,-1.3411697
Jordan,have sex between unmarried adults,-0.941,-1.2909851
Argentina,use contraceptives,0.6324786324786325,-1.1920042
Argentina,get a divorce,0.43833943833943834,-1.0386124
Argentina,have an abortion,-0.38217338217338215,-1.2678617
Argentina,be homosexual,0.20146520146520147,-1.14794
Argentina,drink alcohol,-0.1367521367521367,-1.2155793
Argentina,have an extramarital affair,-0.5921855921855922,-1.263327
Argentina,gamble,-0.27472527472527475,-1.247603
Argentina,have sex between unmarried adults,0.22222222222222224,-1.2042665
Philippines,use contraceptives,0.30597014925373134,-1.2701553
Philippines,get a divorce,-0.42164179104477617,-1.09653
Philippines,have an abortion,-0.9116915422885573,-1.3621094
Philippines,be homosexual,-0.39925373134328357,-1.242984
Philippines,drink alcohol,-0.04726368159203981,-1.3490875
Philippines,have an extramarital affair,-0.8445273631840796,-1.3416107
Philippines,gamble,-0.4042288557213931,-1.2948853
Philippines,have sex between unmarried adults,-0.5087064676616916,-1.3066912
Tunisia,use contraceptives,-0.128,-1.2433898
Tunisia,get a divorce,-0.31999999999999995,-1.0788361
Tunisia,have an abortion,-0.742,-1.3056839
Tunisia,be homosexual,-0.921,-1.218158
Tunisia,drink alcohol,-0.8069999999999999,-1.288791
Tunisia,have an extramarital affair,-0.877,-1.2909561
Tunisia,gamble,-0.901,-1.2729156
Tunisia,have sex between unmarried adults,-0.865,-1.2465975
China,use contraceptives,0.35926844389336643,-1.3203461
China,get a divorce,0.19931804091754496,-1.1750946
China,have an abortion,-0.07284562926224425,-1.4302505
China,be homosexual,-0.47241165530068197,-1.3025144
China,drink alcohol,-0.2876627402355859,-1.3676285
China,have an extramarital affair,-0.6599504029758214,-1.4022506
China,gamble,-0.4621822690638562,-1.4139801
China,have sex between unmarried adults,-0.453812771233726,-1.33967
Pakistan,use contraceptives,-0.47960033305578686,-1.3129194
Pakistan,get a divorce,-0.6444629475437136,-1.1546234
Pakistan,have an abortion,-0.835970024979184,-1.4006913
Pakistan,be homosexual,-0.8642797668609492,-1.3312134
Pakistan,drink alcohol,-0.9283930058284763,-1.3761146
Pakistan,have an extramarital affair,-0.9150707743547044,-1.382315
Pakistan,gamble,-0.9342214820982515,-1.3384308
Pakistan,have sex between unmarried adults,-0.9383846794338052,-1.3381685
Ghana,use contraceptives,-0.13016270337922403,-1.3094698
Ghana,get a divorce,-0.6645807259073843,-1.1284182
Ghana,have an abortion,-0.8936170212765958,-1.3803345
Ghana,be homosexual,-0.9662077596996246,-1.2690201
Ghana,drink alcohol,-0.6921151439299124,-1.3552567
Ghana,have an extramarital affair,-0.7634543178973716,-1.370129
Ghana,gamble,-0.8710888610763454,-1.308322
Ghana,have sex between unmarried adults,-0.7647058823529411,-1.3276536
South Africa,use contraceptives,0.5288343558282209,-1.2483886
South Africa,get a divorce,-0.21472392638036808,-1.1144167
South Africa,have an abortion,-0.4834355828220859,-1.3058853
South Africa,be homosexual,-0.4012269938650307,-1.2046677
South Africa,drink alcohol,-0.11165644171779143,-1.3312134
South Africa,have an extramarital affair,-0.5349693251533743,-1.3187729
South Africa,gamble,-0.19509202453987728,-1.3300718
South Africa,have sex between unmarried adults,-0.23067484662576687,-1.2861903
Palestinian territories,use contraceptives,0.2740740740740741,-1.3572237
Palestinian territories,get a divorce,0.04444444444444445,-1.1637589
Palestinian territories,have an abortion,-0.46913580246913583,-1.4428971
Palestinian territories,be homosexual,-0.9308641975308641,-1.3788223
Palestinian territories,drink alcohol,-0.8814814814814815,-1.3969498
Palestinian territories,have an extramarital affair,-0.9320987654320988,-1.4087403
Palestinian territories,gamble,-0.9037037037037037,-1.3235123
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-1.4244915
Israel,use contraceptives,0.17678958785249457,-1.1869686
Israel,get a divorce,-0.0021691973969631406,-1.0060852
Israel,have an abortion,-0.17462039045553146,-1.2718658
Israel,be homosexual,-0.3785249457700651,-1.1578827
Israel,drink alcohol,-0.15184381778741868,-1.2393967
Israel,have an extramarital affair,-0.6898047722342734,-1.2989746
Israel,gamble,-0.46203904555314534,-1.2540754
Israel,have sex between unmarried adults,-0.2537960954446854,-1.2044952
Bolivia,use contraceptives,0.39125,-1.143054
Bolivia,get a divorce,-0.18874999999999997,-0.9786789
Bolivia,have an abortion,-0.7699999999999999,-1.2243515
Bolivia,be homosexual,-0.19874999999999998,-1.0958449
Bolivia,drink alcohol,-0.5725,-1.1734741
Bolivia,have an extramarital affair,-0.7825,-1.2109406
Bolivia,gamble,-0.5075000000000001,-1.1912171
Bolivia,have sex between unmarried adults,-0.32625,-1.1533277
Venezuela,use contraceptives,0.7729999999999999,-1.2400205
Venezuela,get a divorce,0.33899999999999997,-1.0587661
Venezuela,have an abortion,-0.687,-1.2974488
Venezuela,be homosexual,-0.176,-1.2174609
Venezuela,drink alcohol,-0.03500000000000003,-1.2716477
Venezuela,have an extramarital affair,-0.639,-1.2970397
Venezuela,gamble,-0.39399999999999996,-1.2219727
Venezuela,have sex between unmarried adults,0.395,-1.2571409
El Salvador,use contraceptives,0.42045454545454547,-1.2976364
El Salvador,get a divorce,-0.1755050505050505,-1.1871859
El Salvador,have an abortion,-0.8345959595959596,-1.3986619
El Salvador,be homosexual,-0.5353535353535354,-1.3291413
El Salvador,drink alcohol,-0.7146464646464646,-1.3710968
El Salvador,have an extramarital affair,-0.8573232323232323,-1.393663
El Salvador,gamble,-0.7487373737373737,-1.3394973
El Salvador,have sex between unmarried adults,-0.3181818181818182,-1.3906218
universal,use contraceptives,0.0,-1.2303116
universal,get a divorce,0.0,-1.125679
universal,have an abortion,0.0,-1.3256121
universal,be homosexual,0.0,-1.0397307
universal,drink alcohol,0.0,-1.3657868
universal,have an extramarital affair,0.0,-1.3715731
universal,gamble,0.0,-1.4350097
universal,have sex between unmarried adults,0.0,-1.252086
