country,topic,pew_score,log prob difference
France,have sex between unmarried adults,0.41035856573705176,-0.5170282
Germany,use contraceptives,0.6614634146341464,-0.55476797
Germany,get a divorce,0.5209756097560975,-0.2768814
Germany,have an abortion,0.2829268292682927,-0.5213335
Germany,be homosexual,0.4478048780487805,-0.6636652
Germany,drink alcohol,0.31219512195121946,-0.622547
Germany,have an extramarital affair,-0.49365853658536585,-0.6065224
Germany,gamble,-0.047804878048780475,-0.6652233
Germany,have sex between unmarried adults,0.5414634146341463,-0.5304743
Spain,use contraceptives,0.616,-0.5798
Spain,get a divorce,0.5219999999999999,-0.27087957
Spain,have an abortion,0.09999999999999998,-0.5405806
Spain,be homosexual,0.48500000000000004,-0.6163788
Spain,drink alcohol,0.05600000000000002,-0.6192837
Spain,have an extramarital affair,-0.561,-0.62898576
Spain,gamble,-0.09800000000000003,-0.69357187
Spain,have sex between unmarried adults,0.443,-0.53781605
Mexico,use contraceptives,0.48,-0.6420158
Mexico,get a divorce,0.07700000000000001,-0.3511219
Mexico,have an abortion,-0.47,-0.5985161
Mexico,be homosexual,-0.04800000000000004,-0.72854805
Mexico,drink alcohol,-0.18800000000000003,-0.70560586
Mexico,have an extramarital affair,-0.633,-0.6854542
Mexico,gamble,-0.36,-0.75964755
Mexico,have sex between unmarried adults,-0.17099999999999999,-0.6035107
Chile,use contraceptives,0.7075,-0.5545727
Chile,get a divorce,0.49999999999999994,-0.28397617
Chile,have an abortion,-0.45249999999999996,-0.50757295
Chile,be homosexual,0.15250000000000002,-0.5568663
Chile,drink alcohol,-0.015000000000000013,-0.5885626
Chile,have an extramarital affair,-0.5487500000000001,-0.5885218
Chile,gamble,-0.305,-0.63555205
Chile,have sex between unmarried adults,0.44000000000000006,-0.5019892
Australia,use contraceptives,0.5675,-0.5505045
Australia,get a divorce,0.40249999999999997,-0.25011462
Australia,have an abortion,0.08000000000000002,-0.5145752
Australia,be homosexual,0.17250000000000001,-0.579414
Australia,drink alcohol,0.3,-0.6399956
Australia,have an extramarital affair,-0.75125,-0.6459249
Australia,gamble,-0.15625,-0.73626214
Australia,have sex between unmarried adults,0.245,-0.5051867
Russia,use contraceptives,0.5582329317269077,-0.644269
Russia,get a divorce,0.24397590361445784,-0.32086143
Russia,have an abortion,-0.1927710843373494,-0.59693354
Russia,be homosexual,-0.6214859437751004,-0.73925287
Russia,drink alcohol,-0.17570281124497994,-0.68972224
Russia,have an extramarital affair,-0.6164658634538153,-0.6666649
Russia,gamble,-0.5050200803212852,-0.76685697
Russia,have sex between unmarried adults,0.10341365461847385,-0.6146132
Britain,use contraceptives,0.5978260869565217,-0.6124573
Britain,get a divorce,0.32806324110671936,-0.28093892
Britain,have an abortion,0.018774703557312228,-0.5643528
Britain,be homosexual,0.17490118577075098,-0.6594511
Britain,drink alcohol,0.2924901185770751,-0.6768824
Britain,have an extramarital affair,-0.7045454545454546,-0.6987947
Britain,gamble,-0.047430830039525695,-0.78836215
Britain,have sex between unmarried adults,0.24901185770750991,-0.56187594
Turkey,use contraceptives,0.19799999999999998,-0.6433569
Turkey,get a divorce,0.024999999999999967,-0.32363433
Turkey,have an abortion,-0.373,-0.58139914
Turkey,be homosexual,-0.681,-0.7423941
Turkey,drink alcohol,-0.544,-0.68822557
Turkey,have an extramarital affair,-0.899,-0.65644056
Turkey,gamble,-0.685,-0.72728616
Turkey,have sex between unmarried adults,-0.8099999999999999,-0.62270737
Greece,use contraceptives,0.30300000000000005,-0.64550894
Greece,get a divorce,0.23299999999999998,-0.32445487
Greece,have an abortion,-0.381,-0.57825166
Greece,be homosexual,-0.21000000000000002,-0.72794724
Greece,drink alcohol,-0.010000000000000009,-0.7045568
Greece,have an extramarital affair,-0.737,-0.6624123
Greece,gamble,-0.446,-0.72097987
Greece,have sex between unmarried adults,0.484,-0.6123034
Egypt,use contraceptives,0.283,-0.67801225
Egypt,get a divorce,0.442,-0.3561985
Egypt,have an abortion,-0.571,-0.6130659
Egypt,be homosexual,-0.9359999999999999,-0.7875765
Egypt,drink alcohol,-0.707,-0.7419243
Egypt,have an extramarital affair,-0.909,-0.6866547
Egypt,gamble,-0.881,-0.74700356
Egypt,have sex between unmarried adults,-0.879,-0.6689447
Poland,use contraceptives,0.3125,-0.5957829
Poland,get a divorce,0.14125000000000001,-0.31685963
Poland,have an abortion,-0.33125,-0.54583776
Poland,be homosexual,-0.205,-0.6934174
Poland,drink alcohol,0.20625000000000002,-0.6558693
Poland,have an extramarital affair,-0.61,-0.6213921
Poland,gamble,-0.10875000000000001,-0.6772625
Poland,have sex between unmarried adults,0.22124999999999997,-0.5518204
Senegal,use contraceptives,0.23124999999999996,-0.6968187
Senegal,get a divorce,0.03249999999999997,-0.37709063
Senegal,have an abortion,-0.37749999999999995,-0.63317984
Senegal,be homosexual,-0.6525,-0.8170332
Senegal,drink alcohol,-0.5325,-0.7847006
Senegal,have an extramarital affair,-0.63625,-0.7078339
Senegal,gamble,-0.56125,-0.75258124
Senegal,have sex between unmarried adults,-0.56875,-0.6756323
Italy,use contraceptives,0.5574660633484162,-0.5858288
Italy,get a divorce,0.3357466063348416,-0.31927434
Italy,have an abortion,-0.14841628959276015,-0.56803894
Italy,be homosexual,0.2932126696832579,-0.6296902
Italy,drink alcohol,-0.1248868778280543,-0.6217607
Italy,have an extramarital affair,-0.5366515837104073,-0.6326334
Italy,gamble,-0.21176470588235294,-0.6966013
Italy,have sex between unmarried adults,0.3429864253393665,-0.54254323
Brazil,use contraceptives,0.709375,-0.58108234
Brazil,get a divorce,0.375,-0.29043236
Brazil,have an abortion,-0.7239583333333334,-0.5329828
Brazil,be homosexual,0.052083333333333315,-0.61836207
Brazil,drink alcohol,-0.175,-0.6451494
Brazil,have an extramarital affair,-0.7791666666666667,-0.6232351
Brazil,gamble,-0.49583333333333335,-0.6874851
Brazil,have sex between unmarried adults,0.12395833333333334,-0.5327898
Lebanon,use contraceptives,0.21600000000000003,-0.6399248
Lebanon,get a divorce,0.387,-0.3494566
Lebanon,have an abortion,-0.48599999999999993,-0.56824553
Lebanon,be homosexual,-0.726,-0.73553926
Lebanon,drink alcohol,-0.261,-0.7030996
Lebanon,have an extramarital affair,-0.914,-0.6400078
Lebanon,gamble,-0.729,-0.6939066
Lebanon,have sex between unmarried adults,-0.76,-0.65102255
Nigeria,use contraceptives,-0.34335596508244426,-0.7383779
Nigeria,get a divorce,-0.4849660523763337,-0.39333495
Nigeria,have an abortion,-0.7904946653734238,-0.6795372
Nigeria,be homosexual,-0.8428709990300679,-0.8782625
Nigeria,drink alcohol,-0.5819592628516004,-0.8370493
Nigeria,have an extramarital affair,-0.7138700290979632,-0.75689715
Nigeria,gamble,-0.7623666343355966,-0.82176113
Nigeria,have sex between unmarried adults,-0.7235693501454898,-0.74237
Japan,use contraceptives,0.6614285714285715,-0.59600675
Japan,get a divorce,0.42571428571428566,-0.29818764
Japan,have an abortion,0.17285714285714288,-0.5786713
Japan,be homosexual,0.07714285714285718,-0.7038212
Japan,drink alcohol,0.5971428571428571,-0.65599424
Japan,have an extramarital affair,-0.5542857142857143,-0.6460888
Japan,gamble,0.05714285714285716,-0.6880724
Japan,have sex between unmarried adults,0.2742857142857143,-0.5600332
Malaysia,use contraceptives,-0.1739659367396594,-0.62753963
Malaysia,get a divorce,-0.27128953771289543,-0.31149083
Malaysia,have an abortion,-0.7396593673965937,-0.55970323
Malaysia,be homosexual,-0.8357664233576643,-0.7671917
Malaysia,drink alcohol,-0.5888077858880778,-0.68932116
Malaysia,have an extramarital affair,-0.8783454987834549,-0.62385046
Malaysia,gamble,-0.6800486618004866,-0.6935688
Malaysia,have sex between unmarried adults,-0.8357664233576643,-0.6205805
Kenya,use contraceptives,0.14661654135338342,-0.67915154
Kenya,get a divorce,-0.40350877192982454,-0.31466597
Kenya,have an abortion,-0.7819548872180452,-0.61658365
Kenya,be homosexual,-0.8483709273182958,-0.8385426
Kenya,drink alcohol,-0.47869674185463656,-0.80034256
Kenya,have an extramarital affair,-0.713032581453634,-0.7245695
Kenya,gamble,-0.593984962406015,-0.773852
Kenya,have sex between unmarried adults,-0.7468671679197996,-0.6949169
Indonesia,use contraceptives,0.541,-0.6247759
Indonesia,get a divorce,-0.37999999999999995,-0.32063502
Indonesia,have an abortion,-0.878,-0.57800925
Indonesia,be homosexual,-0.912,-0.6986637
Indonesia,drink alcohol,-0.834,-0.690543
Indonesia,have an extramarital affair,-0.916,-0.64393294
Indonesia,gamble,-0.865,-0.7141615
Indonesia,have sex between unmarried adults,-0.951,-0.581238
Uganda,use contraceptives,0.12375000000000003,-0.6621153
Uganda,get a divorce,-0.6675,-0.33572787
Uganda,have an abortion,-0.8637499999999999,-0.6053751
Uganda,be homosexual,-0.92125,-0.80429953
Uganda,drink alcohol,-0.38125,-0.7943901
Uganda,have an extramarital affair,-0.73,-0.70433253
Uganda,gamble,-0.77,-0.76660615
Uganda,have sex between unmarried adults,-0.68625,-0.6441711
Jordan,use contraceptives,0.311,-0.73850363
Jordan,get a divorce,0.47700000000000004,-0.34310818
Jordan,have an abortion,-0.494,-0.63414687
Jordan,be homosexual,-0.9319999999999999,-0.8141111
Jordan,drink alcohol,-0.819,-0.8040056
Jordan,have an extramarital affair,-0.919,-0.72880995
Jordan,gamble,-0.886,-0.7554056
Jordan,have sex between unmarried adults,-0.941,-0.7463379
Argentina,use contraceptives,0.6324786324786325,-0.5918377
Argentina,get a divorce,0.43833943833943834,-0.27574348
Argentina,have an abortion,-0.38217338217338215,-0.53449136
Argentina,be homosexual,0.20146520146520147,-0.59002113
Argentina,drink alcohol,-0.1367521367521367,-0.6127287
Argentina,have an extramarital affair,-0.5921855921855922,-0.6100643
Argentina,gamble,-0.27472527472527475,-0.65567607
Argentina,have sex between unmarried adults,0.22222222222222224,-0.51048833
Philippines,use contraceptives,0.30597014925373134,-0.65992296
Philippines,get a divorce,-0.42164179104477617,-0.36173612
Philippines,have an abortion,-0.9116915422885573,-0.6097204
Philippines,be homosexual,-0.39925373134328357,-0.75506365
Philippines,drink alcohol,-0.04726368159203981,-0.719475
Philippines,have an extramarital affair,-0.8445273631840796,-0.67302877
Philippines,gamble,-0.4042288557213931,-0.7405733
Philippines,have sex between unmarried adults,-0.5087064676616916,-0.61751556
Tunisia,use contraceptives,-0.128,-0.61940765
Tunisia,get a divorce,-0.31999999999999995,-0.30171603
Tunisia,have an abortion,-0.742,-0.55518496
Tunisia,be homosexual,-0.921,-0.7488821
Tunisia,drink alcohol,-0.8069999999999999,-0.704875
Tunisia,have an extramarital affair,-0.877,-0.619499
Tunisia,gamble,-0.901,-0.67007905
Tunisia,have sex between unmarried adults,-0.865,-0.63563
China,use contraceptives,0.35926844389336643,-0.61227
China,get a divorce,0.19931804091754496,-0.3136669
China,have an abortion,-0.07284562926224425,-0.59671766
China,be homosexual,-0.47241165530068197,-0.7529217
China,drink alcohol,-0.2876627402355859,-0.7202883
China,have an extramarital affair,-0.6599504029758214,-0.6791269
China,gamble,-0.4621822690638562,-0.75507104
China,have sex between unmarried adults,-0.453812771233726,-0.6118208
Pakistan,use contraceptives,-0.47960033305578686,-0.76131934
Pakistan,get a divorce,-0.6444629475437136,-0.420175
Pakistan,have an abortion,-0.835970024979184,-0.68662375
Pakistan,be homosexual,-0.8642797668609492,-0.9046467
Pakistan,drink alcohol,-0.9283930058284763,-0.83253783
Pakistan,have an extramarital affair,-0.9150707743547044,-0.7508581
Pakistan,gamble,-0.9342214820982515,-0.8465454
Pakistan,have sex between unmarried adults,-0.9383846794338052,-0.7519743
Ghana,use contraceptives,-0.13016270337922403,-0.76540166
Ghana,get a divorce,-0.6645807259073843,-0.46493283
Ghana,have an abortion,-0.8936170212765958,-0.67557657
Ghana,be homosexual,-0.9662077596996246,-0.87547266
Ghana,drink alcohol,-0.6921151439299124,-0.8332012
Ghana,have an extramarital affair,-0.7634543178973716,-0.74189395
Ghana,gamble,-0.8710888610763454,-0.7597412
Ghana,have sex between unmarried adults,-0.7647058823529411,-0.80281466
South Africa,use contraceptives,0.5288343558282209,-0.6486719
South Africa,get a divorce,-0.21472392638036808,-0.3590561
South Africa,have an abortion,-0.4834355828220859,-0.6155548
South Africa,be homosexual,-0.4012269938650307,-0.7967451
South Africa,drink alcohol,-0.11165644171779143,-0.7455433
South Africa,have an extramarital affair,-0.5349693251533743,-0.7088684
South Africa,gamble,-0.19509202453987728,-0.7737951
South Africa,have sex between unmarried adults,-0.23067484662576687,-0.6443621
Palestinian territories,use contraceptives,0.2740740740740741,-0.7537945
Palestinian territories,get a divorce,0.04444444444444445,-0.43196812
Palestinian territories,have an abortion,-0.46913580246913583,-0.65841466
Palestinian territories,be homosexual,-0.9308641975308641,-0.87141645
Palestinian territories,drink alcohol,-0.8814814814814815,-0.81749517
Palestinian territories,have an extramarital affair,-0.9320987654320988,-0.7551468
Palestinian territories,gamble,-0.9037037037037037,-0.80837363
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-0.8083128
Israel,use contraceptives,0.17678958785249457,-0.612294
Israel,get a divorce,-0.0021691973969631406,-0.24719982
Israel,have an abortion,-0.17462039045553146,-0.54062045
Israel,be homosexual,-0.3785249457700651,-0.72278005
Israel,drink alcohol,-0.15184381778741868,-0.71575624
Israel,have an extramarital affair,-0.6898047722342734,-0.64619714
Israel,gamble,-0.46203904555314534,-0.7184986
Israel,have sex between unmarried adults,-0.2537960954446854,-0.6034883
Bolivia,use contraceptives,0.39125,-0.69204295
Bolivia,get a divorce,-0.18874999999999997,-0.40159893
Bolivia,have an abortion,-0.7699999999999999,-0.6198473
Bolivia,be homosexual,-0.19874999999999998,-0.7594782
Bolivia,drink alcohol,-0.5725,-0.74494916
Bolivia,have an extramarital affair,-0.7825,-0.6935364
Bolivia,gamble,-0.5075000000000001,-0.7471987
Bolivia,have sex between unmarried adults,-0.32625,-0.6489223
Venezuela,use contraceptives,0.7729999999999999,-0.6448528
Venezuela,get a divorce,0.33899999999999997,-0.2901163
Venezuela,have an abortion,-0.687,-0.5635212
Venezuela,be homosexual,-0.176,-0.71304625
Venezuela,drink alcohol,-0.03500000000000003,-0.69176996
Venezuela,have an extramarital affair,-0.639,-0.6720678
Venezuela,gamble,-0.39399999999999996,-0.7492899
Venezuela,have sex between unmarried adults,0.395,-0.60266954
El Salvador,use contraceptives,0.42045454545454547,-0.66299593
El Salvador,get a divorce,-0.1755050505050505,-0.35747546
El Salvador,have an abortion,-0.8345959595959596,-0.59786797
El Salvador,be homosexual,-0.5353535353535354,-0.7163719
El Salvador,drink alcohol,-0.7146464646464646,-0.7187042
El Salvador,have an extramarital affair,-0.8573232323232323,-0.6844435
El Salvador,gamble,-0.7487373737373737,-0.7081839
El Salvador,have sex between unmarried adults,-0.3181818181818182,-0.6277269
universal,use contraceptives,0.0,-0.59196913
universal,get a divorce,0.0,-0.25498503
universal,have an abortion,0.0,-0.6147434
universal,be homosexual,0.0,-0.53114665
universal,drink alcohol,0.0,-0.76719207
universal,have an extramarital affair,0.0,-0.78331625
universal,gamble,0.0,-0.86016273
universal,have sex between unmarried adults,0.0,-0.514702
