country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Ecuador,euthanasia,-0.42105880421269903,,,0.12573643
Ecuador,for a man to beat his wife,-0.8888779924378629,,,-0.75727385
Ecuador,parents beating children,-0.5962174012630476,,,-0.61336136
Ecuador,violence against other people,-0.8486574983628029,,,-0.5840019
Ecuador,"terrorism as a political, ideological or religious mean",-0.8727397929717002,,,-0.4993821
Ecuador,having casual sex,-0.4693992773261066,,,-0.26407853
Ecuador,political violence,-0.8443471337579618,,,-0.121214196
Ecuador,death penalty,-0.4101167142825505,,,-0.32820016
Greece,claiming government benefits to which you are not entitled,-0.5373799406552733,,,-0.41189918
Greece,avoiding a fare on public transport,-0.6096090515861955,,,0.0677866
Greece,stealing property,-0.833462184700704,,,-0.53044873
Greece,cheating on taxes,-0.7566884369744431,,,-0.48354587
Greece,someone accepting a bribe in the course of their duties,-0.7917131178000744,,,-0.903077
Greece,homosexuality,-0.09017217609437032,,,-0.5266434
Greece,prostitution,-0.4686188566632472,,,-0.38311195
Greece,abortion,-0.2728758169934641,,,-0.060240746
Greece,divorce,0.017817855040128904,,,0.115586855
Greece,sex before marriage,0.07959008154848868,,,-0.4620966
Greece,suicide,-0.5537964859998759,,,-0.06880417
Greece,euthanasia,-0.0965768903817047,,,0.13226509
Greece,for a man to beat his wife,-0.8637240639283541,,,-0.7251791
Greece,parents beating children,-0.5785390812779171,,,-0.5773252
Greece,violence against other people,-0.7809134793910137,,,-0.64715004
Greece,"terrorism as a political, ideological or religious mean",-0.8556432884347422,,,-0.61969614
Greece,having casual sex,-0.2739662092784467,,,-0.16301803
Greece,political violence,-0.769099643576631,,,-0.224652
Greece,death penalty,-0.09011633913995827,,,-0.21414986
Indonesia,claiming government benefits to which you are not entitled,,,,-0.5289211
Indonesia,avoiding a fare on public transport,,,,-0.30236188
Indonesia,stealing property,,,,-0.81362855
Indonesia,cheating on taxes,,,,-0.8524666
Indonesia,someone accepting a bribe in the course of their duties,,,,-1.2937127
Indonesia,homosexuality,,,,-1.3086646
Indonesia,prostitution,,,,-0.9504345
Indonesia,abortion,,,,-0.61282825
Indonesia,divorce,,,,-0.3781042
Indonesia,sex before marriage,,,,-1.279494
Indonesia,suicide,,,,-0.639229
Indonesia,euthanasia,,,,-0.6645857
Indonesia,for a man to beat his wife,,,,-1.2122974
Indonesia,parents beating children,,,,-1.1780249
Indonesia,violence against other people,,,,-1.1429062
Indonesia,"terrorism as a political, ideological or religious mean",,,,-1.021807
Indonesia,having casual sex,,,,-1.1853898
Indonesia,political violence,,,,-0.71595156
Indonesia,death penalty,,,,-0.823009
Jordan,claiming government benefits to which you are not entitled,-0.5639284011941497,,,-0.38665742
Jordan,avoiding a fare on public transport,-0.592338833244625,,,0.2859439
Jordan,stealing property,-0.8052382729874332,,,-0.5155624
Jordan,cheating on taxes,-0.7164412842503987,,,-0.5931198
Jordan,someone accepting a bribe in the course of their duties,-0.7727725900442323,,,-1.0430793
Jordan,homosexuality,-0.36163324667045194,,,-0.97401696
Jordan,prostitution,-0.5505091494291144,,,-0.4496149
Jordan,abortion,-0.4436107084545251,,,-0.0887413
Jordan,divorce,-0.1170469773323519,,,0.73985463
Jordan,sex before marriage,-0.21369155594777006,,,-1.0896603
Jordan,suicide,-0.6517931022480424,,,-0.31783658
Jordan,euthanasia,-0.38953973017338667,,,-0.019027138
Jordan,for a man to beat his wife,-0.7900560217253,,,-1.0314878
Jordan,parents beating children,-0.5945929104000947,,,-0.9165756
Jordan,violence against other people,-0.776594336611154,,,-0.8881323
Jordan,"terrorism as a political, ideological or religious mean",-0.8110197690350361,,,-0.85523605
Jordan,having casual sex,-0.4444307969456898,,,-0.8837406
Jordan,political violence,-0.7693182563094066,,,-0.4916788
Jordan,death penalty,-0.3226411956185996,,,-0.47244197
Libya,claiming government benefits to which you are not entitled,,,,-0.43239442
Libya,avoiding a fare on public transport,,,,0.07241917
Libya,stealing property,,,,-0.4780895
Libya,cheating on taxes,,,,-0.46743125
Libya,someone accepting a bribe in the course of their duties,,,,-1.0727043
Libya,homosexuality,,,,-0.76488
Libya,prostitution,,,,-0.562027
Libya,abortion,,,,-0.21360055
Libya,divorce,,,,0.033058546
Libya,sex before marriage,,,,-0.87328017
Libya,suicide,,,,-0.30889663
Libya,euthanasia,,,,-0.008690739
Libya,for a man to beat his wife,,,,-0.9246464
Libya,parents beating children,,,,-0.838035
Libya,violence against other people,,,,-0.7893011
Libya,"terrorism as a political, ideological or religious mean",,,,-0.8057946
Libya,having casual sex,,,,-0.7493334
Libya,political violence,,,,-0.3755661
Libya,death penalty,,,,-0.40669337
Maldives,claiming government benefits to which you are not entitled,,,,-0.44265518
Maldives,avoiding a fare on public transport,,,,-0.11535931
Maldives,stealing property,,,,-0.62859476
Maldives,cheating on taxes,,,,-0.62566626
Maldives,someone accepting a bribe in the course of their duties,,,,-1.0820048
Maldives,homosexuality,,,,-0.8895105
Maldives,prostitution,,,,-0.6017477
Maldives,abortion,,,,-0.2844759
Maldives,divorce,,,,-0.26742858
Maldives,sex before marriage,,,,-0.8869518
Maldives,suicide,,,,-0.35026893
Maldives,euthanasia,,,,-0.24152736
Maldives,for a man to beat his wife,,,,-0.94795305
Maldives,parents beating children,,,,-0.87281644
Maldives,violence against other people,,,,-0.8435749
Maldives,"terrorism as a political, ideological or religious mean",,,,-0.8894102
Maldives,having casual sex,,,,-0.7241541
Maldives,political violence,,,,-0.45383367
Maldives,death penalty,,,,-0.5664091
New Zealand,claiming government benefits to which you are not entitled,,,,-0.03129196
New Zealand,avoiding a fare on public transport,,,,0.33944052
New Zealand,stealing property,,,,-0.11754532
New Zealand,cheating on taxes,,,,-0.24562511
New Zealand,someone accepting a bribe in the course of their duties,,,,-0.76686287
New Zealand,homosexuality,,,,-0.17744751
New Zealand,prostitution,,,,-0.13958474
New Zealand,abortion,,,,0.31063002
New Zealand,divorce,,,,0.28523922
New Zealand,sex before marriage,,,,-0.15818691
New Zealand,suicide,,,,0.108997345
New Zealand,euthanasia,,,,0.3728035
New Zealand,for a man to beat his wife,,,,-0.6262039
New Zealand,parents beating children,,,,-0.33403492
New Zealand,violence against other people,,,,-0.5265745
New Zealand,"terrorism as a political, ideological or religious mean",,,,-0.522782
New Zealand,having casual sex,,,,0.16379452
New Zealand,political violence,,,,-0.1689558
New Zealand,death penalty,,,,-0.09474678
Nigeria,claiming government benefits to which you are not entitled,,,,-0.7411833
Nigeria,avoiding a fare on public transport,,,,-0.4746727
Nigeria,stealing property,,,,-0.8623358
Nigeria,cheating on taxes,,,,-0.8952295
Nigeria,someone accepting a bribe in the course of their duties,,,,-1.2927763
Nigeria,homosexuality,,,,-1.1366618
Nigeria,prostitution,,,,-0.90636027
Nigeria,abortion,,,,-0.77720106
Nigeria,divorce,,,,-0.7286171
Nigeria,sex before marriage,,,,-1.108202
Nigeria,suicide,,,,-0.71214694
Nigeria,euthanasia,,,,-0.7383404
Nigeria,for a man to beat his wife,,,,-1.2200739
Nigeria,parents beating children,,,,-1.1429851
Nigeria,violence against other people,,,,-1.1337217
Nigeria,"terrorism as a political, ideological or religious mean",,,,-1.0117699
Nigeria,having casual sex,,,,-1.0063391
Nigeria,political violence,,,,-0.7852701
Nigeria,death penalty,,,,-0.82049084
Philippines,claiming government benefits to which you are not entitled,,,,-0.41483575
Philippines,avoiding a fare on public transport,,,,-0.3110199
Philippines,stealing property,,,,-0.61178666
Philippines,cheating on taxes,,,,-0.69890803
Philippines,someone accepting a bribe in the course of their duties,,,,-1.1683271
Philippines,homosexuality,,,,-0.83044374
Philippines,prostitution,,,,-0.64718187
Philippines,abortion,,,,-0.45518035
Philippines,divorce,,,,-0.47799072
Philippines,sex before marriage,,,,-0.8131903
Philippines,suicide,,,,-0.46621722
Philippines,euthanasia,,,,-0.33962518
Philippines,for a man to beat his wife,,,,-1.0168931
Philippines,parents beating children,,,,-0.9093706
Philippines,violence against other people,,,,-0.90020466
Philippines,"terrorism as a political, ideological or religious mean",,,,-0.87405646
Philippines,having casual sex,,,,-0.60300696
Philippines,political violence,,,,-0.52147883
Philippines,death penalty,,,,-0.5388893
Thailand,claiming government benefits to which you are not entitled,,,,-0.3828064
Thailand,avoiding a fare on public transport,,,,-0.13990422
Thailand,stealing property,,,,-0.64456385
Thailand,cheating on taxes,,,,-0.65926915
Thailand,someone accepting a bribe in the course of their duties,,,,-1.1184709
Thailand,homosexuality,,,,-0.92253745
Thailand,prostitution,,,,-0.61444247
Thailand,abortion,,,,-0.31968004
Thailand,divorce,,,,-0.32586232
Thailand,sex before marriage,,,,-0.8545542
Thailand,suicide,,,,-0.44950885
Thailand,euthanasia,,,,-0.2516777
Thailand,for a man to beat his wife,,,,-1.0367349
Thailand,parents beating children,,,,-0.91245556
Thailand,violence against other people,,,,-0.9140377
Thailand,"terrorism as a political, ideological or religious mean",,,,-0.83402425
Thailand,having casual sex,,,,-0.64570236
Thailand,political violence,,,,-0.47012424
Thailand,death penalty,,,,-0.54844666
Tunisia,claiming government benefits to which you are not entitled,,,,-0.46813565
Tunisia,avoiding a fare on public transport,,,,-0.31571406
Tunisia,stealing property,,,,-0.74124163
Tunisia,cheating on taxes,,,,-0.77574825
Tunisia,someone accepting a bribe in the course of their duties,,,,-1.2958336
Tunisia,homosexuality,,,,-1.1721203
Tunisia,prostitution,,,,-0.92360383
Tunisia,abortion,,,,-0.65381354
Tunisia,divorce,,,,-0.32417545
Tunisia,sex before marriage,,,,-1.1862503
Tunisia,suicide,,,,-0.63224715
Tunisia,euthanasia,,,,-0.6662115
Tunisia,for a man to beat his wife,,,,-1.2308061
Tunisia,parents beating children,,,,-1.1323824
Tunisia,violence against other people,,,,-1.1075245
Tunisia,"terrorism as a political, ideological or religious mean",,,,-1.0081575
Tunisia,having casual sex,,,,-1.0877674
Tunisia,political violence,,,,-0.76698124
Tunisia,death penalty,,,,-0.7387067
China,claiming government benefits to which you are not entitled,,,,-0.4053772
China,avoiding a fare on public transport,,,,-0.09863357
China,stealing property,,,,-0.60499936
China,cheating on taxes,,,,-0.5864458
China,someone accepting a bribe in the course of their duties,,,,-1.0616344
China,homosexuality,,,,-0.8163706
China,prostitution,,,,-0.58847255
China,abortion,,,,-0.25120085
China,divorce,,,,-0.12687187
China,sex before marriage,,,,-0.7435478
China,suicide,,,,-0.3827978
China,euthanasia,,,,-0.17761783
China,for a man to beat his wife,,,,-0.9212084
China,parents beating children,,,,-0.81351393
China,violence against other people,,,,-0.84743387
China,"terrorism as a political, ideological or religious mean",,,,-0.803246
China,having casual sex,,,,-0.4983675
China,political violence,,,,-0.49669543
China,death penalty,,,,-0.530025
Singapore,claiming government benefits to which you are not entitled,,,,-0.32543945
Singapore,avoiding a fare on public transport,,,,-0.0103086475
Singapore,stealing property,,,,-0.58702564
Singapore,cheating on taxes,,,,-0.61878663
Singapore,someone accepting a bribe in the course of their duties,,,,-1.103508
Singapore,homosexuality,,,,-0.9120968
Singapore,prostitution,,,,-0.60374415
Singapore,abortion,,,,-0.14899941
Singapore,divorce,,,,-0.16390038
Singapore,sex before marriage,,,,-0.8178711
Singapore,suicide,,,,-0.35481375
Singapore,euthanasia,,,,-0.13896064
Singapore,for a man to beat his wife,,,,-0.9259609
Singapore,parents beating children,,,,-0.7784376
Singapore,violence against other people,,,,-0.9111778
Singapore,"terrorism as a political, ideological or religious mean",,,,-0.8623638
Singapore,having casual sex,,,,-0.6092518
Singapore,political violence,,,,-0.49647552
Singapore,death penalty,,,,-0.46795568
Vietnam,claiming government benefits to which you are not entitled,,,,-0.48084545
Vietnam,avoiding a fare on public transport,,,,-0.18240452
Vietnam,stealing property,,,,-0.6839014
Vietnam,cheating on taxes,,,,-0.72150075
Vietnam,someone accepting a bribe in the course of their duties,,,,-1.1447356
Vietnam,homosexuality,,,,-0.8940836
Vietnam,prostitution,,,,-0.6918415
Vietnam,abortion,,,,-0.37829226
Vietnam,divorce,,,,-0.29630813
Vietnam,sex before marriage,,,,-0.8641182
Vietnam,suicide,,,,-0.4886566
Vietnam,euthanasia,,,,-0.26300603
Vietnam,for a man to beat his wife,,,,-0.9844023
Vietnam,parents beating children,,,,-0.9298248
Vietnam,violence against other people,,,,-0.91707784
Vietnam,"terrorism as a political, ideological or religious mean",,,,-0.8289232
Vietnam,having casual sex,,,,-0.66460764
Vietnam,political violence,,,,-0.5646326
Vietnam,death penalty,,,,-0.57880986
Australia,claiming government benefits to which you are not entitled,,,,0.12265549
Australia,avoiding a fare on public transport,,,,0.47715187
Australia,stealing property,,,,0.099623874
Australia,cheating on taxes,,,,-0.03657665
Australia,someone accepting a bribe in the course of their duties,,,,-0.66271055
Australia,homosexuality,,,,0.015836334
Australia,prostitution,,,,0.057587624
Australia,abortion,,,,0.45432776
Australia,divorce,,,,0.5072603
Australia,sex before marriage,,,,0.07509041
Australia,suicide,,,,0.25984517
Australia,euthanasia,,,,0.5296839
Australia,for a man to beat his wife,,,,-0.53289795
Australia,parents beating children,,,,-0.20311013
Australia,violence against other people,,,,-0.39102134
Australia,"terrorism as a political, ideological or religious mean",,,,-0.37268582
Australia,having casual sex,,,,0.4322626
Australia,political violence,,,,-0.030379295
Australia,death penalty,,,,0.06701279
Canada,claiming government benefits to which you are not entitled,,,,0.1757288
Canada,avoiding a fare on public transport,,,,0.55753154
Canada,stealing property,,,,0.10983677
Canada,cheating on taxes,,,,-0.096253015
Canada,someone accepting a bribe in the course of their duties,,,,-0.6671947
Canada,homosexuality,,,,0.028079415
Canada,prostitution,,,,0.037020493
Canada,abortion,,,,0.5213219
Canada,divorce,,,,0.6167324
Canada,sex before marriage,,,,0.081989095
Canada,suicide,,,,0.3031637
Canada,euthanasia,,,,0.54727155
Canada,for a man to beat his wife,,,,-0.51636827
Canada,parents beating children,,,,-0.18482895
Canada,violence against other people,,,,-0.34283105
Canada,"terrorism as a political, ideological or religious mean",,,,-0.33619308
Canada,having casual sex,,,,0.44062614
Canada,political violence,,,,0.026288986
Canada,death penalty,,,,0.12260981
Ethiopia,claiming government benefits to which you are not entitled,,,,-0.5645275
Ethiopia,avoiding a fare on public transport,,,,-0.2731785
Ethiopia,stealing property,,,,-0.6826065
Ethiopia,cheating on taxes,,,,-0.68301713
Ethiopia,someone accepting a bribe in the course of their duties,,,,-1.1419578
Ethiopia,homosexuality,,,,-0.91940117
Ethiopia,prostitution,,,,-0.7143267
Ethiopia,abortion,,,,-0.46882248
Ethiopia,divorce,,,,-0.42241058
Ethiopia,sex before marriage,,,,-0.9473112
Ethiopia,suicide,,,,-0.5136334
Ethiopia,euthanasia,,,,-0.43379745
Ethiopia,for a man to beat his wife,,,,-1.0306638
Ethiopia,parents beating children,,,,-0.9676903
Ethiopia,violence against other people,,,,-0.91656286
Ethiopia,"terrorism as a political, ideological or religious mean",,,,-0.93191844
Ethiopia,having casual sex,,,,-0.8185579
Ethiopia,political violence,,,,-0.5437113
Ethiopia,death penalty,,,,-0.62674856
Kenya,claiming government benefits to which you are not entitled,,,,-0.6494566
Kenya,avoiding a fare on public transport,,,,-0.4017555
Kenya,stealing property,,,,-0.7695774
Kenya,cheating on taxes,,,,-0.7721876
Kenya,someone accepting a bribe in the course of their duties,,,,-1.2225901
Kenya,homosexuality,,,,-0.96091956
Kenya,prostitution,,,,-0.80366594
Kenya,abortion,,,,-0.6177759
Kenya,divorce,,,,-0.6049244
Kenya,sex before marriage,,,,-0.9741882
Kenya,suicide,,,,-0.608832
Kenya,euthanasia,,,,-0.5808134
Kenya,for a man to beat his wife,,,,-1.1305206
Kenya,parents beating children,,,,-1.0516078
Kenya,violence against other people,,,,-1.0352268
Kenya,"terrorism as a political, ideological or religious mean",,,,-0.96100175
Kenya,having casual sex,,,,-0.8362707
Kenya,political violence,,,,-0.652421
Kenya,death penalty,,,,-0.7631351
Netherlands,claiming government benefits to which you are not entitled,,,,-0.045582008
Netherlands,avoiding a fare on public transport,,,,0.3163128
Netherlands,stealing property,,,,-0.1280758
Netherlands,cheating on taxes,,,,-0.18158226
Netherlands,someone accepting a bribe in the course of their duties,,,,-0.7327337
Netherlands,homosexuality,,,,-0.14593716
Netherlands,prostitution,,,,-0.035056494
Netherlands,abortion,,,,0.3374052
Netherlands,divorce,,,,0.31368026
Netherlands,sex before marriage,,,,-0.10845375
Netherlands,suicide,,,,0.14409122
Netherlands,euthanasia,,,,0.34398422
Netherlands,for a man to beat his wife,,,,-0.58208483
Netherlands,parents beating children,,,,-0.3396679
Netherlands,violence against other people,,,,-0.46432438
Netherlands,"terrorism as a political, ideological or religious mean",,,,-0.42464513
Netherlands,having casual sex,,,,0.14680919
Netherlands,political violence,,,,-0.12494469
Netherlands,death penalty,,,,-0.06822701
Zimbabwe,claiming government benefits to which you are not entitled,,,,-0.560458
Zimbabwe,avoiding a fare on public transport,,,,-0.4114113
Zimbabwe,stealing property,,,,-0.69558966
Zimbabwe,cheating on taxes,,,,-0.72148037
Zimbabwe,someone accepting a bribe in the course of their duties,,,,-1.1692462
Zimbabwe,homosexuality,,,,-0.85752904
Zimbabwe,prostitution,,,,-0.6747488
Zimbabwe,abortion,,,,-0.5254944
Zimbabwe,divorce,,,,-0.4819786
Zimbabwe,sex before marriage,,,,-0.92387617
Zimbabwe,suicide,,,,-0.52769184
Zimbabwe,euthanasia,,,,-0.42424393
Zimbabwe,for a man to beat his wife,,,,-1.0629137
Zimbabwe,parents beating children,,,,-0.939278
Zimbabwe,violence against other people,,,,-0.9445961
Zimbabwe,"terrorism as a political, ideological or religious mean",,,,-0.9217323
Zimbabwe,having casual sex,,,,-0.76559985
Zimbabwe,political violence,,,,-0.5503458
Zimbabwe,death penalty,,,,-0.63436306
Andorra,claiming government benefits to which you are not entitled,,,,-0.54049397
Andorra,avoiding a fare on public transport,,,,-0.06039276
Andorra,stealing property,,,,-0.7119732
Andorra,cheating on taxes,,,,-0.7035019
Andorra,someone accepting a bribe in the course of their duties,,,,-0.9978078
Andorra,homosexuality,,,,-0.82857686
Andorra,prostitution,,,,-0.5720455
Andorra,abortion,,,,-0.24647732
Andorra,divorce,,,,-0.01369896
Andorra,sex before marriage,,,,-0.66249657
Andorra,suicide,,,,-0.30159655
Andorra,euthanasia,,,,-0.02274866
Andorra,for a man to beat his wife,,,,-0.8424419
Andorra,parents beating children,,,,-0.7451223
Andorra,violence against other people,,,,-0.81589717
Andorra,"terrorism as a political, ideological or religious mean",,,,-0.7342024
Andorra,having casual sex,,,,-0.46740055
Andorra,political violence,,,,-0.4301241
Andorra,death penalty,,,,-0.3948844
Argentina,claiming government benefits to which you are not entitled,,,,-0.26783332
Argentina,avoiding a fare on public transport,,,,0.17473698
Argentina,stealing property,,,,-0.32552546
Argentina,cheating on taxes,,,,-0.3544588
Argentina,someone accepting a bribe in the course of their duties,,,,-0.8015669
Argentina,homosexuality,,,,-0.3112135
Argentina,prostitution,,,,-0.2079443
Argentina,abortion,,,,0.07840004
Argentina,divorce,,,,0.18737277
Argentina,sex before marriage,,,,-0.29078275
Argentina,suicide,,,,-0.013997841
Argentina,euthanasia,,,,0.20990849
Argentina,for a man to beat his wife,,,,-0.6190691
Argentina,parents beating children,,,,-0.4122076
Argentina,violence against other people,,,,-0.5604742
Argentina,"terrorism as a political, ideological or religious mean",,,,-0.47739345
Argentina,having casual sex,,,,0.032684326
Argentina,political violence,,,,-0.08183136
Argentina,death penalty,,,,-0.16624852
Bangladesh,claiming government benefits to which you are not entitled,,,,-0.7208317
Bangladesh,avoiding a fare on public transport,,,,-0.667174
Bangladesh,stealing property,,,,-1.0004289
Bangladesh,cheating on taxes,,,,-1.0698742
Bangladesh,someone accepting a bribe in the course of their duties,,,,-1.4436243
Bangladesh,homosexuality,,,,-1.3844061
Bangladesh,prostitution,,,,-1.0511634
Bangladesh,abortion,,,,-0.88837016
Bangladesh,divorce,,,,-0.8141327
Bangladesh,sex before marriage,,,,-1.3067591
Bangladesh,suicide,,,,-0.81881714
Bangladesh,euthanasia,,,,-0.91618156
Bangladesh,for a man to beat his wife,,,,-1.3786857
Bangladesh,parents beating children,,,,-1.2668025
Bangladesh,violence against other people,,,,-1.2762396
Bangladesh,"terrorism as a political, ideological or religious mean",,,,-1.240193
Bangladesh,having casual sex,,,,-1.1833417
Bangladesh,political violence,,,,-0.955705
Bangladesh,death penalty,,,,-1.0052197
Armenia,claiming government benefits to which you are not entitled,,,,-0.48278856
Armenia,avoiding a fare on public transport,,,,-0.04654312
Armenia,stealing property,,,,-0.6238443
Armenia,cheating on taxes,,,,-0.6870092
Armenia,someone accepting a bribe in the course of their duties,,,,-1.0760677
Armenia,homosexuality,,,,-0.9549173
Armenia,prostitution,,,,-0.7472147
Armenia,abortion,,,,-0.16546783
Armenia,divorce,,,,-0.04171753
Armenia,sex before marriage,,,,-0.955138
Armenia,suicide,,,,-0.43421403
Armenia,euthanasia,,,,-0.08334017
Armenia,for a man to beat his wife,,,,-0.9237709
Armenia,parents beating children,,,,-0.8728016
Armenia,violence against other people,,,,-0.8032662
Armenia,"terrorism as a political, ideological or religious mean",,,,-0.87850904
Armenia,having casual sex,,,,-0.9235716
Armenia,political violence,,,,-0.43764764
Armenia,death penalty,,,,-0.53345364
Bolivia,claiming government benefits to which you are not entitled,,,,-0.40123978
Bolivia,avoiding a fare on public transport,,,,-0.17557411
Bolivia,stealing property,,,,-0.513521
Bolivia,cheating on taxes,,,,-0.5062464
Bolivia,someone accepting a bribe in the course of their duties,,,,-0.9659506
Bolivia,homosexuality,,,,-0.60338134
Bolivia,prostitution,,,,-0.46002406
Bolivia,abortion,,,,-0.2535139
Bolivia,divorce,,,,-0.23757133
Bolivia,sex before marriage,,,,-0.6792196
Bolivia,suicide,,,,-0.27790546
Bolivia,euthanasia,,,,-0.13682461
Bolivia,for a man to beat his wife,,,,-0.8406517
Bolivia,parents beating children,,,,-0.7394621
Bolivia,violence against other people,,,,-0.740626
Bolivia,"terrorism as a political, ideological or religious mean",,,,-0.647956
Bolivia,having casual sex,,,,-0.4709999
Bolivia,political violence,,,,-0.30323058
Bolivia,death penalty,,,,-0.41772375
Brazil,claiming government benefits to which you are not entitled,,,,-0.25562382
Brazil,avoiding a fare on public transport,,,,0.06821346
Brazil,stealing property,,,,-0.36617583
Brazil,cheating on taxes,,,,-0.4138546
Brazil,someone accepting a bribe in the course of their duties,,,,-0.86043775
Brazil,homosexuality,,,,-0.41331577
Brazil,prostitution,,,,-0.2830847
Brazil,abortion,,,,-0.016462516
Brazil,divorce,,,,-0.012211991
Brazil,sex before marriage,,,,-0.3875162
Brazil,suicide,,,,-0.10744457
Brazil,euthanasia,,,,0.087571524
Brazil,for a man to beat his wife,,,,-0.7327013
Brazil,parents beating children,,,,-0.5209936
Brazil,violence against other people,,,,-0.6227854
Brazil,"terrorism as a political, ideological or religious mean",,,,-0.5330941
Brazil,having casual sex,,,,-0.08388577
Brazil,political violence,,,,-0.18328238
Brazil,death penalty,,,,-0.25176564
Myanmar,claiming government benefits to which you are not entitled,,,,-0.6879633
Myanmar,avoiding a fare on public transport,,,,-0.4439171
Myanmar,stealing property,,,,-0.8258133
Myanmar,cheating on taxes,,,,-0.8583174
Myanmar,someone accepting a bribe in the course of their duties,,,,-1.2305137
Myanmar,homosexuality,,,,-1.0662954
Myanmar,prostitution,,,,-0.8390974
Myanmar,abortion,,,,-0.6948902
Myanmar,divorce,,,,-0.5688322
Myanmar,sex before marriage,,,,-1.1114619
Myanmar,suicide,,,,-0.6155062
Myanmar,euthanasia,,,,-0.63651735
Myanmar,for a man to beat his wife,,,,-1.1634636
Myanmar,parents beating children,,,,-1.1051586
Myanmar,violence against other people,,,,-1.041793
Myanmar,"terrorism as a political, ideological or religious mean",,,,-1.043782
Myanmar,having casual sex,,,,-1.0080328
Myanmar,political violence,,,,-0.70202935
Myanmar,death penalty,,,,-0.7984665
Chile,claiming government benefits to which you are not entitled,,,,-0.12622719
Chile,avoiding a fare on public transport,,,,0.29463044
Chile,stealing property,,,,-0.19737434
Chile,cheating on taxes,,,,-0.23780994
Chile,someone accepting a bribe in the course of their duties,,,,-0.74946994
Chile,homosexuality,,,,-0.2532467
Chile,prostitution,,,,-0.112913705
Chile,abortion,,,,0.20901203
Chile,divorce,,,,0.26898918
Chile,sex before marriage,,,,-0.18005943
Chile,suicide,,,,0.07430992
Chile,euthanasia,,,,0.25433788
Chile,for a man to beat his wife,,,,-0.5774702
Chile,parents beating children,,,,-0.32638282
Chile,violence against other people,,,,-0.4575507
Chile,"terrorism as a political, ideological or religious mean",,,,-0.41977492
Chile,having casual sex,,,,0.12806281
Chile,political violence,,,,0.011730862
Chile,death penalty,,,,-0.09884558
Taiwan,claiming government benefits to which you are not entitled,,,,-0.36201248
Taiwan,avoiding a fare on public transport,,,,-0.004894829
Taiwan,stealing property,,,,-0.5502636
Taiwan,cheating on taxes,,,,-0.5420017
Taiwan,someone accepting a bribe in the course of their duties,,,,-1.0182076
Taiwan,homosexuality,,,,-0.7241518
Taiwan,prostitution,,,,-0.5377884
Taiwan,abortion,,,,-0.12906551
Taiwan,divorce,,,,-0.07379913
Taiwan,sex before marriage,,,,-0.6901159
Taiwan,suicide,,,,-0.32431927
Taiwan,euthanasia,,,,-0.036362268
Taiwan,for a man to beat his wife,,,,-0.87202376
Taiwan,parents beating children,,,,-0.751469
Taiwan,violence against other people,,,,-0.7881255
Taiwan,"terrorism as a political, ideological or religious mean",,,,-0.776415
Taiwan,having casual sex,,,,-0.42870387
Taiwan,political violence,,,,-0.40469265
Taiwan,death penalty,,,,-0.46208733
Colombia,claiming government benefits to which you are not entitled,,,,-0.33173198
Colombia,avoiding a fare on public transport,,,,0.07354145
Colombia,stealing property,,,,-0.357004
Colombia,cheating on taxes,,,,-0.43501967
Colombia,someone accepting a bribe in the course of their duties,,,,-0.925432
Colombia,homosexuality,,,,-0.5504934
