country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Indonesia,euthanasia,-0.7354099160308003,,,-2.0753891
Indonesia,for a man to beat his wife,-0.8514114865804479,,,-2.26872
Indonesia,parents beating children,-0.6807511737089202,,,-2.359188
Indonesia,violence against other people,-0.8081029386193707,,,-2.2283099
Indonesia,"terrorism as a political, ideological or religious mean",-0.8387785831845082,,,-2.2928262
Indonesia,having casual sex,-0.8844305120167189,,,-2.5516255
Indonesia,political violence,-0.8260991712319145,,,-2.1176853
Indonesia,death penalty,-0.4706419440932716,,,-1.8510185
Jordan,claiming government benefits to which you are not entitled,-0.5566854990583804,,,-1.0015186
Jordan,avoiding a fare on public transport,,,,-0.68055004
Jordan,stealing property,-0.9164814814814816,,,-1.4766035
Jordan,cheating on taxes,-0.7543075346931173,,,-1.6626686
Jordan,someone accepting a bribe in the course of their duties,-0.9015025041736227,,,-1.2000264
Jordan,homosexuality,-0.9397489539748954,,,-1.4871615
Jordan,prostitution,,,,-1.7921982
Jordan,abortion,-0.7969156447417317,,,-1.4104869
Jordan,divorce,-0.375847024969832,,,-0.44523248
Jordan,sex before marriage,-0.9436069235064211,,,-1.6676563
Jordan,suicide,-0.9477777777777779,,,-1.2265819
Jordan,euthanasia,-0.8888888888888887,,,-1.1587019
Jordan,for a man to beat his wife,-0.8682579332038117,,,-1.2416855
Jordan,parents beating children,-0.6559079948061585,,,-1.5708084
Jordan,violence against other people,-0.9089647515958922,,,-1.7376728
Jordan,"terrorism as a political, ideological or religious mean",-0.9384986993682645,,,-1.4799402
Jordan,having casual sex,,,,-2.0711465
Jordan,political violence,-0.9324965132496514,,,-1.4746597
Jordan,death penalty,-0.036477283328668716,,,-1.1064217
Libya,claiming government benefits to which you are not entitled,-0.6391792489353465,,,-1.7126224
Libya,avoiding a fare on public transport,-0.8653081028626881,,,-1.1441562
Libya,stealing property,-0.9648021308980211,,,-1.71124
Libya,cheating on taxes,-0.8903269101716037,,,-1.9964939
Libya,someone accepting a bribe in the course of their duties,-0.9456918057954328,,,-1.9669259
Libya,homosexuality,-0.9739614390777179,,,-1.9654518
Libya,prostitution,-0.9703436529405871,,,-2.004911
Libya,abortion,-0.8707321886717979,,,-1.8043178
Libya,divorce,-0.40387071421554177,,,-1.2116715
Libya,sex before marriage,-0.9741784037558684,,,-2.2201366
Libya,suicide,-0.9664422983123598,,,-1.4536941
Libya,euthanasia,-0.9534654441486741,,,-1.5778334
Libya,for a man to beat his wife,-0.8444638864586371,,,-1.7212431
Libya,parents beating children,-0.5446680276076601,,,-1.9681559
Libya,violence against other people,-0.9318933644677952,,,-2.026394
Libya,"terrorism as a political, ideological or religious mean",-0.9722713864306783,,,-1.8801458
Libya,having casual sex,-0.9856440511307768,,,-2.4251683
Libya,political violence,-0.9570146899339447,,,-1.5595919
Libya,death penalty,-0.21288014311270126,,,-1.4750029
Maldives,claiming government benefits to which you are not entitled,-0.8097074895531984,,,-1.3832806
Maldives,avoiding a fare on public transport,-0.6836701957009946,,,-0.7653879
Maldives,stealing property,-0.9344508918977004,,,-1.604531
Maldives,cheating on taxes,-0.9124839124839125,,,-1.8483918
Maldives,someone accepting a bribe in the course of their duties,-0.9358357394931024,,,-1.6893727
Maldives,homosexuality,-0.9419824448726183,,,-1.6280377
Maldives,prostitution,-0.9496410586092361,,,-1.7087644
Maldives,abortion,-0.659916425586628,,,-1.5664155
Maldives,divorce,0.04976404976404976,,,-1.1333076
Maldives,sex before marriage,-0.8560703560703561,,,-1.8127754
Maldives,suicide,-0.9084589883434927,,,-1.2332469
Maldives,euthanasia,-0.776702161987738,,,-1.2540104
Maldives,for a man to beat his wife,-0.963784420872174,,,-1.554868
Maldives,parents beating children,-0.916720188396489,,,-1.7177286
Maldives,violence against other people,-0.9466409514625523,,,-1.6389999
Maldives,"terrorism as a political, ideological or religious mean",-0.951998285653059,,,-1.5556098
Maldives,having casual sex,-0.9272104474416614,,,-2.0755413
Maldives,political violence,-0.9521202361782071,,,-1.333235
Maldives,death penalty,0.3744776599164256,,,-1.2505877
New Zealand,claiming government benefits to which you are not entitled,-0.7808338790657062,,,0.056052446
New Zealand,avoiding a fare on public transport,-0.744888023369036,,,0.5928079
New Zealand,stealing property,-0.9143473570658037,,,-0.67298955
New Zealand,cheating on taxes,-0.8238218763510593,,,-0.7483601
New Zealand,someone accepting a bribe in the course of their duties,-0.9236178729849617,,,-0.8141096
New Zealand,homosexuality,0.40620490620490624,,,0.38075057
New Zealand,prostitution,-0.03414290742696235,,,-0.43547282
New Zealand,abortion,0.29105911608454843,,,-0.047425438
New Zealand,divorce,0.5089605734767025,,,0.17712693
New Zealand,sex before marriage,0.5333106344342299,,,0.63089764
New Zealand,suicide,-0.48773448773448774,,,-0.16761489
New Zealand,euthanasia,0.3568573712458604,,,0.23301363
New Zealand,for a man to beat his wife,-0.9697068051498432,,,-0.7055665
New Zealand,parents beating children,-0.8950677506775069,,,-0.9573404
New Zealand,violence against other people,-0.8555446942543717,,,-0.578837
New Zealand,"terrorism as a political, ideological or religious mean",-0.9576511678672779,,,-0.2817616
New Zealand,having casual sex,0.049816345270890725,,,-0.2967249
New Zealand,political violence,-0.8237855946398661,,,-0.3662874
New Zealand,death penalty,-0.27326710060523013,,,-0.22231705
Nigeria,claiming government benefits to which you are not entitled,-0.7770574464253557,,,-2.4748425
Nigeria,avoiding a fare on public transport,-0.7741731999639542,,,-1.7573658
Nigeria,stealing property,-0.8490328385065228,,,-2.1544826
Nigeria,cheating on taxes,-0.8245993156852152,,,-2.394497
Nigeria,someone accepting a bribe in the course of their duties,-0.8412955465587044,,,-2.157212
Nigeria,homosexuality,-0.8888888888888887,,,-2.4056458
Nigeria,prostitution,-0.8588807785888077,,,-2.3717096
Nigeria,abortion,-0.8425097188319319,,,-2.3679247
Nigeria,divorce,-0.6720867208672088,,,-1.9817219
Nigeria,sex before marriage,-0.6242391205596439,,,-2.5672112
Nigeria,suicide,-0.8772024451636101,,,-1.7542274
Nigeria,euthanasia,-0.8561097022635484,,,-2.1050763
Nigeria,for a man to beat his wife,-0.7900134952766532,,,-2.335717
Nigeria,parents beating children,0.1220783890686803,,,-2.3221877
Nigeria,violence against other people,-0.8101140752717146,,,-2.3164065
Nigeria,"terrorism as a political, ideological or religious mean",-0.8531103919453433,,,-2.6296117
Nigeria,having casual sex,-0.6533550665580005,,,-2.6244059
Nigeria,political violence,-0.8434016540812657,,,-1.8951643
Nigeria,death penalty,-0.6397085610200364,,,-1.8748707
Philippines,claiming government benefits to which you are not entitled,-0.04796296296296295,,,-0.96734697
Philippines,avoiding a fare on public transport,-0.15299786859419887,,,-0.49892974
Philippines,stealing property,-0.4131625359695535,,,-1.4837937
Philippines,cheating on taxes,-0.31571137080319045,,,-1.6713701
Philippines,someone accepting a bribe in the course of their duties,-0.2851851851851852,,,-1.5416588
Philippines,homosexuality,-0.2066666666666667,,,-1.0510864
Philippines,prostitution,-0.38356037438606244,,,-1.4979718
Philippines,abortion,-0.5514814814814816,,,-1.2867537
Philippines,divorce,-0.2877777777777778,,,-0.8382333
Philippines,sex before marriage,-0.26340196624002965,,,-0.7109187
Philippines,suicide,-0.5277546103234176,,,-0.9672435
Philippines,euthanasia,-0.4166666666666667,,,-0.9453829
Philippines,for a man to beat his wife,-0.45825224724307295,,,-1.3557059
Philippines,parents beating children,-0.34129629629629626,,,-1.7340552
Philippines,violence against other people,-0.3935185185185185,,,-1.4477961
Philippines,"terrorism as a political, ideological or religious mean",-0.2940413307385784,,,-1.5743749
Philippines,having casual sex,-0.36208495640882954,,,-1.6868283
Philippines,political violence,-0.3346296296296296,,,-1.2709576
Philippines,death penalty,-0.3055323881011955,,,-1.1135063
Thailand,claiming government benefits to which you are not entitled,-0.729697242881827,,,-1.7396771
Thailand,avoiding a fare on public transport,-0.7297094938604372,,,-1.0162857
Thailand,stealing property,-0.8148646627785253,,,-1.7739958
Thailand,cheating on taxes,-0.8337071930611634,,,-2.0887685
Thailand,someone accepting a bribe in the course of their duties,-0.8295199641094662,,,-1.8821808
Thailand,homosexuality,-0.2870931537598205,,,-1.8637842
Thailand,prostitution,-0.6677920324105334,,,-1.9326547
Thailand,abortion,-0.6900269541778976,,,-1.9108044
Thailand,divorce,-0.20344182566404787,,,-1.5130576
Thailand,sex before marriage,-0.22702702702702704,,,-2.038849
Thailand,suicide,-0.6691358024691357,,,-1.4564885
Thailand,euthanasia,-0.6094230624953109,,,-1.4837873
Thailand,for a man to beat his wife,-0.7782258064516129,,,-1.8066723
Thailand,parents beating children,-0.7067921990585071,,,-2.1711497
Thailand,violence against other people,-0.800941492938803,,,-1.9717039
Thailand,"terrorism as a political, ideological or religious mean",-0.8100792582623,,,-1.9074638
Thailand,having casual sex,-0.6744534291704103,,,-2.1601002
Thailand,political violence,-0.7135171486213854,,,-1.690057
Thailand,death penalty,-0.22222222222222218,,,-1.6423118
Tunisia,claiming government benefits to which you are not entitled,-0.6081920118617365,,,-2.0222256
Tunisia,avoiding a fare on public transport,-0.7509928881499954,,,-1.4880035
Tunisia,stealing property,-0.8821464856377574,,,-1.9309576
Tunisia,cheating on taxes,-0.7953410981697171,,,-2.2704697
Tunisia,someone accepting a bribe in the course of their duties,-0.8359656414519256,,,-2.1426806
Tunisia,homosexuality,-0.9084422203688258,,,-2.2635207
Tunisia,prostitution,-0.8507435115913918,,,-2.2706275
Tunisia,abortion,-0.6293829216393746,,,-2.1726866
Tunisia,divorce,-0.302141011443337,,,-1.7254646
Tunisia,sex before marriage,-0.880655009714127,,,-2.4877355
Tunisia,suicide,-0.9032853451458104,,,-1.5895334
Tunisia,euthanasia,-0.81145341844759,,,-1.9571702
Tunisia,for a man to beat his wife,-0.7919896640826872,,,-1.9920626
Tunisia,parents beating children,-0.5544481358434846,,,-2.13685
Tunisia,violence against other people,-0.8917473490087598,,,-2.0440586
Tunisia,"terrorism as a political, ideological or religious mean",-0.9225365132187096,,,-2.2103696
Tunisia,having casual sex,-0.9177980973492196,,,-2.5449595
Tunisia,political violence,-0.9222869830696641,,,-1.766284
Tunisia,death penalty,-0.476613052320207,,,-1.7092384
China,claiming government benefits to which you are not entitled,-0.48963844797178124,,,-1.1553442
China,avoiding a fare on public transport,-0.8634679578885587,,,-0.6699548
China,stealing property,-0.9360258244378415,,,-1.4657509
China,cheating on taxes,-0.8891461756165692,,,-1.7106149
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,,,-1.654908
China,homosexuality,-0.707107438016529,,,-1.4195884
China,prostitution,-0.8941763971506206,,,-1.7036616
China,abortion,-0.6806153619668028,,,-1.5237236
China,divorce,-0.38881530537159675,,,-0.8965424
China,sex before marriage,-0.39848903629998156,,,-1.0751
China,suicide,-0.7906463710566952,,,-1.1942396
China,euthanasia,-0.33281790737059125,,,-1.078026
China,for a man to beat his wife,-0.8769434336751571,,,-1.2674652
China,parents beating children,-0.480083857442348,,,-1.6652892
China,violence against other people,-0.8590337524818001,,,-1.6407791
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,,,-1.5579994
China,having casual sex,-0.8863887050518422,,,-1.921964
China,political violence,-0.887893864013267,,,-1.3819554
China,death penalty,0.004006321902451574,,,-1.2986333
Singapore,claiming government benefits to which you are not entitled,-0.6573333333333332,,,-0.7359141
Singapore,avoiding a fare on public transport,-0.8177977877827803,,,-0.11806192
Singapore,stealing property,-0.9221833138791619,,,-1.3468792
Singapore,cheating on taxes,-0.8816594372149928,,,-1.6788113
Singapore,someone accepting a bribe in the course of their duties,-0.9091313535757981,,,-1.3423464
Singapore,homosexuality,-0.4560697518443998,,,-0.49996263
Singapore,prostitution,-0.6052235057759919,,,-1.3069241
Singapore,abortion,-0.49206349206349204,,,-1.0819212
Singapore,divorce,-0.2877721943048576,,,-0.37828106
Singapore,sex before marriage,-0.3253928311804507,,,-0.0009420395
Singapore,suicide,-0.6750934761984486,,,-0.98533285
Singapore,euthanasia,-0.2913492466565092,,,-0.7189919
Singapore,for a man to beat his wife,-0.9286269286269286,,,-0.8825964
Singapore,parents beating children,-0.4753333333333334,,,-1.6180931
Singapore,violence against other people,-0.8701947079380928,,,-1.6236608
Singapore,"terrorism as a political, ideological or religious mean",-0.932367149758454,,,-1.3565862
Singapore,having casual sex,-0.5850659512631343,,,-1.3284962
Singapore,political violence,-0.8777166360958257,,,-1.3656361
Singapore,death penalty,-0.16018332215515316,,,-0.9969112
Vietnam,claiming government benefits to which you are not entitled,-0.21685185185185182,,,-1.038399
Vietnam,avoiding a fare on public transport,-0.46129629629629626,,,-0.48716348
Vietnam,stealing property,-0.6677777777777778,,,-1.5288906
Vietnam,cheating on taxes,-0.5927777777777777,,,-1.6673183
Vietnam,someone accepting a bribe in the course of their duties,-0.5783333333333334,,,-1.6022053
Vietnam,homosexuality,0.03166666666666667,,,-1.2916301
Vietnam,prostitution,-0.3451851851851852,,,-1.6421152
Vietnam,abortion,-0.2961111111111111,,,-1.3406532
Vietnam,divorce,-0.05925925925925925,,,-0.9104539
Vietnam,sex before marriage,0.005925925925925928,,,-1.3945606
Vietnam,suicide,-0.2290740740740741,,,-1.047251
Vietnam,euthanasia,-0.13703703703703704,,,-0.93139124
Vietnam,for a man to beat his wife,-0.5996296296296296,,,-1.2412856
Vietnam,parents beating children,-0.21296296296296297,,,-1.6674592
Vietnam,violence against other people,-0.545,,,-1.4898071
Vietnam,"terrorism as a political, ideological or religious mean",-0.5344444444444444,,,-1.3438225
Vietnam,having casual sex,-0.13314814814814815,,,-1.9221779
Vietnam,political violence,-0.48074074074074075,,,-1.2320395
Vietnam,death penalty,-0.295,,,-1.1759117
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,,,0.5618059
Australia,avoiding a fare on public transport,-0.7320663312837711,,,0.7393977
Australia,stealing property,-0.9108138238573021,,,-0.20018187
Australia,cheating on taxes,-0.8114026924747193,,,-0.5507726
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884923,,,-0.31765956
Australia,homosexuality,0.4194933990272251,,,0.9227913
Australia,prostitution,-0.07258419892980801,,,0.013065005
Australia,abortion,0.23607194334774706,,,0.5121214
Australia,divorce,0.49739337981282583,,,0.7001308
Australia,sex before marriage,0.5299242424242424,,,1.2581418
Australia,suicide,-0.3247911563344011,,,0.24782634
Australia,euthanasia,0.264172335600907,,,0.56866103
Australia,for a man to beat his wife,-0.9463687150837988,,,-0.4718358
Australia,parents beating children,-0.8648799553322166,,,-0.63848245
Australia,violence against other people,-0.8676360924683073,,,-0.1733841
Australia,"terrorism as a political, ideological or religious mean",-0.9284516489659027,,,0.16832414
Australia,having casual sex,0.12861189801699716,,,0.36901656
Australia,political violence,-0.8419642300741571,,,0.008768511
Australia,death penalty,-0.23262915186639246,,,0.170575
Canada,claiming government benefits to which you are not entitled,-0.703113765831536,,,0.6169072
Canada,avoiding a fare on public transport,-0.48188706376859686,,,0.68027323
Canada,stealing property,-0.7348597975775677,,,-0.2580397
Canada,cheating on taxes,-0.6479177036668327,,,-0.43605834
Canada,someone accepting a bribe in the course of their duties,-0.7240196891764836,,,-0.3019136
Canada,homosexuality,0.49980642663569497,,,1.0017564
Canada,prostitution,-0.11625463193407445,,,0.07573505
Canada,abortion,0.2755378574193906,,,0.5547722
Canada,divorce,0.39206902273104366,,,0.7044054
Canada,sex before marriage,0.5191084563906864,,,1.2200651
Canada,suicide,-0.29550356728057076,,,0.30849347
Canada,euthanasia,0.1626569326917759,,,0.4320354
Canada,for a man to beat his wife,-0.8598528842431282,,,-0.44158235
Canada,parents beating children,-0.754604280736685,,,-0.6071689
Canada,violence against other people,-0.6838670427520601,,,-0.20187564
Canada,"terrorism as a political, ideological or religious mean",-0.8121232232730491,,,0.23290905
Canada,having casual sex,0.2864332724959902,,,0.26733035
Canada,political violence,-0.6578729052596648,,,-0.010301208
Canada,death penalty,-0.14683922349427575,,,0.123963736
Ethiopia,claiming government benefits to which you are not entitled,-0.8603174603174604,,,-1.7162386
Ethiopia,avoiding a fare on public transport,-0.7734204793028322,,,-1.0995613
Ethiopia,stealing property,-0.8950416214259862,,,-1.8303299
Ethiopia,cheating on taxes,-0.8785550983081847,,,-2.0853386
Ethiopia,someone accepting a bribe in the course of their duties,-0.891430646332607,,,-1.9138625
Ethiopia,homosexuality,-0.8576092680358084,,,-2.0205188
Ethiopia,prostitution,-0.8443898443898444,,,-2.0411906
Ethiopia,abortion,-0.8496145124716554,,,-1.9977095
Ethiopia,divorce,-0.6464728787467173,,,-1.6707819
Ethiopia,sex before marriage,-0.7975027144408251,,,-2.2068007
Ethiopia,suicide,-0.8962238522140722,,,-1.5276772
Ethiopia,euthanasia,-0.8415553738530026,,,-1.6753576
Ethiopia,for a man to beat his wife,-0.8408041293126868,,,-1.8180761
Ethiopia,parents beating children,-0.5713121434392828,,,-2.022853
Ethiopia,violence against other people,-0.8887079261672097,,,-1.8568684
Ethiopia,"terrorism as a political, ideological or religious mean",-0.8882550031694286,,,-1.9001434
Ethiopia,having casual sex,-0.8840028954035469,,,-2.3151913
Ethiopia,political violence,-0.8707334785766159,,,-1.606744
Ethiopia,death penalty,-0.7486190346826044,,,-1.6982834
Kenya,claiming government benefits to which you are not entitled,-0.4852571017619562,,,-1.7468445
Kenya,avoiding a fare on public transport,-0.4259561355809317,,,-1.3219856
Kenya,stealing property,-0.5738775510204082,,,-1.8445734
Kenya,cheating on taxes,-0.4344254896651323,,,-2.1473958
Kenya,someone accepting a bribe in the course of their duties,-0.5131673881673882,,,-1.9503448
Kenya,homosexuality,-0.5540923639689072,,,-2.0696912
Kenya,prostitution,-0.5411421273490239,,,-2.178367
Kenya,abortion,-0.4094045025417575,,,-2.0628994
Kenya,divorce,-0.1695425910709395,,,-1.7447151
Kenya,sex before marriage,-0.3075736961451247,,,-2.2812696
Kenya,suicide,-0.5577539617110929,,,-1.6648152
Kenya,euthanasia,-0.3192421212986766,,,-1.8650029
Kenya,for a man to beat his wife,-0.47435200290012686,,,-1.8227091
Kenya,parents beating children,-0.1771820561422511,,,-2.1287804
Kenya,violence against other people,-0.5537325676784249,,,-1.9750137
Kenya,"terrorism as a political, ideological or religious mean",-0.5822222222222222,,,-1.8946779
Kenya,having casual sex,-0.4385583627637417,,,-2.3659313
Kenya,political violence,-0.559189606613973,,,-1.8820728
Kenya,death penalty,-0.41077998528329657,,,-1.8085244
Netherlands,claiming government benefits to which you are not entitled,-0.8734693877551021,,,-0.027415942
Netherlands,avoiding a fare on public transport,-0.7565815434917413,,,0.3491053
Netherlands,stealing property,-0.9228566616136097,,,-0.75207824
Netherlands,cheating on taxes,-0.8094593832797791,,,-0.91840327
Netherlands,someone accepting a bribe in the course of their duties,-0.8972757244490717,,,-0.7525487
Netherlands,homosexuality,0.7847443617900579,,,0.32534307
Netherlands,prostitution,0.1617149758454106,,,-0.2584266
Netherlands,abortion,0.47508771929824567,,,0.042333744
Netherlands,divorce,0.5986335475652829,,,0.216863
Netherlands,sex before marriage,0.7393604784909134,,,0.38018173
Netherlands,suicide,-0.025427471764780118,,,-0.01737528
Netherlands,euthanasia,0.4582319545823196,,,0.19583026
Netherlands,for a man to beat his wife,-0.9372126920058304,,,-0.63554525
Netherlands,parents beating children,-0.837843895332549,,,-0.9477917
Netherlands,violence against other people,-0.8413657990484187,,,-0.8566805
Netherlands,"terrorism as a political, ideological or religious mean",-0.9571130297387281,,,-0.3919781
Netherlands,having casual sex,0.3731768054073284,,,-0.13533688
Netherlands,political violence,-0.877398598184534,,,-0.55991316
Netherlands,death penalty,-0.46631853785900784,,,-0.2518403
Zimbabwe,claiming government benefits to which you are not entitled,-0.7297396406307297,,,-1.5199083
Zimbabwe,avoiding a fare on public transport,-0.755610515709444,,,-0.9564273
Zimbabwe,stealing property,-0.8489840746842395,,,-1.6482652
Zimbabwe,cheating on taxes,-0.8099679926840421,,,-1.8761044
Zimbabwe,someone accepting a bribe in the course of their duties,-0.7966318872414424,,,-1.8984644
Zimbabwe,homosexuality,-0.8406674000733407,,,-1.71064
Zimbabwe,prostitution,-0.8227709190672154,,,-1.8833412
Zimbabwe,abortion,-0.8288907208940184,,,-1.7162338
Zimbabwe,divorce,-0.6189429330402124,,,-1.3932608
Zimbabwe,sex before marriage,-0.6976380847348589,,,-1.9350388
Zimbabwe,suicide,-0.8561875973252726,,,-1.4237032
Zimbabwe,euthanasia,-0.802775480194835,,,-1.481467
Zimbabwe,for a man to beat his wife,-0.7992299229922992,,,-1.8139293
Zimbabwe,parents beating children,-0.2604282022886674,,,-1.903136
Zimbabwe,violence against other people,-0.8358523403865531,,,-1.7923298
Zimbabwe,"terrorism as a political, ideological or religious mean",-0.827507110744105,,,-1.7711159
Zimbabwe,having casual sex,-0.7856553998351196,,,-2.0629935
Zimbabwe,political violence,-0.8437098255280073,,,-1.4950129
Zimbabwe,death penalty,-0.6726403823178017,,,-1.6021878
Andorra,claiming government benefits to which you are not entitled,-0.7780006686726848,,,-0.8386709
Andorra,avoiding a fare on public transport,-0.8026169882457307,,,-0.35329166
Andorra,stealing property,-0.8876703223662347,,,-1.4153373
Andorra,cheating on taxes,-0.8497058497058497,,,-1.6780713
Andorra,someone accepting a bribe in the course of their duties,-0.9320679320679321,,,-1.2809615
Andorra,homosexuality,0.5611166722277833,,,-1.0509403
Andorra,prostitution,-0.17001338688085676,,,-1.4860147
Andorra,abortion,0.12757201646090535,,,-1.1428645
Andorra,divorce,0.6097777777777779,,,-0.55417204
Andorra,sex before marriage,0.5981704596162428,,,-0.54186934
Andorra,suicide,-0.41377777777777774,,,-0.94702244
Andorra,euthanasia,0.15251202864495916,,,-0.54599154
Andorra,for a man to beat his wife,-0.9547119547119548,,,-1.0453932
Andorra,parents beating children,-0.8464606181455633,,,-1.4467361
Andorra,violence against other people,-0.9341317365269461,,,-1.5789483
Andorra,"terrorism as a political, ideological or religious mean",-0.9724444444444444,,,-1.3235528
Andorra,having casual sex,0.04112337011033099,,,-1.6845134
Andorra,political violence,-0.924963924963925,,,-1.1741421
Andorra,death penalty,-0.4674214674214674,,,-0.93248606
Argentina,claiming government benefits to which you are not entitled,-0.20891618332764697,,,-0.44279686
Argentina,avoiding a fare on public transport,-0.5445232466509061,,,0.031002188
Argentina,stealing property,-0.8379111563241777,,,-1.1089982
Argentina,cheating on taxes,-0.746418499717992,,,-1.4114561
Argentina,someone accepting a bribe in the course of their duties,-0.8053872053872053,,,-1.1435187
Argentina,homosexuality,0.11631363805276848,,,-0.5128604
Argentina,prostitution,-0.35122717930117275,,,-1.1229961
Argentina,abortion,-0.41549953314659194,,,-0.68007696
Argentina,divorce,0.22902015939990625,,,-0.34188113
Argentina,sex before marriage,0.27535202934563957,,,-0.18002906
Argentina,suicide,-0.6305020223649774,,,-0.6982034
Argentina,euthanasia,-0.3649700216864396,,,-0.3696355
Argentina,for a man to beat his wife,-0.902150897135852,,,-0.7092745
Argentina,parents beating children,-0.7900614182021217,,,-1.1882159
Argentina,violence against other people,-0.8387096774193549,,,-1.255249
Argentina,"terrorism as a political, ideological or religious mean",-0.8651278569812175,,,-0.98648185
Argentina,having casual sex,-0.051199427139276756,,,-1.0370744
Argentina,political violence,-0.809196193097122,,,-0.95791054
Argentina,death penalty,-0.4703164703164703,,,-0.74091536
Bangladesh,claiming government benefits to which you are not entitled,-0.7724074074074073,,,-2.2551966
Bangladesh,avoiding a fare on public transport,-0.822037037037037,,,-1.677692
Bangladesh,stealing property,-0.8768518518518518,,,-2.2696843
