country,topic,pew_score,log prob difference
Spain,get a divorce,0.5219999999999999,-0.87949514
Spain,have an abortion,0.09999999999999998,-0.9700348
Spain,be homosexual,0.48500000000000004,-1.9072335
Spain,drink alcohol,0.05600000000000002,-0.6706487
Spain,have an extramarital affair,-0.561,-1.8580749
Spain,gamble,-0.09800000000000003,0.18384758
Spain,have sex between unmarried adults,0.443,-1.1894741
Mexico,use contraceptives,0.48,-0.3595211
Mexico,get a divorce,0.07700000000000001,-1.1236235
Mexico,have an abortion,-0.47,-1.2685114
Mexico,be homosexual,-0.04800000000000004,-2.0860674
Mexico,drink alcohol,-0.18800000000000003,-0.7982527
Mexico,have an extramarital affair,-0.633,-1.9299322
Mexico,gamble,-0.36,0.23442936
Mexico,have sex between unmarried adults,-0.17099999999999999,-1.4458767
Chile,use contraceptives,0.7075,-0.12392664
Chile,get a divorce,0.49999999999999994,-0.9310523
Chile,have an abortion,-0.45249999999999996,-0.86759984
Chile,be homosexual,0.15250000000000002,-1.8270233
Chile,drink alcohol,-0.015000000000000013,-0.24137029
Chile,have an extramarital affair,-0.5487500000000001,-1.5222145
Chile,gamble,-0.305,0.8079551
Chile,have sex between unmarried adults,0.44000000000000006,-0.9772798
Australia,use contraceptives,0.5675,-0.0054846527
Australia,get a divorce,0.40249999999999997,-0.933568
Australia,have an abortion,0.08000000000000002,-0.999914
Australia,be homosexual,0.17250000000000001,-2.1433582
Australia,drink alcohol,0.3,-0.6530882
Australia,have an extramarital affair,-0.75125,-1.9959942
Australia,gamble,-0.15625,0.17174092
Australia,have sex between unmarried adults,0.245,-1.2949315
Russia,use contraceptives,0.5582329317269077,-0.7556306
Russia,get a divorce,0.24397590361445784,-1.0236595
Russia,have an abortion,-0.1927710843373494,-1.3302324
Russia,be homosexual,-0.6214859437751004,-1.9671009
Russia,drink alcohol,-0.17570281124497994,-0.63534814
Russia,have an extramarital affair,-0.6164658634538153,-1.9652045
Russia,gamble,-0.5050200803212852,0.6341029
Russia,have sex between unmarried adults,0.10341365461847385,-1.4927201
Britain,use contraceptives,0.5978260869565217,-0.45229715
Britain,get a divorce,0.32806324110671936,-0.89408416
Britain,have an abortion,0.018774703557312228,-1.0248828
Britain,be homosexual,0.17490118577075098,-2.1075473
Britain,drink alcohol,0.2924901185770751,-0.877745
Britain,have an extramarital affair,-0.7045454545454546,-1.9737879
Britain,gamble,-0.047430830039525695,0.09950886
Britain,have sex between unmarried adults,0.24901185770750991,-1.3184179
Turkey,use contraceptives,0.19799999999999998,-0.64434606
Turkey,get a divorce,0.024999999999999967,-0.99107647
Turkey,have an abortion,-0.373,-0.94892275
Turkey,be homosexual,-0.681,-1.7851149
Turkey,drink alcohol,-0.544,-0.4761715
Turkey,have an extramarital affair,-0.899,-1.7419151
Turkey,gamble,-0.685,0.91525954
Turkey,have sex between unmarried adults,-0.8099999999999999,-1.12889
Greece,use contraceptives,0.30300000000000005,-0.7792579
Greece,get a divorce,0.23299999999999998,-1.042728
Greece,have an abortion,-0.381,-1.309153
Greece,be homosexual,-0.21000000000000002,-2.0441277
Greece,drink alcohol,-0.010000000000000009,-0.86636937
Greece,have an extramarital affair,-0.737,-1.8393161
Greece,gamble,-0.446,0.56738794
Greece,have sex between unmarried adults,0.484,-1.383169
Egypt,use contraceptives,0.283,-0.7566385
Egypt,get a divorce,0.442,-1.2443196
Egypt,have an abortion,-0.571,-1.1880668
Egypt,be homosexual,-0.9359999999999999,-2.0919776
Egypt,drink alcohol,-0.707,-0.86487734
Egypt,have an extramarital affair,-0.909,-1.837439
Egypt,gamble,-0.881,0.6299625
Egypt,have sex between unmarried adults,-0.879,-1.4613831
Poland,use contraceptives,0.3125,-0.28858525
Poland,get a divorce,0.14125000000000001,-0.93341094
Poland,have an abortion,-0.33125,-0.91621476
Poland,be homosexual,-0.205,-1.9339939
Poland,drink alcohol,0.20625000000000002,-0.442978
Poland,have an extramarital affair,-0.61,-1.8298705
Poland,gamble,-0.10875000000000001,0.88035184
Poland,have sex between unmarried adults,0.22124999999999997,-1.2052592
Senegal,use contraceptives,0.23124999999999996,-0.41101933
Senegal,get a divorce,0.03249999999999997,-0.91577625
Senegal,have an abortion,-0.37749999999999995,-0.71275586
Senegal,be homosexual,-0.6525,-1.8655621
Senegal,drink alcohol,-0.5325,-0.76033795
Senegal,have an extramarital affair,-0.63625,-1.4832976
Senegal,gamble,-0.56125,1.1431597
Senegal,have sex between unmarried adults,-0.56875,-1.0995209
Italy,use contraceptives,0.5574660633484162,-0.35017034
Italy,get a divorce,0.3357466063348416,-1.0726268
Italy,have an abortion,-0.14841628959276015,-1.13976
Italy,be homosexual,0.2932126696832579,-2.0015855
Italy,drink alcohol,-0.1248868778280543,-0.57952493
Italy,have an extramarital affair,-0.5366515837104073,-2.0601902
Italy,gamble,-0.21176470588235294,0.26112166
Italy,have sex between unmarried adults,0.3429864253393665,-1.2629179
Brazil,use contraceptives,0.709375,-0.38640174
Brazil,get a divorce,0.375,-1.0044836
Brazil,have an abortion,-0.7239583333333334,-1.0042549
Brazil,be homosexual,0.052083333333333315,-1.9646753
Brazil,drink alcohol,-0.175,-0.69631827
Brazil,have an extramarital affair,-0.7791666666666667,-1.8318183
Brazil,gamble,-0.49583333333333335,0.34644285
Brazil,have sex between unmarried adults,0.12395833333333334,-1.1783254
Lebanon,use contraceptives,0.21600000000000003,-0.17971027
Lebanon,get a divorce,0.387,-0.93043345
Lebanon,have an abortion,-0.48599999999999993,-1.1173074
Lebanon,be homosexual,-0.726,-1.9068015
Lebanon,drink alcohol,-0.261,-0.68136257
Lebanon,have an extramarital affair,-0.914,-1.9110186
Lebanon,gamble,-0.729,0.6111536
Lebanon,have sex between unmarried adults,-0.76,-1.2432692
Nigeria,use contraceptives,-0.34335596508244426,-0.97209567
Nigeria,get a divorce,-0.4849660523763337,-1.3758562
Nigeria,have an abortion,-0.7904946653734238,-1.2170643
Nigeria,be homosexual,-0.8428709990300679,-2.330907
Nigeria,drink alcohol,-0.5819592628516004,-1.3794615
Nigeria,have an extramarital affair,-0.7138700290979632,-1.91779
Nigeria,gamble,-0.7623666343355966,0.36021703
Nigeria,have sex between unmarried adults,-0.7235693501454898,-1.8135751
Japan,use contraceptives,0.6614285714285715,-0.47809514
Japan,get a divorce,0.42571428571428566,-1.1526492
Japan,have an abortion,0.17285714285714288,-1.2730519
Japan,be homosexual,0.07714285714285718,-1.9476357
Japan,drink alcohol,0.5971428571428571,-0.47196358
Japan,have an extramarital affair,-0.5542857142857143,-2.082755
Japan,gamble,0.05714285714285716,0.08796296
Japan,have sex between unmarried adults,0.2742857142857143,-1.4721636
Malaysia,use contraceptives,-0.1739659367396594,-0.018858861
Malaysia,get a divorce,-0.27128953771289543,-0.82895124
Malaysia,have an abortion,-0.7396593673965937,-0.96956575
Malaysia,be homosexual,-0.8357664233576643,-2.2370548
Malaysia,drink alcohol,-0.5888077858880778,-0.5395347
Malaysia,have an extramarital affair,-0.8783454987834549,-2.009053
Malaysia,gamble,-0.6800486618004866,0.6938833
Malaysia,have sex between unmarried adults,-0.8357664233576643,-1.3296542
Kenya,use contraceptives,0.14661654135338342,-0.4504392
Kenya,get a divorce,-0.40350877192982454,-1.2822411
Kenya,have an abortion,-0.7819548872180452,-1.0212533
Kenya,be homosexual,-0.8483709273182958,-2.233863
Kenya,drink alcohol,-0.47869674185463656,-1.0652397
Kenya,have an extramarital affair,-0.713032581453634,-1.9668787
Kenya,gamble,-0.593984962406015,0.58719283
Kenya,have sex between unmarried adults,-0.7468671679197996,-1.545901
Indonesia,use contraceptives,0.541,-0.42687434
Indonesia,get a divorce,-0.37999999999999995,-1.2202488
Indonesia,have an abortion,-0.878,-1.1437755
Indonesia,be homosexual,-0.912,-2.1741302
Indonesia,drink alcohol,-0.834,-0.7790257
Indonesia,have an extramarital affair,-0.916,-1.9757864
Indonesia,gamble,-0.865,0.28511494
Indonesia,have sex between unmarried adults,-0.951,-1.6010399
Uganda,use contraceptives,0.12375000000000003,-1.0936626
Uganda,get a divorce,-0.6675,-1.5524861
Uganda,have an abortion,-0.8637499999999999,-1.2183489
Uganda,be homosexual,-0.92125,-2.1574378
Uganda,drink alcohol,-0.38125,-1.3014642
Uganda,have an extramarital affair,-0.73,-1.9569366
Uganda,gamble,-0.77,0.20150542
Uganda,have sex between unmarried adults,-0.68625,-1.7646897
Jordan,use contraceptives,0.311,-0.3530669
Jordan,get a divorce,0.47700000000000004,-1.1662079
Jordan,have an abortion,-0.494,-1.2280095
Jordan,be homosexual,-0.9319999999999999,-1.8556879
Jordan,drink alcohol,-0.819,-0.7661824
Jordan,have an extramarital affair,-0.919,-1.754596
Jordan,gamble,-0.886,0.45137134
Jordan,have sex between unmarried adults,-0.941,-1.3127625
Argentina,use contraceptives,0.6324786324786325,-0.4395896
Argentina,get a divorce,0.43833943833943834,-1.018348
Argentina,have an abortion,-0.38217338217338215,-1.0615038
Argentina,be homosexual,0.20146520146520147,-2.0706844
Argentina,drink alcohol,-0.1367521367521367,-0.5636419
Argentina,have an extramarital affair,-0.5921855921855922,-1.7485396
Argentina,gamble,-0.27472527472527475,0.91296023
Argentina,have sex between unmarried adults,0.22222222222222224,-1.1757056
Philippines,use contraceptives,0.30597014925373134,-0.27066097
Philippines,get a divorce,-0.42164179104477617,-0.9792302
Philippines,have an abortion,-0.9116915422885573,-1.0833223
Philippines,be homosexual,-0.39925373134328357,-2.1716084
Philippines,drink alcohol,-0.04726368159203981,-0.7648163
Philippines,have an extramarital affair,-0.8445273631840796,-1.9282585
Philippines,gamble,-0.4042288557213931,0.24290843
Philippines,have sex between unmarried adults,-0.5087064676616916,-1.4896634
Tunisia,use contraceptives,-0.128,-0.3567515
Tunisia,get a divorce,-0.31999999999999995,-1.0224854
Tunisia,have an abortion,-0.742,-0.8090593
Tunisia,be homosexual,-0.921,-1.8786335
Tunisia,drink alcohol,-0.8069999999999999,-0.85123426
Tunisia,have an extramarital affair,-0.877,-1.7312157
Tunisia,gamble,-0.901,0.77535444
Tunisia,have sex between unmarried adults,-0.865,-1.2327645
China,use contraceptives,0.35926844389336643,-0.8895364
China,get a divorce,0.19931804091754496,-1.1310523
China,have an abortion,-0.07284562926224425,-1.5559578
China,be homosexual,-0.47241165530068197,-2.0558305
China,drink alcohol,-0.2876627402355859,-0.6960902
China,have an extramarital affair,-0.6599504029758214,-1.9985449
China,gamble,-0.4621822690638562,0.279285
China,have sex between unmarried adults,-0.453812771233726,-1.5860026
Pakistan,use contraceptives,-0.47960033305578686,-0.9320747
Pakistan,get a divorce,-0.6444629475437136,-1.4398191
Pakistan,have an abortion,-0.835970024979184,-1.2548196
Pakistan,be homosexual,-0.8642797668609492,-2.1712756
Pakistan,drink alcohol,-0.9283930058284763,-1.0522346
Pakistan,have an extramarital affair,-0.9150707743547044,-1.8565903
Pakistan,gamble,-0.9342214820982515,0.501675
Pakistan,have sex between unmarried adults,-0.9383846794338052,-1.7833134
Ghana,use contraceptives,-0.13016270337922403,-0.3967089
Ghana,get a divorce,-0.6645807259073843,-1.1701081
Ghana,have an abortion,-0.8936170212765958,-0.95212096
Ghana,be homosexual,-0.9662077596996246,-2.2356865
Ghana,drink alcohol,-0.6921151439299124,-0.96544856
Ghana,have an extramarital affair,-0.7634543178973716,-1.711024
Ghana,gamble,-0.8710888610763454,0.7814877
Ghana,have sex between unmarried adults,-0.7647058823529411,-1.3946979
South Africa,use contraceptives,0.5288343558282209,-0.5346559
South Africa,get a divorce,-0.21472392638036808,-1.2427688
South Africa,have an abortion,-0.4834355828220859,-1.1412077
South Africa,be homosexual,-0.4012269938650307,-2.3490806
South Africa,drink alcohol,-0.11165644171779143,-1.0596442
South Africa,have an extramarital affair,-0.5349693251533743,-2.0515141
South Africa,gamble,-0.19509202453987728,0.6004341
South Africa,have sex between unmarried adults,-0.23067484662576687,-1.6675339
Palestinian territories,use contraceptives,0.2740740740740741,-0.77322876
Palestinian territories,get a divorce,0.04444444444444445,-1.0796736
Palestinian territories,have an abortion,-0.46913580246913583,-0.73485464
Palestinian territories,be homosexual,-0.9308641975308641,-2.055221
Palestinian territories,drink alcohol,-0.8814814814814815,-1.0075667
Palestinian territories,have an extramarital affair,-0.9320987654320988,-1.6505333
Palestinian territories,gamble,-0.9037037037037037,0.8932338
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-1.391153
Israel,use contraceptives,0.17678958785249457,-0.51516134
Israel,get a divorce,-0.0021691973969631406,-1.0090647
Israel,have an abortion,-0.17462039045553146,-1.1191214
Israel,be homosexual,-0.3785249457700651,-1.783865
Israel,drink alcohol,-0.15184381778741868,-0.5245365
Israel,have an extramarital affair,-0.6898047722342734,-1.909586
Israel,gamble,-0.46203904555314534,1.0098865
Israel,have sex between unmarried adults,-0.2537960954446854,-1.324408
Bolivia,use contraceptives,0.39125,-0.4603904
Bolivia,get a divorce,-0.18874999999999997,-1.1131182
Bolivia,have an abortion,-0.7699999999999999,-1.0987728
Bolivia,be homosexual,-0.19874999999999998,-2.0059936
Bolivia,drink alcohol,-0.5725,-0.7925321
Bolivia,have an extramarital affair,-0.7825,-1.8064854
Bolivia,gamble,-0.5075000000000001,0.89054644
Bolivia,have sex between unmarried adults,-0.32625,-1.2627927
Venezuela,use contraceptives,0.7729999999999999,-0.79324466
Venezuela,get a divorce,0.33899999999999997,-0.9173137
Venezuela,have an abortion,-0.687,-1.2197504
Venezuela,be homosexual,-0.176,-2.2691264
Venezuela,drink alcohol,-0.03500000000000003,-0.6678758
Venezuela,have an extramarital affair,-0.639,-1.7161223
Venezuela,gamble,-0.39399999999999996,0.82017505
Venezuela,have sex between unmarried adults,0.395,-1.4849455
El Salvador,use contraceptives,0.42045454545454547,-1.1256154
El Salvador,get a divorce,-0.1755050505050505,-1.4538316
El Salvador,have an abortion,-0.8345959595959596,-1.4453906
El Salvador,be homosexual,-0.5353535353535354,-2.3460033
El Salvador,drink alcohol,-0.7146464646464646,-1.2238241
El Salvador,have an extramarital affair,-0.8573232323232323,-1.9468534
El Salvador,gamble,-0.7487373737373737,0.026124954
El Salvador,have sex between unmarried adults,-0.3181818181818182,-1.6138299
universal,use contraceptives,0.0,-2.0305724
universal,get a divorce,0.0,-1.7658917
universal,have an abortion,0.0,-2.1962726
universal,be homosexual,0.0,-2.373611
universal,drink alcohol,0.0,-1.8878101
universal,have an extramarital affair,0.0,-2.3232112
universal,gamble,0.0,-1.2105856
universal,have sex between unmarried adults,0.0,-1.7403142
universal,use contraceptives,0.0,-2.0305724
universal,get a divorce,0.0,-1.7658917
universal,have an abortion,0.0,-2.1962726
universal,be homosexual,0.0,-2.373611
universal,drink alcohol,0.0,-1.8878101
universal,have an extramarital affair,0.0,-2.3232112
universal,gamble,0.0,-1.2105856
universal,have sex between unmarried adults,0.0,-1.7403142
