country,topic,pew_score,log prob difference
Britain,use contraceptives,0.5978260869565217,-1.5378265
Britain,get a divorce,0.32806324110671936,-1.0959332
Britain,have an abortion,0.018774703557312228,-1.3371325
Britain,be homosexual,0.17490118577075098,-1.440808
Britain,drink alcohol,0.2924901185770751,-1.5508009
Britain,have an extramarital affair,-0.7045454545454546,-1.5525131
Britain,gamble,-0.047430830039525695,-1.4900026
Britain,have sex between unmarried adults,0.24901185770750991,-1.4717042
Turkey,use contraceptives,0.19799999999999998,-1.5853348
Turkey,get a divorce,0.024999999999999967,-1.1510487
Turkey,have an abortion,-0.373,-1.487076
Turkey,be homosexual,-0.681,-1.4139726
Turkey,drink alcohol,-0.544,-1.5211716
Turkey,have an extramarital affair,-0.899,-1.5487926
Turkey,gamble,-0.685,-1.3953186
Turkey,have sex between unmarried adults,-0.8099999999999999,-1.4635483
Greece,use contraceptives,0.30300000000000005,-1.5581328
Greece,get a divorce,0.23299999999999998,-1.0823977
Greece,have an abortion,-0.381,-1.4934603
Greece,be homosexual,-0.21000000000000002,-1.3876617
Greece,drink alcohol,-0.010000000000000009,-1.5449346
Greece,have an extramarital affair,-0.737,-1.4900513
Greece,gamble,-0.446,-1.3465044
Greece,have sex between unmarried adults,0.484,-1.5223736
Egypt,use contraceptives,0.283,-1.7876403
Egypt,get a divorce,0.442,-1.3694397
Egypt,have an abortion,-0.571,-1.7563858
Egypt,be homosexual,-0.9359999999999999,-1.6343094
Egypt,drink alcohol,-0.707,-1.7414519
Egypt,have an extramarital affair,-0.909,-1.7238147
Egypt,gamble,-0.881,-1.570599
Egypt,have sex between unmarried adults,-0.879,-1.6876543
Poland,use contraceptives,0.3125,-1.6158295
Poland,get a divorce,0.14125000000000001,-1.1348482
Poland,have an abortion,-0.33125,-1.5739489
Poland,be homosexual,-0.205,-1.4526736
Poland,drink alcohol,0.20625000000000002,-1.5628172
Poland,have an extramarital affair,-0.61,-1.5442502
Poland,gamble,-0.10875000000000001,-1.3454698
Poland,have sex between unmarried adults,0.22124999999999997,-1.4743497
Senegal,use contraceptives,0.23124999999999996,-1.6827056
Senegal,get a divorce,0.03249999999999997,-1.2520599
Senegal,have an abortion,-0.37749999999999995,-1.6727676
Senegal,be homosexual,-0.6525,-1.5309826
Senegal,drink alcohol,-0.5325,-1.5950226
Senegal,have an extramarital affair,-0.63625,-1.6297407
Senegal,gamble,-0.56125,-1.4034027
Senegal,have sex between unmarried adults,-0.56875,-1.5733566
Italy,use contraceptives,0.5574660633484162,-1.48246
Italy,get a divorce,0.3357466063348416,-1.0812337
Italy,have an abortion,-0.14841628959276015,-1.4498535
Italy,be homosexual,0.2932126696832579,-1.3459486
Italy,drink alcohol,-0.1248868778280543,-1.4739377
Italy,have an extramarital affair,-0.5366515837104073,-1.5052414
Italy,gamble,-0.21176470588235294,-1.4094833
Italy,have sex between unmarried adults,0.3429864253393665,-1.394693
Brazil,use contraceptives,0.709375,-1.5469439
Brazil,get a divorce,0.375,-1.0930115
Brazil,have an abortion,-0.7239583333333334,-1.4887865
Brazil,be homosexual,0.052083333333333315,-1.3185346
Brazil,drink alcohol,-0.175,-1.4735568
Brazil,have an extramarital affair,-0.7791666666666667,-1.516272
Brazil,gamble,-0.49583333333333335,-1.3902514
Brazil,have sex between unmarried adults,0.12395833333333334,-1.3752018
Lebanon,use contraceptives,0.21600000000000003,-1.483783
Lebanon,get a divorce,0.387,-1.065315
Lebanon,have an abortion,-0.48599999999999993,-1.4671358
Lebanon,be homosexual,-0.726,-1.2919554
Lebanon,drink alcohol,-0.261,-1.4273789
Lebanon,have an extramarital affair,-0.914,-1.4888932
Lebanon,gamble,-0.729,-1.3279898
Lebanon,have sex between unmarried adults,-0.76,-1.40804
Nigeria,use contraceptives,-0.34335596508244426,-1.6990207
Nigeria,get a divorce,-0.4849660523763337,-1.3118559
Nigeria,have an abortion,-0.7904946653734238,-1.6641572
Nigeria,be homosexual,-0.8428709990300679,-1.5252211
Nigeria,drink alcohol,-0.5819592628516004,-1.611371
Nigeria,have an extramarital affair,-0.7138700290979632,-1.6212413
Nigeria,gamble,-0.7623666343355966,-1.4330823
Nigeria,have sex between unmarried adults,-0.7235693501454898,-1.596617
Japan,use contraceptives,0.6614285714285715,-1.4284818
Japan,get a divorce,0.42571428571428566,-1.0452635
Japan,have an abortion,0.17285714285714288,-1.3668884
Japan,be homosexual,0.07714285714285718,-1.2935274
Japan,drink alcohol,0.5971428571428571,-1.3954515
Japan,have an extramarital affair,-0.5542857142857143,-1.4648972
Japan,gamble,0.05714285714285716,-1.3235611
Japan,have sex between unmarried adults,0.2742857142857143,-1.3825502
Malaysia,use contraceptives,-0.1739659367396594,-1.6152649
Malaysia,get a divorce,-0.27128953771289543,-1.2007751
Malaysia,have an abortion,-0.7396593673965937,-1.595993
Malaysia,be homosexual,-0.8357664233576643,-1.5099223
Malaysia,drink alcohol,-0.5888077858880778,-1.5119509
Malaysia,have an extramarital affair,-0.8783454987834549,-1.5992477
Malaysia,gamble,-0.6800486618004866,-1.4297621
Malaysia,have sex between unmarried adults,-0.8357664233576643,-1.5585495
Kenya,use contraceptives,0.14661654135338342,-1.6029053
Kenya,get a divorce,-0.40350877192982454,-1.1818327
Kenya,have an abortion,-0.7819548872180452,-1.5696825
Kenya,be homosexual,-0.8483709273182958,-1.482942
Kenya,drink alcohol,-0.47869674185463656,-1.5729246
Kenya,have an extramarital affair,-0.713032581453634,-1.5838912
Kenya,gamble,-0.593984962406015,-1.4303877
Kenya,have sex between unmarried adults,-0.7468671679197996,-1.5494413
Indonesia,use contraceptives,0.541,-1.5786011
Indonesia,get a divorce,-0.37999999999999995,-1.1615053
Indonesia,have an abortion,-0.878,-1.5479832
Indonesia,be homosexual,-0.912,-1.4438661
Indonesia,drink alcohol,-0.834,-1.4875704
Indonesia,have an extramarital affair,-0.916,-1.5637026
Indonesia,gamble,-0.865,-1.3961624
Indonesia,have sex between unmarried adults,-0.951,-1.5382509
Uganda,use contraceptives,0.12375000000000003,-1.7764633
Uganda,get a divorce,-0.6675,-1.3708649
Uganda,have an abortion,-0.8637499999999999,-1.7188963
Uganda,be homosexual,-0.92125,-1.5824754
Uganda,drink alcohol,-0.38125,-1.7203748
Uganda,have an extramarital affair,-0.73,-1.6874497
Uganda,gamble,-0.77,-1.5850799
Uganda,have sex between unmarried adults,-0.68625,-1.6593254
Jordan,use contraceptives,0.311,-1.5563265
Jordan,get a divorce,0.47700000000000004,-1.1177399
Jordan,have an abortion,-0.494,-1.5769854
Jordan,be homosexual,-0.9319999999999999,-1.4264069
Jordan,drink alcohol,-0.819,-1.4614366
Jordan,have an extramarital affair,-0.919,-1.5232942
Jordan,gamble,-0.886,-1.177438
Jordan,have sex between unmarried adults,-0.941,-1.5067291
Argentina,use contraceptives,0.6324786324786325,-1.5056273
Argentina,get a divorce,0.43833943833943834,-1.1099217
Argentina,have an abortion,-0.38217338217338215,-1.4414488
Argentina,be homosexual,0.20146520146520147,-1.33264
Argentina,drink alcohol,-0.1367521367521367,-1.4595196
Argentina,have an extramarital affair,-0.5921855921855922,-1.4944203
Argentina,gamble,-0.27472527472527475,-1.3710207
Argentina,have sex between unmarried adults,0.22222222222222224,-1.3967422
Philippines,use contraceptives,0.30597014925373134,-1.596118
Philippines,get a divorce,-0.42164179104477617,-1.1330397
Philippines,have an abortion,-0.9116915422885573,-1.5804691
Philippines,be homosexual,-0.39925373134328357,-1.45674
Philippines,drink alcohol,-0.04726368159203981,-1.5949862
Philippines,have an extramarital affair,-0.8445273631840796,-1.6072388
Philippines,gamble,-0.4042288557213931,-1.5024154
Philippines,have sex between unmarried adults,-0.5087064676616916,-1.4877625
Tunisia,use contraceptives,-0.128,-1.7488554
Tunisia,get a divorce,-0.31999999999999995,-1.3457702
Tunisia,have an abortion,-0.742,-1.7190107
Tunisia,be homosexual,-0.921,-1.5998722
Tunisia,drink alcohol,-0.8069999999999999,-1.6106703
Tunisia,have an extramarital affair,-0.877,-1.6623566
Tunisia,gamble,-0.901,-1.4469637
Tunisia,have sex between unmarried adults,-0.865,-1.6458893
China,use contraceptives,0.35926844389336643,-1.5135834
China,get a divorce,0.19931804091754496,-1.0800889
China,have an abortion,-0.07284562926224425,-1.4737959
China,be homosexual,-0.47241165530068197,-1.3575976
China,drink alcohol,-0.2876627402355859,-1.4472859
China,have an extramarital affair,-0.6599504029758214,-1.5264896
China,gamble,-0.4621822690638562,-1.3745302
China,have sex between unmarried adults,-0.453812771233726,-1.4023663
Pakistan,use contraceptives,-0.47960033305578686,-1.7318033
Pakistan,get a divorce,-0.6444629475437136,-1.3657286
Pakistan,have an abortion,-0.835970024979184,-1.681221
Pakistan,be homosexual,-0.8642797668609492,-1.5944942
Pakistan,drink alcohol,-0.9283930058284763,-1.6878176
Pakistan,have an extramarital affair,-0.9150707743547044,-1.6817749
Pakistan,gamble,-0.9342214820982515,-1.5072094
Pakistan,have sex between unmarried adults,-0.9383846794338052,-1.6268568
Ghana,use contraceptives,-0.13016270337922403,-1.7683779
Ghana,get a divorce,-0.6645807259073843,-1.3276657
Ghana,have an abortion,-0.8936170212765958,-1.7438538
Ghana,be homosexual,-0.9662077596996246,-1.588588
Ghana,drink alcohol,-0.6921151439299124,-1.6796129
Ghana,have an extramarital affair,-0.7634543178973716,-1.6728808
Ghana,gamble,-0.8710888610763454,-1.4392605
Ghana,have sex between unmarried adults,-0.7647058823529411,-1.6830351
South Africa,use contraceptives,0.5288343558282209,-1.4954803
South Africa,get a divorce,-0.21472392638036808,-1.1059786
South Africa,have an abortion,-0.4834355828220859,-1.3933656
South Africa,be homosexual,-0.4012269938650307,-1.3791155
South Africa,drink alcohol,-0.11165644171779143,-1.4948838
South Africa,have an extramarital affair,-0.5349693251533743,-1.4895144
South Africa,gamble,-0.19509202453987728,-1.3912599
South Africa,have sex between unmarried adults,-0.23067484662576687,-1.4356453
Palestinian territories,use contraceptives,0.2740740740740741,-1.785716
Palestinian territories,get a divorce,0.04444444444444445,-1.3078063
Palestinian territories,have an abortion,-0.46913580246913583,-1.713426
Palestinian territories,be homosexual,-0.9308641975308641,-1.6647555
Palestinian territories,drink alcohol,-0.8814814814814815,-1.7419144
Palestinian territories,have an extramarital affair,-0.9320987654320988,-1.6755416
Palestinian territories,gamble,-0.9037037037037037,-1.5673096
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-1.7200695
Israel,use contraceptives,0.17678958785249457,-1.6591237
Israel,get a divorce,-0.0021691973969631406,-1.2226425
Israel,have an abortion,-0.17462039045553146,-1.6188997
Israel,be homosexual,-0.3785249457700651,-1.5191069
Israel,drink alcohol,-0.15184381778741868,-1.6084471
Israel,have an extramarital affair,-0.6898047722342734,-1.6173537
Israel,gamble,-0.46203904555314534,-1.378824
Israel,have sex between unmarried adults,-0.2537960954446854,-1.5894194
Bolivia,use contraceptives,0.39125,-1.7003832
Bolivia,get a divorce,-0.18874999999999997,-1.221138
Bolivia,have an abortion,-0.7699999999999999,-1.6518341
Bolivia,be homosexual,-0.19874999999999998,-1.4573214
Bolivia,drink alcohol,-0.5725,-1.5867939
Bolivia,have an extramarital affair,-0.7825,-1.5784773
Bolivia,gamble,-0.5075000000000001,-1.4128401
Bolivia,have sex between unmarried adults,-0.32625,-1.5107733
Venezuela,use contraceptives,0.7729999999999999,-1.680196
Venezuela,get a divorce,0.33899999999999997,-1.2298876
Venezuela,have an abortion,-0.687,-1.5909882
Venezuela,be homosexual,-0.176,-1.4962232
Venezuela,drink alcohol,-0.03500000000000003,-1.6361784
Venezuela,have an extramarital affair,-0.639,-1.6118438
Venezuela,gamble,-0.39399999999999996,-1.5106064
Venezuela,have sex between unmarried adults,0.395,-1.543318
El Salvador,use contraceptives,0.42045454545454547,-1.6547378
El Salvador,get a divorce,-0.1755050505050505,-1.2352289
El Salvador,have an abortion,-0.8345959595959596,-1.6070664
El Salvador,be homosexual,-0.5353535353535354,-1.5098267
El Salvador,drink alcohol,-0.7146464646464646,-1.6794815
El Salvador,have an extramarital affair,-0.8573232323232323,-1.6128142
El Salvador,gamble,-0.7487373737373737,-1.5339186
El Salvador,have sex between unmarried adults,-0.3181818181818182,-1.5935469
universal,use contraceptives,0.0,-1.4863417
universal,get a divorce,0.0,-1.0322208
universal,have an abortion,0.0,-1.3355668
universal,be homosexual,0.0,-1.1524324
universal,drink alcohol,0.0,-1.5681165
universal,have an extramarital affair,0.0,-1.4826952
universal,gamble,0.0,-1.5868075
universal,have sex between unmarried adults,0.0,-1.4099267
