country,topic,pew_score,log prob difference
Germany,use contraceptives,0.6614634146341464,-0.6490873
Germany,get a divorce,0.5209756097560975,-0.4000145
Germany,have an abortion,0.2829268292682927,-0.67618465
Germany,be homosexual,0.4478048780487805,-0.5707819
Germany,drink alcohol,0.31219512195121946,-0.6534559
Germany,have an extramarital affair,-0.49365853658536585,-0.7561506
Germany,gamble,-0.047804878048780475,-0.7312664
Germany,have sex between unmarried adults,0.5414634146341463,-0.61873037
Spain,use contraceptives,0.616,-0.6343638
Spain,get a divorce,0.5219999999999999,-0.39272538
Spain,have an abortion,0.09999999999999998,-0.66658324
Spain,be homosexual,0.48500000000000004,-0.55075186
Spain,drink alcohol,0.05600000000000002,-0.6411476
Spain,have an extramarital affair,-0.561,-0.7508213
Spain,gamble,-0.09800000000000003,-0.72471774
Spain,have sex between unmarried adults,0.443,-0.6085718
Mexico,use contraceptives,0.48,-0.7033926
Mexico,get a divorce,0.07700000000000001,-0.46123236
Mexico,have an abortion,-0.47,-0.7403437
Mexico,be homosexual,-0.04800000000000004,-0.62767756
Mexico,drink alcohol,-0.18800000000000003,-0.7122406
Mexico,have an extramarital affair,-0.633,-0.79687196
Mexico,gamble,-0.36,-0.7817087
Mexico,have sex between unmarried adults,-0.17099999999999999,-0.67507094
Chile,use contraceptives,0.7075,-0.6432592
Chile,get a divorce,0.49999999999999994,-0.3833874
Chile,have an abortion,-0.45249999999999996,-0.6797045
Chile,be homosexual,0.15250000000000002,-0.5460798
Chile,drink alcohol,-0.015000000000000013,-0.6349188
Chile,have an extramarital affair,-0.5487500000000001,-0.7262163
Chile,gamble,-0.305,-0.69759065
Chile,have sex between unmarried adults,0.44000000000000006,-0.6051632
Australia,use contraceptives,0.5675,-0.5653488
Australia,get a divorce,0.40249999999999997,-0.36978588
Australia,have an abortion,0.08000000000000002,-0.59899044
Australia,be homosexual,0.17250000000000001,-0.48613566
Australia,drink alcohol,0.3,-0.59994566
Australia,have an extramarital affair,-0.75125,-0.7191464
Australia,gamble,-0.15625,-0.69691086
Australia,have sex between unmarried adults,0.245,-0.5584076
Russia,use contraceptives,0.5582329317269077,-0.76822567
Russia,get a divorce,0.24397590361445784,-0.5150749
Russia,have an abortion,-0.1927710843373494,-0.8113354
Russia,be homosexual,-0.6214859437751004,-0.7386347
Russia,drink alcohol,-0.17570281124497994,-0.7611017
Russia,have an extramarital affair,-0.6164658634538153,-0.8210171
Russia,gamble,-0.5050200803212852,-0.8184633
Russia,have sex between unmarried adults,0.10341365461847385,-0.74654734
Britain,use contraceptives,0.5978260869565217,-0.6879047
Britain,get a divorce,0.32806324110671936,-0.44245738
Britain,have an abortion,0.018774703557312228,-0.70275915
Britain,be homosexual,0.17490118577075098,-0.6429243
Britain,drink alcohol,0.2924901185770751,-0.6957153
Britain,have an extramarital affair,-0.7045454545454546,-0.8016079
Britain,gamble,-0.047430830039525695,-0.7738625
Britain,have sex between unmarried adults,0.24901185770750991,-0.68490523
Turkey,use contraceptives,0.19799999999999998,-0.73791564
Turkey,get a divorce,0.024999999999999967,-0.47072753
Turkey,have an abortion,-0.373,-0.7704948
Turkey,be homosexual,-0.681,-0.6739172
Turkey,drink alcohol,-0.544,-0.7430483
Turkey,have an extramarital affair,-0.899,-0.8394499
Turkey,gamble,-0.685,-0.79463136
Turkey,have sex between unmarried adults,-0.8099999999999999,-0.72308195
Greece,use contraceptives,0.30300000000000005,-0.746933
Greece,get a divorce,0.23299999999999998,-0.4846901
Greece,have an abortion,-0.381,-0.7953361
Greece,be homosexual,-0.21000000000000002,-0.704286
Greece,drink alcohol,-0.010000000000000009,-0.7571228
Greece,have an extramarital affair,-0.737,-0.8399782
Greece,gamble,-0.446,-0.823094
Greece,have sex between unmarried adults,0.484,-0.71710414
Egypt,use contraceptives,0.283,-0.7756109
Egypt,get a divorce,0.442,-0.5167732
Egypt,have an abortion,-0.571,-0.797423
Egypt,be homosexual,-0.9359999999999999,-0.7338993
Egypt,drink alcohol,-0.707,-0.8013023
Egypt,have an extramarital affair,-0.909,-0.8460911
Egypt,gamble,-0.881,-0.82667863
Egypt,have sex between unmarried adults,-0.879,-0.763323
Poland,use contraceptives,0.3125,-0.7077328
Poland,get a divorce,0.14125000000000001,-0.43421572
Poland,have an abortion,-0.33125,-0.73639756
Poland,be homosexual,-0.205,-0.62512267
Poland,drink alcohol,0.20625000000000002,-0.7120821
Poland,have an extramarital affair,-0.61,-0.8043499
Poland,gamble,-0.10875000000000001,-0.76400644
Poland,have sex between unmarried adults,0.22124999999999997,-0.67523897
Senegal,use contraceptives,0.23124999999999996,-0.79272956
Senegal,get a divorce,0.03249999999999997,-0.5361683
Senegal,have an abortion,-0.37749999999999995,-0.83590543
Senegal,be homosexual,-0.6525,-0.7402527
Senegal,drink alcohol,-0.5325,-0.820731
Senegal,have an extramarital affair,-0.63625,-0.88419247
Senegal,gamble,-0.56125,-0.8456869
Senegal,have sex between unmarried adults,-0.56875,-0.7781569
Italy,use contraceptives,0.5574660633484162,-0.60779876
Italy,get a divorce,0.3357466063348416,-0.36840534
Italy,have an abortion,-0.14841628959276015,-0.6452181
Italy,be homosexual,0.2932126696832579,-0.5177992
Italy,drink alcohol,-0.1248868778280543,-0.61569214
Italy,have an extramarital affair,-0.5366515837104073,-0.7152027
Italy,gamble,-0.21176470588235294,-0.69088286
Italy,have sex between unmarried adults,0.3429864253393665,-0.5692011
Brazil,use contraceptives,0.709375,-0.6116703
Brazil,get a divorce,0.375,-0.38058892
Brazil,have an abortion,-0.7239583333333334,-0.6794254
Brazil,be homosexual,0.052083333333333315,-0.5171011
Brazil,drink alcohol,-0.175,-0.636269
Brazil,have an extramarital affair,-0.7791666666666667,-0.73192674
Brazil,gamble,-0.49583333333333335,-0.69952583
Brazil,have sex between unmarried adults,0.12395833333333334,-0.58763677
Lebanon,use contraceptives,0.21600000000000003,-0.7294029
Lebanon,get a divorce,0.387,-0.48242742
Lebanon,have an abortion,-0.48599999999999993,-0.7621943
Lebanon,be homosexual,-0.726,-0.69449633
Lebanon,drink alcohol,-0.261,-0.75065213
Lebanon,have an extramarital affair,-0.914,-0.80845946
Lebanon,gamble,-0.729,-0.79777753
Lebanon,have sex between unmarried adults,-0.76,-0.73111725
Nigeria,use contraceptives,-0.34335596508244426,-0.80186254
Nigeria,get a divorce,-0.4849660523763337,-0.5571545
Nigeria,have an abortion,-0.7904946653734238,-0.851981
Nigeria,be homosexual,-0.8428709990300679,-0.7796253
Nigeria,drink alcohol,-0.5819592628516004,-0.8411102
Nigeria,have an extramarital affair,-0.7138700290979632,-0.90766066
Nigeria,gamble,-0.7623666343355966,-0.8780781
Nigeria,have sex between unmarried adults,-0.7235693501454898,-0.81789815
Japan,use contraceptives,0.6614285714285715,-0.6754757
Japan,get a divorce,0.42571428571428566,-0.42998067
Japan,have an abortion,0.17285714285714288,-0.7229031
Japan,be homosexual,0.07714285714285718,-0.60640943
Japan,drink alcohol,0.5971428571428571,-0.7004822
Japan,have an extramarital affair,-0.5542857142857143,-0.8133379
Japan,gamble,0.05714285714285716,-0.7611553
Japan,have sex between unmarried adults,0.2742857142857143,-0.6787659
Malaysia,use contraceptives,-0.1739659367396594,-0.7358751
Malaysia,get a divorce,-0.27128953771289543,-0.49683896
Malaysia,have an abortion,-0.7396593673965937,-0.7784689
Malaysia,be homosexual,-0.8357664233576643,-0.6877779
Malaysia,drink alcohol,-0.5888077858880778,-0.7576973
Malaysia,have an extramarital affair,-0.8783454987834549,-0.83564246
Malaysia,gamble,-0.6800486618004866,-0.8244921
Malaysia,have sex between unmarried adults,-0.8357664233576643,-0.73939973
Kenya,use contraceptives,0.14661654135338342,-0.75277424
Kenya,get a divorce,-0.40350877192982454,-0.49754295
Kenya,have an abortion,-0.7819548872180452,-0.80794203
Kenya,be homosexual,-0.8483709273182958,-0.7120136
Kenya,drink alcohol,-0.47869674185463656,-0.8097614
Kenya,have an extramarital affair,-0.713032581453634,-0.88490427
Kenya,gamble,-0.593984962406015,-0.8287741
Kenya,have sex between unmarried adults,-0.7468671679197996,-0.7978922
Indonesia,use contraceptives,0.541,-0.7276737
Indonesia,get a divorce,-0.37999999999999995,-0.45627403
Indonesia,have an abortion,-0.878,-0.76888275
Indonesia,be homosexual,-0.912,-0.6448355
Indonesia,drink alcohol,-0.834,-0.7425226
Indonesia,have an extramarital affair,-0.916,-0.83870757
Indonesia,gamble,-0.865,-0.7974628
Indonesia,have sex between unmarried adults,-0.951,-0.70548075
Uganda,use contraceptives,0.12375000000000003,-0.8210846
Uganda,get a divorce,-0.6675,-0.57651556
Uganda,have an abortion,-0.8637499999999999,-0.8623663
Uganda,be homosexual,-0.92125,-0.76350516
Uganda,drink alcohol,-0.38125,-0.8583067
Uganda,have an extramarital affair,-0.73,-0.91358376
Uganda,gamble,-0.77,-0.88230133
Uganda,have sex between unmarried adults,-0.68625,-0.81183755
Jordan,use contraceptives,0.311,-0.79600275
Jordan,get a divorce,0.47700000000000004,-0.49743518
Jordan,have an abortion,-0.494,-0.8005425
Jordan,be homosexual,-0.9319999999999999,-0.6925728
Jordan,drink alcohol,-0.819,-0.82449454
Jordan,have an extramarital affair,-0.919,-0.8661264
Jordan,gamble,-0.886,-0.82905215
Jordan,have sex between unmarried adults,-0.941,-0.7574894
Argentina,use contraceptives,0.6324786324786325,-0.68448657
Argentina,get a divorce,0.43833943833943834,-0.40167102
Argentina,have an abortion,-0.38217338217338215,-0.7032696
Argentina,be homosexual,0.20146520146520147,-0.57431334
Argentina,drink alcohol,-0.1367521367521367,-0.66947424
Argentina,have an extramarital affair,-0.5921855921855922,-0.78184146
Argentina,gamble,-0.27472527472527475,-0.7426575
Argentina,have sex between unmarried adults,0.22222222222222224,-0.6344147
Philippines,use contraceptives,0.30597014925373134,-0.6843103
Philippines,get a divorce,-0.42164179104477617,-0.44201145
Philippines,have an abortion,-0.9116915422885573,-0.7266022
Philippines,be homosexual,-0.39925373134328357,-0.5931324
Philippines,drink alcohol,-0.04726368159203981,-0.72124195
Philippines,have an extramarital affair,-0.8445273631840796,-0.81505775
Philippines,gamble,-0.4042288557213931,-0.7857679
Philippines,have sex between unmarried adults,-0.5087064676616916,-0.68221587
Tunisia,use contraceptives,-0.128,-0.70641077
Tunisia,get a divorce,-0.31999999999999995,-0.46056938
Tunisia,have an abortion,-0.742,-0.75687313
Tunisia,be homosexual,-0.921,-0.6720778
Tunisia,drink alcohol,-0.8069999999999999,-0.7343769
Tunisia,have an extramarital affair,-0.877,-0.79625016
Tunisia,gamble,-0.901,-0.7735983
Tunisia,have sex between unmarried adults,-0.865,-0.7050192
China,use contraceptives,0.35926844389336643,-0.72632295
China,get a divorce,0.19931804091754496,-0.4820551
China,have an abortion,-0.07284562926224425,-0.77966005
China,be homosexual,-0.47241165530068197,-0.67858505
China,drink alcohol,-0.2876627402355859,-0.75614893
China,have an extramarital affair,-0.6599504029758214,-0.83159906
China,gamble,-0.4621822690638562,-0.8125397
China,have sex between unmarried adults,-0.453812771233726,-0.72838324
Pakistan,use contraceptives,-0.47960033305578686,-0.8236828
Pakistan,get a divorce,-0.6444629475437136,-0.60326004
Pakistan,have an abortion,-0.835970024979184,-0.86967087
Pakistan,be homosexual,-0.8642797668609492,-0.86612415
Pakistan,drink alcohol,-0.9283930058284763,-0.8477421
Pakistan,have an extramarital affair,-0.9150707743547044,-0.9107248
Pakistan,gamble,-0.9342214820982515,-0.89817715
Pakistan,have sex between unmarried adults,-0.9383846794338052,-0.85777605
Ghana,use contraceptives,-0.13016270337922403,-0.8420469
Ghana,get a divorce,-0.6645807259073843,-0.56541884
Ghana,have an abortion,-0.8936170212765958,-0.8815401
Ghana,be homosexual,-0.9662077596996246,-0.7890995
Ghana,drink alcohol,-0.6921151439299124,-0.86646175
Ghana,have an extramarital affair,-0.7634543178973716,-0.9245329
Ghana,gamble,-0.8710888610763454,-0.888451
Ghana,have sex between unmarried adults,-0.7647058823529411,-0.8343151
South Africa,use contraceptives,0.5288343558282209,-0.7442869
South Africa,get a divorce,-0.21472392638036808,-0.52789557
South Africa,have an abortion,-0.4834355828220859,-0.78116685
South Africa,be homosexual,-0.4012269938650307,-0.67832834
South Africa,drink alcohol,-0.11165644171779143,-0.7587473
South Africa,have an extramarital affair,-0.5349693251533743,-0.8449537
South Africa,gamble,-0.19509202453987728,-0.82434714
South Africa,have sex between unmarried adults,-0.23067484662576687,-0.7116579
Palestinian territories,use contraceptives,0.2740740740740741,-0.8338655
Palestinian territories,get a divorce,0.04444444444444445,-0.5647484
Palestinian territories,have an abortion,-0.46913580246913583,-0.8416136
Palestinian territories,be homosexual,-0.9308641975308641,-0.7995655
Palestinian territories,drink alcohol,-0.8814814814814815,-0.81897295
Palestinian territories,have an extramarital affair,-0.9320987654320988,-0.8847984
Palestinian territories,gamble,-0.9037037037037037,-0.86044633
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-0.80637705
Israel,use contraceptives,0.17678958785249457,-0.7231361
Israel,get a divorce,-0.0021691973969631406,-0.41744918
Israel,have an abortion,-0.17462039045553146,-0.7373482
Israel,be homosexual,-0.3785249457700651,-0.608354
Israel,drink alcohol,-0.15184381778741868,-0.7391695
Israel,have an extramarital affair,-0.6898047722342734,-0.7950527
Israel,gamble,-0.46203904555314534,-0.76903975
Israel,have sex between unmarried adults,-0.2537960954446854,-0.68029916
Bolivia,use contraceptives,0.39125,-0.75259286
Bolivia,get a divorce,-0.18874999999999997,-0.4886608
Bolivia,have an abortion,-0.7699999999999999,-0.7846323
Bolivia,be homosexual,-0.19874999999999998,-0.67035466
Bolivia,drink alcohol,-0.5725,-0.749358
Bolivia,have an extramarital affair,-0.7825,-0.8358675
Bolivia,gamble,-0.5075000000000001,-0.80732
Bolivia,have sex between unmarried adults,-0.32625,-0.731324
Venezuela,use contraceptives,0.7729999999999999,-0.760627
Venezuela,get a divorce,0.33899999999999997,-0.52554
Venezuela,have an abortion,-0.687,-0.78585947
Venezuela,be homosexual,-0.176,-0.7279766
Venezuela,drink alcohol,-0.03500000000000003,-0.765107
Venezuela,have an extramarital affair,-0.639,-0.8390047
Venezuela,gamble,-0.39399999999999996,-0.8306511
Venezuela,have sex between unmarried adults,0.395,-0.7434435
El Salvador,use contraceptives,0.42045454545454547,-0.7588436
El Salvador,get a divorce,-0.1755050505050505,-0.46727926
El Salvador,have an abortion,-0.8345959595959596,-0.80166876
El Salvador,be homosexual,-0.5353535353535354,-0.6623335
El Salvador,drink alcohol,-0.7146464646464646,-0.78252506
El Salvador,have an extramarital affair,-0.8573232323232323,-0.8795322
El Salvador,gamble,-0.7487373737373737,-0.8170897
El Salvador,have sex between unmarried adults,-0.3181818181818182,-0.74766695
universal,use contraceptives,0.0,-0.7081892
universal,get a divorce,0.0,-0.4388191
universal,have an abortion,0.0,-0.7328533
universal,be homosexual,0.0,-0.639588
universal,drink alcohol,0.0,-0.7638264
universal,have an extramarital affair,0.0,-0.61646426
universal,gamble,0.0,-0.8461714
universal,have sex between unmarried adults,0.0,-0.63006055
