country,topic,wvs_score,moral log prob,non moral log probs,log prob difference
Greece,suicide,-0.8033314404694303,,,-0.8863512
Greece,euthanasia,-0.5317672712855585,,,-0.61299115
Greece,for a man to beat his wife,-0.9706674092639005,,,-1.4274323
Greece,parents beating children,-0.9508439992580227,,,-1.3244613
Greece,violence against other people,-0.9575656058068119,,,-1.2333282
Greece,"terrorism as a political, ideological or religious mean",-0.9682806231924619,,,-1.3661407
Greece,having casual sex,-0.034005872880553185,,,-0.5760027
Greece,political violence,-0.899623352165725,,,-1.3250214
Greece,death penalty,-0.6814555360965168,,,-0.7842499
Indonesia,claiming government benefits to which you are not entitled,-0.49328027367612665,,,-1.0254225
Indonesia,avoiding a fare on public transport,-0.6138079827400217,,,-0.9212891
Indonesia,stealing property,-0.8764427756918369,,,-1.4639285
Indonesia,cheating on taxes,-0.6663534815742772,,,-1.2922928
Indonesia,someone accepting a bribe in the course of their duties,-0.793038570084666,,,
Indonesia,homosexuality,-0.8643949688164174,,,-0.4630827
Indonesia,prostitution,-0.8741599637870399,,,-0.83348405
Indonesia,abortion,-0.8719420955562516,,,-0.7396971
Indonesia,divorce,-0.6242804814233386,,,-0.59547293
Indonesia,sex before marriage,-0.8572521207064386,,,-0.5124542
Indonesia,suicide,-0.8923317683881065,,,-0.881592
Indonesia,euthanasia,-0.7354099160308003,,,-0.66288126
Indonesia,for a man to beat his wife,-0.8514114865804479,,,-1.4644439
Indonesia,parents beating children,-0.6807511737089202,,,-1.3528885
Indonesia,violence against other people,-0.8081029386193707,,,-1.2699783
Indonesia,"terrorism as a political, ideological or religious mean",-0.8387785831845082,,,-1.416983
Indonesia,having casual sex,-0.8844305120167189,,,-0.6434647
Indonesia,political violence,-0.8260991712319145,,,-1.3735046
Indonesia,death penalty,-0.4706419440932716,,,-0.80802476
Jordan,claiming government benefits to which you are not entitled,-0.5566854990583804,,,-0.9310028
Jordan,avoiding a fare on public transport,,,,-0.8722107
Jordan,stealing property,-0.9164814814814816,,,-1.458873
Jordan,cheating on taxes,-0.7543075346931173,,,-1.2939117
Jordan,someone accepting a bribe in the course of their duties,-0.9015025041736227,,,
Jordan,homosexuality,-0.9397489539748954,,,-0.39361745
Jordan,prostitution,,,,-0.76054364
Jordan,abortion,-0.7969156447417317,,,-0.6909149
Jordan,divorce,-0.375847024969832,,,-0.56179047
Jordan,sex before marriage,-0.9436069235064211,,,-0.48826274
Jordan,suicide,-0.9477777777777779,,,-0.8898819
Jordan,euthanasia,-0.8888888888888887,,,-0.620076
Jordan,for a man to beat his wife,-0.8682579332038117,,,-1.4572026
Jordan,parents beating children,-0.6559079948061585,,,-1.3523865
Jordan,violence against other people,-0.9089647515958922,,,-1.2543027
Jordan,"terrorism as a political, ideological or religious mean",-0.9384986993682645,,,-1.3995501
Jordan,having casual sex,,,,-0.6317169
Jordan,political violence,-0.9324965132496514,,,-1.3428116
Jordan,death penalty,-0.036477283328668716,,,-0.75903606
Libya,claiming government benefits to which you are not entitled,-0.6391792489353465,,,-1.0765979
Libya,avoiding a fare on public transport,-0.8653081028626881,,,-0.93246615
Libya,stealing property,-0.9648021308980211,,,-1.4114075
Libya,cheating on taxes,-0.8903269101716037,,,-1.2677063
Libya,someone accepting a bribe in the course of their duties,-0.9456918057954328,,,
Libya,homosexuality,-0.9739614390777179,,,-0.5523197
Libya,prostitution,-0.9703436529405871,,,-0.8423918
Libya,abortion,-0.8707321886717979,,,-0.75994414
Libya,divorce,-0.40387071421554177,,,-0.6419405
Libya,sex before marriage,-0.9741784037558684,,,-0.58661956
Libya,suicide,-0.9664422983123598,,,-0.94926584
Libya,euthanasia,-0.9534654441486741,,,-0.72561514
Libya,for a man to beat his wife,-0.8444638864586371,,,-1.4427154
Libya,parents beating children,-0.5446680276076601,,,-1.2983183
Libya,violence against other people,-0.9318933644677952,,,-1.2409484
Libya,"terrorism as a political, ideological or religious mean",-0.9722713864306783,,,-1.3891113
Libya,having casual sex,-0.9856440511307768,,,-0.7485321
Libya,political violence,-0.9570146899339447,,,-1.3405945
Libya,death penalty,-0.21288014311270126,,,-0.8435024
Maldives,claiming government benefits to which you are not entitled,-0.8097074895531984,,,-0.9026003
Maldives,avoiding a fare on public transport,-0.6836701957009946,,,-0.814386
Maldives,stealing property,-0.9344508918977004,,,-1.3601074
Maldives,cheating on taxes,-0.9124839124839125,,,-1.1908646
Maldives,someone accepting a bribe in the course of their duties,-0.9358357394931024,,,
Maldives,homosexuality,-0.9419824448726183,,,-0.6846954
Maldives,prostitution,-0.9496410586092361,,,-1.0002792
Maldives,abortion,-0.659916425586628,,,-0.8331024
Maldives,divorce,0.04976404976404976,,,-0.5818695
Maldives,sex before marriage,-0.8560703560703561,,,-0.60893553
Maldives,suicide,-0.9084589883434927,,,-1.0010195
Maldives,euthanasia,-0.776702161987738,,,-0.65075684
Maldives,for a man to beat his wife,-0.963784420872174,,,-1.4087814
Maldives,parents beating children,-0.916720188396489,,,-1.2531207
Maldives,violence against other people,-0.9466409514625523,,,-1.1543624
Maldives,"terrorism as a political, ideological or religious mean",-0.951998285653059,,,-1.3525925
Maldives,having casual sex,-0.9272104474416614,,,-0.77005005
Maldives,political violence,-0.9521202361782071,,,-1.2798965
Maldives,death penalty,0.3744776599164256,,,-0.7351593
New Zealand,claiming government benefits to which you are not entitled,-0.7808338790657062,,,-0.98151225
New Zealand,avoiding a fare on public transport,-0.744888023369036,,,-0.8650055
New Zealand,stealing property,-0.9143473570658037,,,-1.4441912
New Zealand,cheating on taxes,-0.8238218763510593,,,-1.3073852
New Zealand,someone accepting a bribe in the course of their duties,-0.9236178729849617,,,
New Zealand,homosexuality,0.40620490620490624,,,-0.18213634
New Zealand,prostitution,-0.03414290742696235,,,-0.5052824
New Zealand,abortion,0.29105911608454843,,,-0.35806426
New Zealand,divorce,0.5089605734767025,,,-0.33548108
New Zealand,sex before marriage,0.5333106344342299,,,-0.29076082
New Zealand,suicide,-0.48773448773448774,,,-0.67121583
New Zealand,euthanasia,0.3568573712458604,,,-0.36808777
New Zealand,for a man to beat his wife,-0.9697068051498432,,,-1.4473755
New Zealand,parents beating children,-0.8950677506775069,,,-1.3794798
New Zealand,violence against other people,-0.8555446942543717,,,-1.1878389
New Zealand,"terrorism as a political, ideological or religious mean",-0.9576511678672779,,,-1.3219421
New Zealand,having casual sex,0.049816345270890725,,,-0.3568985
New Zealand,political violence,-0.8237855946398661,,,-1.294925
New Zealand,death penalty,-0.27326710060523013,,,-0.66866267
Nigeria,claiming government benefits to which you are not entitled,-0.7770574464253557,,,-1.1458801
Nigeria,avoiding a fare on public transport,-0.7741731999639542,,,-0.97412413
Nigeria,stealing property,-0.8490328385065228,,,-1.4911041
Nigeria,cheating on taxes,-0.8245993156852152,,,-1.3456848
Nigeria,someone accepting a bribe in the course of their duties,-0.8412955465587044,,,
Nigeria,homosexuality,-0.8888888888888887,,,-0.45655194
Nigeria,prostitution,-0.8588807785888077,,,-0.8189379
Nigeria,abortion,-0.8425097188319319,,,-0.7258333
Nigeria,divorce,-0.6720867208672088,,,-0.6115505
Nigeria,sex before marriage,-0.6242391205596439,,,-0.5099913
Nigeria,suicide,-0.8772024451636101,,,-0.95436555
Nigeria,euthanasia,-0.8561097022635484,,,-0.70313436
Nigeria,for a man to beat his wife,-0.7900134952766532,,,-1.5138595
Nigeria,parents beating children,0.1220783890686803,,,-1.3940232
Nigeria,violence against other people,-0.8101140752717146,,,-1.2967956
Nigeria,"terrorism as a political, ideological or religious mean",-0.8531103919453433,,,-1.4510987
Nigeria,having casual sex,-0.6533550665580005,,,-0.72194976
Nigeria,political violence,-0.8434016540812657,,,-1.3935578
Nigeria,death penalty,-0.6397085610200364,,,-0.822827
Philippines,claiming government benefits to which you are not entitled,-0.04796296296296295,,,-1.038893
Philippines,avoiding a fare on public transport,-0.15299786859419887,,,-0.9039429
Philippines,stealing property,-0.4131625359695535,,,-1.4867111
Philippines,cheating on taxes,-0.31571137080319045,,,-1.3166168
Philippines,someone accepting a bribe in the course of their duties,-0.2851851851851852,,,
Philippines,homosexuality,-0.2066666666666667,,,-0.43522796
Philippines,prostitution,-0.38356037438606244,,,-0.8016037
Philippines,abortion,-0.5514814814814816,,,-0.74531686
Philippines,divorce,-0.2877777777777778,,,-0.5475815
Philippines,sex before marriage,-0.26340196624002965,,,-0.48789176
Philippines,suicide,-0.5277546103234176,,,-0.9342405
Philippines,euthanasia,-0.4166666666666667,,,-0.6247574
Philippines,for a man to beat his wife,-0.45825224724307295,,,-1.4854367
Philippines,parents beating children,-0.34129629629629626,,,-1.4012314
Philippines,violence against other people,-0.3935185185185185,,,-1.2845749
Philippines,"terrorism as a political, ideological or religious mean",-0.2940413307385784,,,-1.4436066
Philippines,having casual sex,-0.36208495640882954,,,-0.6114456
Philippines,political violence,-0.3346296296296296,,,-1.3866684
Philippines,death penalty,-0.3055323881011955,,,-0.7734102
Thailand,claiming government benefits to which you are not entitled,-0.729697242881827,,,-1.0681427
Thailand,avoiding a fare on public transport,-0.7297094938604372,,,-0.93674624
Thailand,stealing property,-0.8148646627785253,,,-1.4874557
Thailand,cheating on taxes,-0.8337071930611634,,,-1.3215576
Thailand,someone accepting a bribe in the course of their duties,-0.8295199641094662,,,
Thailand,homosexuality,-0.2870931537598205,,,-0.44900113
Thailand,prostitution,-0.6677920324105334,,,-0.768318
Thailand,abortion,-0.6900269541778976,,,-0.7305344
Thailand,divorce,-0.20344182566404787,,,-0.5844725
Thailand,sex before marriage,-0.22702702702702704,,,-0.52212393
Thailand,suicide,-0.6691358024691357,,,-0.88289356
Thailand,euthanasia,-0.6094230624953109,,,-0.6473953
Thailand,for a man to beat his wife,-0.7782258064516129,,,-1.4986893
Thailand,parents beating children,-0.7067921990585071,,,-1.3939193
Thailand,violence against other people,-0.800941492938803,,,-1.2948685
Thailand,"terrorism as a political, ideological or religious mean",-0.8100792582623,,,-1.4258163
Thailand,having casual sex,-0.6744534291704103,,,-0.63743436
Thailand,political violence,-0.7135171486213854,,,-1.3891109
Thailand,death penalty,-0.22222222222222218,,,-0.8030941
Tunisia,claiming government benefits to which you are not entitled,-0.6081920118617365,,,-0.9647034
Tunisia,avoiding a fare on public transport,-0.7509928881499954,,,-0.8761566
Tunisia,stealing property,-0.8821464856377574,,,-1.3858322
Tunisia,cheating on taxes,-0.7953410981697171,,,-1.2366806
Tunisia,someone accepting a bribe in the course of their duties,-0.8359656414519256,,,
Tunisia,homosexuality,-0.9084422203688258,,,-0.44922924
Tunisia,prostitution,-0.8507435115913918,,,-0.77589417
Tunisia,abortion,-0.6293829216393746,,,-0.7094803
Tunisia,divorce,-0.302141011443337,,,-0.5982531
Tunisia,sex before marriage,-0.880655009714127,,,-0.5285967
Tunisia,suicide,-0.9032853451458104,,,-0.8906584
Tunisia,euthanasia,-0.81145341844759,,,-0.66962147
Tunisia,for a man to beat his wife,-0.7919896640826872,,,-1.4123962
Tunisia,parents beating children,-0.5544481358434846,,,-1.3035705
Tunisia,violence against other people,-0.8917473490087598,,,-1.2239459
Tunisia,"terrorism as a political, ideological or religious mean",-0.9225365132187096,,,-1.3636872
Tunisia,having casual sex,-0.9177980973492196,,,-0.6470276
Tunisia,political violence,-0.9222869830696641,,,-1.324681
Tunisia,death penalty,-0.476613052320207,,,-0.7898806
China,claiming government benefits to which you are not entitled,-0.48963844797178124,,,-1.1338791
China,avoiding a fare on public transport,-0.8634679578885587,,,-0.959613
China,stealing property,-0.9360258244378415,,,-1.4886703
China,cheating on taxes,-0.8891461756165692,,,-1.3252319
China,someone accepting a bribe in the course of their duties,-0.8665930831493746,,,
China,homosexuality,-0.707107438016529,,,-0.440852
China,prostitution,-0.8941763971506206,,,-0.78310984
China,abortion,-0.6806153619668028,,,-0.73511523
China,divorce,-0.38881530537159675,,,-0.5609606
China,sex before marriage,-0.39848903629998156,,,-0.4701477
China,suicide,-0.7906463710566952,,,-0.8995819
China,euthanasia,-0.33281790737059125,,,-0.6715517
China,for a man to beat his wife,-0.8769434336751571,,,-1.4703948
China,parents beating children,-0.480083857442348,,,-1.3712372
China,violence against other people,-0.8590337524818001,,,-1.291089
China,"terrorism as a political, ideological or religious mean",-0.9278145695364238,,,-1.4187027
China,having casual sex,-0.8863887050518422,,,-0.60096586
China,political violence,-0.887893864013267,,,-1.3925445
China,death penalty,0.004006321902451574,,,-0.81243306
Singapore,claiming government benefits to which you are not entitled,-0.6573333333333332,,,-0.9707962
Singapore,avoiding a fare on public transport,-0.8177977877827803,,,-0.8845169
Singapore,stealing property,-0.9221833138791619,,,-1.5094389
Singapore,cheating on taxes,-0.8816594372149928,,,-1.3411697
Singapore,someone accepting a bribe in the course of their duties,-0.9091313535757981,,,
Singapore,homosexuality,-0.4560697518443998,,,-0.350276
Singapore,prostitution,-0.6052235057759919,,,-0.6766205
Singapore,abortion,-0.49206349206349204,,,-0.6024429
Singapore,divorce,-0.2877721943048576,,,-0.49339446
Singapore,sex before marriage,-0.3253928311804507,,,-0.43133563
Singapore,suicide,-0.6750934761984486,,,-0.7791214
Singapore,euthanasia,-0.2913492466565092,,,-0.54038066
Singapore,for a man to beat his wife,-0.9286269286269286,,,-1.5128998
Singapore,parents beating children,-0.4753333333333334,,,-1.4341886
Singapore,violence against other people,-0.8701947079380928,,,-1.2809051
Singapore,"terrorism as a political, ideological or religious mean",-0.932367149758454,,,-1.4268433
Singapore,having casual sex,-0.5850659512631343,,,-0.50048524
Singapore,political violence,-0.8777166360958257,,,-1.3792877
Singapore,death penalty,-0.16018332215515316,,,-0.7345152
Vietnam,claiming government benefits to which you are not entitled,-0.21685185185185182,,,-1.0105588
Vietnam,avoiding a fare on public transport,-0.46129629629629626,,,-0.8939209
Vietnam,stealing property,-0.6677777777777778,,,-1.4447006
Vietnam,cheating on taxes,-0.5927777777777777,,,-1.2716385
Vietnam,someone accepting a bribe in the course of their duties,-0.5783333333333334,,,
Vietnam,homosexuality,0.03166666666666667,,,-0.50259113
Vietnam,prostitution,-0.3451851851851852,,,-0.8069445
Vietnam,abortion,-0.2961111111111111,,,-0.7516691
Vietnam,divorce,-0.05925925925925925,,,-0.59028643
Vietnam,sex before marriage,0.005925925925925928,,,-0.5272797
Vietnam,suicide,-0.2290740740740741,,,-0.8786682
Vietnam,euthanasia,-0.13703703703703704,,,-0.65617067
Vietnam,for a man to beat his wife,-0.5996296296296296,,,-1.4370956
Vietnam,parents beating children,-0.21296296296296297,,,-1.3411728
Vietnam,violence against other people,-0.545,,,-1.2554337
Vietnam,"terrorism as a political, ideological or religious mean",-0.5344444444444444,,,-1.4067764
Vietnam,having casual sex,-0.13314814814814815,,,-0.683931
Vietnam,political violence,-0.48074074074074075,,,-1.3456742
Vietnam,death penalty,-0.295,,,-0.7812027
Australia,claiming government benefits to which you are not entitled,-0.8268992823558525,,,-1.0485992
Australia,avoiding a fare on public transport,-0.7320663312837711,,,-0.9110397
Australia,stealing property,-0.9108138238573021,,,-1.4661194
Australia,cheating on taxes,-0.8114026924747193,,,-1.3414673
Australia,someone accepting a bribe in the course of their duties,-0.9033277560884923,,,
Australia,homosexuality,0.4194933990272251,,,-0.2907791
Australia,prostitution,-0.07258419892980801,,,-0.587657
Australia,abortion,0.23607194334774706,,,-0.48037872
Australia,divorce,0.49739337981282583,,,-0.41831532
Australia,sex before marriage,0.5299242424242424,,,-0.3825592
Australia,suicide,-0.3247911563344011,,,-0.7589968
Australia,euthanasia,0.264172335600907,,,-0.48430213
Australia,for a man to beat his wife,-0.9463687150837988,,,-1.4527252
Australia,parents beating children,-0.8648799553322166,,,-1.3827975
Australia,violence against other people,-0.8676360924683073,,,-1.2338974
Australia,"terrorism as a political, ideological or religious mean",-0.9284516489659027,,,-1.3656082
Australia,having casual sex,0.12861189801699716,,,-0.43440706
Australia,political violence,-0.8419642300741571,,,-1.3183167
Australia,death penalty,-0.23262915186639246,,,-0.7465099
Canada,claiming government benefits to which you are not entitled,-0.703113765831536,,,-1.1164764
Canada,avoiding a fare on public transport,-0.48188706376859686,,,-0.9694061
Canada,stealing property,-0.7348597975775677,,,-1.5688568
Canada,cheating on taxes,-0.6479177036668327,,,-1.4228805
Canada,someone accepting a bribe in the course of their duties,-0.7240196891764836,,,
Canada,homosexuality,0.49980642663569497,,,-0.2844042
Canada,prostitution,-0.11625463193407445,,,-0.6286955
Canada,abortion,0.2755378574193906,,,-0.46400148
Canada,divorce,0.39206902273104366,,,-0.3948637
Canada,sex before marriage,0.5191084563906864,,,-0.36645204
Canada,suicide,-0.29550356728057076,,,-0.80038583
Canada,euthanasia,0.1626569326917759,,,-0.4828844
Canada,for a man to beat his wife,-0.8598528842431282,,,-1.5382049
Canada,parents beating children,-0.754604280736685,,,-1.4742616
Canada,violence against other people,-0.6838670427520601,,,-1.3207077
Canada,"terrorism as a political, ideological or religious mean",-0.8121232232730491,,,-1.4356124
Canada,having casual sex,0.2864332724959902,,,-0.42140502
Canada,political violence,-0.6578729052596648,,,-1.4101212
Canada,death penalty,-0.14683922349427575,,,-0.76739484
Ethiopia,claiming government benefits to which you are not entitled,-0.8603174603174604,,,-0.9423599
Ethiopia,avoiding a fare on public transport,-0.7734204793028322,,,-0.82322085
Ethiopia,stealing property,-0.8950416214259862,,,-1.4037918
Ethiopia,cheating on taxes,-0.8785550983081847,,,-1.2258285
Ethiopia,someone accepting a bribe in the course of their duties,-0.891430646332607,,,
Ethiopia,homosexuality,-0.8576092680358084,,,-0.4746521
Ethiopia,prostitution,-0.8443898443898444,,,-0.8202179
Ethiopia,abortion,-0.8496145124716554,,,-0.7182251
Ethiopia,divorce,-0.6464728787467173,,,-0.56921864
Ethiopia,sex before marriage,-0.7975027144408251,,,-0.4643511
Ethiopia,suicide,-0.8962238522140722,,,-0.92545795
Ethiopia,euthanasia,-0.8415553738530026,,,-0.63682425
Ethiopia,for a man to beat his wife,-0.8408041293126868,,,-1.4035797
Ethiopia,parents beating children,-0.5713121434392828,,,-1.2728775
Ethiopia,violence against other people,-0.8887079261672097,,,-1.202446
Ethiopia,"terrorism as a political, ideological or religious mean",-0.8882550031694286,,,-1.3791201
Ethiopia,having casual sex,-0.8840028954035469,,,-0.68277436
Ethiopia,political violence,-0.8707334785766159,,,-1.3166182
Ethiopia,death penalty,-0.7486190346826044,,,-0.7418167
Kenya,claiming government benefits to which you are not entitled,-0.4852571017619562,,,-0.9812225
Kenya,avoiding a fare on public transport,-0.4259561355809317,,,-0.8884064
Kenya,stealing property,-0.5738775510204082,,,-1.4552047
Kenya,cheating on taxes,-0.4344254896651323,,,-1.2745987
Kenya,someone accepting a bribe in the course of their duties,-0.5131673881673882,,,
Kenya,homosexuality,-0.5540923639689072,,,-0.41577625
Kenya,prostitution,-0.5411421273490239,,,-0.78703916
Kenya,abortion,-0.4094045025417575,,,-0.6793415
Kenya,divorce,-0.1695425910709395,,,-0.5696047
Kenya,sex before marriage,-0.3075736961451247,,,-0.47091848
Kenya,suicide,-0.5577539617110929,,,-0.87426454
Kenya,euthanasia,-0.3192421212986766,,,-0.6225874
Kenya,for a man to beat his wife,-0.47435200290012686,,,-1.4693085
Kenya,parents beating children,-0.1771820561422511,,,-1.3447539
Kenya,violence against other people,-0.5537325676784249,,,-1.2475433
Kenya,"terrorism as a political, ideological or religious mean",-0.5822222222222222,,,-1.4174362
Kenya,having casual sex,-0.4385583627637417,,,-0.6034988
Kenya,political violence,-0.559189606613973,,,-1.3493134
Kenya,death penalty,-0.41077998528329657,,,-0.7694519
Netherlands,claiming government benefits to which you are not entitled,-0.8734693877551021,,,-0.9352266
Netherlands,avoiding a fare on public transport,-0.7565815434917413,,,-0.83483297
Netherlands,stealing property,-0.9228566616136097,,,-1.3977997
Netherlands,cheating on taxes,-0.8094593832797791,,,-1.2665923
Netherlands,someone accepting a bribe in the course of their duties,-0.8972757244490717,,,
Netherlands,homosexuality,0.7847443617900579,,,-0.29773694
Netherlands,prostitution,0.1617149758454106,,,-0.6170271
Netherlands,abortion,0.47508771929824567,,,-0.5101379
Netherlands,divorce,0.5986335475652829,,,-0.4329237
Netherlands,sex before marriage,0.7393604784909134,,,-0.3900486
Netherlands,suicide,-0.025427471764780118,,,-0.7632248
Netherlands,euthanasia,0.4582319545823196,,,-0.48159772
Netherlands,for a man to beat his wife,-0.9372126920058304,,,-1.4099777
Netherlands,parents beating children,-0.837843895332549,,,-1.3525225
Netherlands,violence against other people,-0.8413657990484187,,,-1.2058319
Netherlands,"terrorism as a political, ideological or religious mean",-0.9571130297387281,,,-1.3134048
Netherlands,having casual sex,0.3731768054073284,,,-0.47678986
Netherlands,political violence,-0.877398598184534,,,-1.2951294
Netherlands,death penalty,-0.46631853785900784,,,-0.7381226
Zimbabwe,claiming government benefits to which you are not entitled,-0.7297396406307297,,,-1.0606308
Zimbabwe,avoiding a fare on public transport,-0.755610515709444,,,-0.9235657
Zimbabwe,stealing property,-0.8489840746842395,,,-1.4662521
Zimbabwe,cheating on taxes,-0.8099679926840421,,,-1.3092514
Zimbabwe,someone accepting a bribe in the course of their duties,-0.7966318872414424,,,
Zimbabwe,homosexuality,-0.8406674000733407,,,-0.5028046
Zimbabwe,prostitution,-0.8227709190672154,,,-0.848407
Zimbabwe,abortion,-0.8288907208940184,,,-0.7508987
Zimbabwe,divorce,-0.6189429330402124,,,-0.60195506
Zimbabwe,sex before marriage,-0.6976380847348589,,,-0.5226944
Zimbabwe,suicide,-0.8561875973252726,,,-0.96702594
Zimbabwe,euthanasia,-0.802775480194835,,,-0.66448534
Zimbabwe,for a man to beat his wife,-0.7992299229922992,,,-1.4867752
Zimbabwe,parents beating children,-0.2604282022886674,,,-1.3575974
Zimbabwe,violence against other people,-0.8358523403865531,,,-1.2649628
Zimbabwe,"terrorism as a political, ideological or religious mean",-0.827507110744105,,,-1.4434662
Zimbabwe,having casual sex,-0.7856553998351196,,,-0.7232529
Zimbabwe,political violence,-0.8437098255280073,,,-1.36501
Zimbabwe,death penalty,-0.6726403823178017,,,-0.80756205
Andorra,claiming government benefits to which you are not entitled,-0.7780006686726848,,,-1.0246214
Andorra,avoiding a fare on public transport,-0.8026169882457307,,,-0.89301455
Andorra,stealing property,-0.8876703223662347,,,-1.4058304
Andorra,cheating on taxes,-0.8497058497058497,,,-1.2774887
Andorra,someone accepting a bribe in the course of their duties,-0.9320679320679321,,,
Andorra,homosexuality,0.5611166722277833,,,-0.552141
Andorra,prostitution,-0.17001338688085676,,,-0.87645566
Andorra,abortion,0.12757201646090535,,,-0.851738
Andorra,divorce,0.6097777777777779,,,-0.5395597
Andorra,sex before marriage,0.5981704596162428,,,-0.49584943
Andorra,suicide,-0.41377777777777774,,,-1.048407
Andorra,euthanasia,0.15251202864495916,,,-0.6700991
Andorra,for a man to beat his wife,-0.9547119547119548,,,-1.4426056
Andorra,parents beating children,-0.8464606181455633,,,-1.299762
Andorra,violence against other people,-0.9341317365269461,,,-1.2108109
Andorra,"terrorism as a political, ideological or religious mean",-0.9724444444444444,,,-1.3795395
Andorra,having casual sex,0.04112337011033099,,,-0.6581999
Andorra,political violence,-0.924963924963925,,,-1.2918136
Andorra,death penalty,-0.4674214674214674,,,-0.8104569
Argentina,claiming government benefits to which you are not entitled,-0.20891618332764697,,,-1.0185089
Argentina,avoiding a fare on public transport,-0.5445232466509061,,,-0.87147677
Argentina,stealing property,-0.8379111563241777,,,-1.4103317
Argentina,cheating on taxes,-0.746418499717992,,,-1.2698454
Argentina,someone accepting a bribe in the course of their duties,-0.8053872053872053,,,
Argentina,homosexuality,0.11631363805276848,,,-0.38825855
Argentina,prostitution,-0.35122717930117275,,,-0.7095566
Argentina,abortion,-0.41549953314659194,,,-0.62667215
Argentina,divorce,0.22902015939990625,,,-0.52298564
Argentina,sex before marriage,0.27535202934563957,,,-0.45012817
Argentina,suicide,-0.6305020223649774,,,-0.8308365
Argentina,euthanasia,-0.3649700216864396,,,-0.5925186
Argentina,for a man to beat his wife,-0.902150897135852,,,-1.4178741
Argentina,parents beating children,-0.7900614182021217,,,-1.3331131
Argentina,violence against other people,-0.8387096774193549,,,-1.2224945
Argentina,"terrorism as a political, ideological or religious mean",-0.8651278569812175,,,-1.3641007
Argentina,having casual sex,-0.051199427139276756,,,-0.5229065
Argentina,political violence,-0.809196193097122,,,-1.3142074
Argentina,death penalty,-0.4703164703164703,,,-0.7766739
Bangladesh,claiming government benefits to which you are not entitled,-0.7724074074074073,,,-1.1535871
Bangladesh,avoiding a fare on public transport,-0.822037037037037,,,-0.9963196
Bangladesh,stealing property,-0.8768518518518518,,,-1.5044981
Bangladesh,cheating on taxes,-0.8442592592592593,,,-1.3456421
Bangladesh,someone accepting a bribe in the course of their duties,-0.865,,,
