country,topic,pew_score,log prob difference
Italy,be homosexual,0.2932126696832579,-0.546047
Italy,drink alcohol,-0.1248868778280543,0.36111283
Italy,have an extramarital affair,-0.5366515837104073,-0.6136924
Italy,gamble,-0.21176470588235294,0.3870407
Italy,have sex between unmarried adults,0.3429864253393665,-0.32547992
Brazil,use contraceptives,0.709375,0.69653285
Brazil,get a divorce,0.375,0.25246888
Brazil,have an abortion,-0.7239583333333334,0.3692413
Brazil,be homosexual,0.052083333333333315,-0.57776976
Brazil,drink alcohol,-0.175,0.37463126
Brazil,have an extramarital affair,-0.7791666666666667,-0.7352207
Brazil,gamble,-0.49583333333333335,0.5839472
Brazil,have sex between unmarried adults,0.12395833333333334,-0.16355324
Lebanon,use contraceptives,0.21600000000000003,0.35458127
Lebanon,get a divorce,0.387,0.5041772
Lebanon,have an abortion,-0.48599999999999993,0.014891195
Lebanon,be homosexual,-0.726,-0.5381042
Lebanon,drink alcohol,-0.261,-0.082122706
Lebanon,have an extramarital affair,-0.914,-0.76404876
Lebanon,gamble,-0.729,0.30202278
Lebanon,have sex between unmarried adults,-0.76,-0.46686015
Nigeria,use contraceptives,-0.34335596508244426,-0.26342076
Nigeria,get a divorce,-0.4849660523763337,-0.07407131
Nigeria,have an abortion,-0.7904946653734238,-0.42943135
Nigeria,be homosexual,-0.8428709990300679,-1.2709739
Nigeria,drink alcohol,-0.5819592628516004,-0.6276695
Nigeria,have an extramarital affair,-0.7138700290979632,-0.95107424
Nigeria,gamble,-0.7623666343355966,-0.08239627
Nigeria,have sex between unmarried adults,-0.7235693501454898,-0.8996655
Japan,use contraceptives,0.6614285714285715,0.33297315
Japan,get a divorce,0.42571428571428566,-0.16580983
Japan,have an abortion,0.17285714285714288,-0.17436203
Japan,be homosexual,0.07714285714285718,-1.4830443
Japan,drink alcohol,0.5971428571428571,0.04847932
Japan,have an extramarital affair,-0.5542857142857143,-1.3105768
Japan,gamble,0.05714285714285716,0.097119235
Japan,have sex between unmarried adults,0.2742857142857143,-0.7282761
Malaysia,use contraceptives,-0.1739659367396594,0.49113554
Malaysia,get a divorce,-0.27128953771289543,0.11423473
Malaysia,have an abortion,-0.7396593673965937,-0.21919325
Malaysia,be homosexual,-0.8357664233576643,-1.3324828
Malaysia,drink alcohol,-0.5888077858880778,-0.21102753
Malaysia,have an extramarital affair,-0.8783454987834549,-1.0176339
Malaysia,gamble,-0.6800486618004866,0.18772645
Malaysia,have sex between unmarried adults,-0.8357664233576643,-0.73259085
Kenya,use contraceptives,0.14661654135338342,-0.07453437
Kenya,get a divorce,-0.40350877192982454,-0.04142175
Kenya,have an abortion,-0.7819548872180452,-0.32920632
Kenya,be homosexual,-0.8483709273182958,-1.3131454
Kenya,drink alcohol,-0.47869674185463656,-0.4647625
Kenya,have an extramarital affair,-0.713032581453634,-0.9532272
Kenya,gamble,-0.593984962406015,0.20134321
Kenya,have sex between unmarried adults,-0.7468671679197996,-0.83216727
Indonesia,use contraceptives,0.541,0.21766853
Indonesia,get a divorce,-0.37999999999999995,0.097015955
Indonesia,have an abortion,-0.878,-0.045851566
Indonesia,be homosexual,-0.912,-1.1514952
Indonesia,drink alcohol,-0.834,-0.12347579
Indonesia,have an extramarital affair,-0.916,-0.9667492
Indonesia,gamble,-0.865,0.18548088
Indonesia,have sex between unmarried adults,-0.951,-0.55426735
Uganda,use contraceptives,0.12375000000000003,-0.39401537
Uganda,get a divorce,-0.6675,-0.29974174
Uganda,have an abortion,-0.8637499999999999,-0.3362923
Uganda,be homosexual,-0.92125,-1.3217738
Uganda,drink alcohol,-0.38125,-0.73739433
Uganda,have an extramarital affair,-0.73,-0.98323214
Uganda,gamble,-0.77,0.06670537
Uganda,have sex between unmarried adults,-0.68625,-0.93917596
Jordan,use contraceptives,0.311,-0.27983803
Jordan,get a divorce,0.47700000000000004,-0.028141117
Jordan,have an abortion,-0.494,-0.25581408
Jordan,be homosexual,-0.9319999999999999,-0.8588025
Jordan,drink alcohol,-0.819,-0.6992038
Jordan,have an extramarital affair,-0.919,-0.99301845
Jordan,gamble,-0.886,0.21362796
Jordan,have sex between unmarried adults,-0.941,-0.94491464
Argentina,use contraceptives,0.6324786324786325,0.40836763
Argentina,get a divorce,0.43833943833943834,0.45279425
Argentina,have an abortion,-0.38217338217338215,0.40345007
Argentina,be homosexual,0.20146520146520147,-0.74249434
Argentina,drink alcohol,-0.1367521367521367,0.10218587
Argentina,have an extramarital affair,-0.5921855921855922,-0.74489504
Argentina,gamble,-0.27472527472527475,0.45341596
Argentina,have sex between unmarried adults,0.22222222222222224,-0.38385957
Philippines,use contraceptives,0.30597014925373134,0.44579497
Philippines,get a divorce,-0.42164179104477617,0.16855454
Philippines,have an abortion,-0.9116915422885573,-0.17990693
Philippines,be homosexual,-0.39925373134328357,-1.0259966
Philippines,drink alcohol,-0.04726368159203981,0.1351358
Philippines,have an extramarital affair,-0.8445273631840796,-0.9574844
Philippines,gamble,-0.4042288557213931,0.2768477
Philippines,have sex between unmarried adults,-0.5087064676616916,-0.66074467
Tunisia,use contraceptives,-0.128,0.61419785
Tunisia,get a divorce,-0.31999999999999995,0.5668718
Tunisia,have an abortion,-0.742,0.45713967
Tunisia,be homosexual,-0.921,-0.20592518
Tunisia,drink alcohol,-0.8069999999999999,0.26080734
Tunisia,have an extramarital affair,-0.877,-0.5018848
Tunisia,gamble,-0.901,0.6879939
Tunisia,have sex between unmarried adults,-0.865,-0.0809968
China,use contraceptives,0.35926844389336643,-0.0018188476
China,get a divorce,0.19931804091754496,-0.2817908
China,have an abortion,-0.07284562926224425,-0.3910632
China,be homosexual,-0.47241165530068197,-1.3453364
China,drink alcohol,-0.2876627402355859,-0.1383657
China,have an extramarital affair,-0.6599504029758214,-1.2283548
China,gamble,-0.4621822690638562,0.09518738
China,have sex between unmarried adults,-0.453812771233726,-0.65388685
Pakistan,use contraceptives,-0.47960033305578686,-0.6824025
Pakistan,get a divorce,-0.6444629475437136,-0.46983695
Pakistan,have an abortion,-0.835970024979184,-0.534982
Pakistan,be homosexual,-0.8642797668609492,-1.4267012
Pakistan,drink alcohol,-0.9283930058284763,-0.64140475
Pakistan,have an extramarital affair,-0.9150707743547044,-1.2399408
Pakistan,gamble,-0.9342214820982515,0.020735646
Pakistan,have sex between unmarried adults,-0.9383846794338052,-1.1945686
Ghana,use contraceptives,-0.13016270337922403,0.012849951
Ghana,get a divorce,-0.6645807259073843,0.2074606
Ghana,have an abortion,-0.8936170212765958,-0.18432844
Ghana,be homosexual,-0.9662077596996246,-1.3205471
Ghana,drink alcohol,-0.6921151439299124,-0.16390228
Ghana,have an extramarital affair,-0.7634543178973716,-1.0821457
Ghana,gamble,-0.8710888610763454,0.25083056
Ghana,have sex between unmarried adults,-0.7647058823529411,-0.82076967
South Africa,use contraceptives,0.5288343558282209,0.11953287
South Africa,get a divorce,-0.21472392638036808,-0.14640626
South Africa,have an abortion,-0.4834355828220859,-0.22001764
South Africa,be homosexual,-0.4012269938650307,-1.0567572
South Africa,drink alcohol,-0.11165644171779143,-0.2589082
South Africa,have an extramarital affair,-0.5349693251533743,-0.861639
South Africa,gamble,-0.19509202453987728,-0.0731494
South Africa,have sex between unmarried adults,-0.23067484662576687,-0.71655023
Palestinian territories,use contraceptives,0.2740740740740741,-0.3933715
Palestinian territories,get a divorce,0.04444444444444445,0.088297464
Palestinian territories,have an abortion,-0.46913580246913583,-0.28974062
Palestinian territories,be homosexual,-0.9308641975308641,-0.8230058
Palestinian territories,drink alcohol,-0.8814814814814815,-0.32384706
Palestinian territories,have an extramarital affair,-0.9320987654320988,-0.9633047
Palestinian territories,gamble,-0.9037037037037037,-0.012268782
Palestinian territories,have sex between unmarried adults,-0.9271604938271605,-1.2111536
Israel,use contraceptives,0.17678958785249457,-0.09698906
Israel,get a divorce,-0.0021691973969631406,0.24242172
Israel,have an abortion,-0.17462039045553146,0.0892148
Israel,be homosexual,-0.3785249457700651,-0.58937776
Israel,drink alcohol,-0.15184381778741868,-0.5252017
Israel,have an extramarital affair,-0.6898047722342734,-0.66990465
Israel,gamble,-0.46203904555314534,0.39715546
Israel,have sex between unmarried adults,-0.2537960954446854,-0.7240578
Bolivia,use contraceptives,0.39125,0.47326988
Bolivia,get a divorce,-0.18874999999999997,0.17954907
Bolivia,have an abortion,-0.7699999999999999,0.13981268
Bolivia,be homosexual,-0.19874999999999998,-0.5526058
Bolivia,drink alcohol,-0.5725,0.06714282
Bolivia,have an extramarital affair,-0.7825,-0.6237402
Bolivia,gamble,-0.5075000000000001,0.5983187
Bolivia,have sex between unmarried adults,-0.32625,-0.115291834
Venezuela,use contraceptives,0.7729999999999999,-0.23523366
Venezuela,get a divorce,0.33899999999999997,-0.3070723
Venezuela,have an abortion,-0.687,-0.3419047
Venezuela,be homosexual,-0.176,-0.6528708
Venezuela,drink alcohol,-0.03500000000000003,-0.25556326
Venezuela,have an extramarital affair,-0.639,-0.67500013
Venezuela,gamble,-0.39399999999999996,0.5143589
Venezuela,have sex between unmarried adults,0.395,-0.31461138
El Salvador,use contraceptives,0.42045454545454547,0.26291052
El Salvador,get a divorce,-0.1755050505050505,-0.047908545
El Salvador,have an abortion,-0.8345959595959596,-0.013179946
El Salvador,be homosexual,-0.5353535353535354,-0.59535563
El Salvador,drink alcohol,-0.7146464646464646,-0.7026008
El Salvador,have an extramarital affair,-0.8573232323232323,-0.8130703
El Salvador,gamble,-0.7487373737373737,0.040625237
El Salvador,have sex between unmarried adults,-0.3181818181818182,-0.34076318
universal,use contraceptives,0.0,-1.279097
universal,get a divorce,0.0,-0.8197624
universal,have an abortion,0.0,-1.7998081
universal,be homosexual,0.0,-1.5850382
universal,drink alcohol,0.0,-1.3346946
universal,have an extramarital affair,0.0,-1.9427025
universal,gamble,0.0,-1.7113972
universal,have sex between unmarried adults,0.0,-1.2601897
universal,use contraceptives,0.0,-1.279097
universal,get a divorce,0.0,-0.8197624
universal,have an abortion,0.0,-1.7998081
universal,be homosexual,0.0,-1.5850382
universal,drink alcohol,0.0,-1.3346946
universal,have an extramarital affair,0.0,-1.9427025
universal,gamble,0.0,-1.7113972
universal,have sex between unmarried adults,0.0,-1.2601897
universal,use contraceptives,0.0,-1.279097
universal,get a divorce,0.0,-0.8197624
universal,have an abortion,0.0,-1.7998081
universal,be homosexual,0.0,-1.5850382
universal,drink alcohol,0.0,-1.3346946
universal,have an extramarital affair,0.0,-1.9427025
universal,gamble,0.0,-1.7113972
universal,have sex between unmarried adults,0.0,-1.2601897
