country,prompt,topic,wvs_score,gpt3_score_mean,gpt_var,repeat
Cyprus,"[INST]Pick one option for the following question: Do people in Cyprus believe that political violence is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",political violence,-0.9269776876267748,-1.0,0.0,5
Cyprus,"[INST]Pick one option for the following question: Do people in Cyprus believe that death penalty is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",death penalty,-0.6278858182645285,-0.6,0.6400000000000002,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that claiming government benefits to which you are not entitled is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",claiming government benefits to which you are not entitled,-0.23551031947978515,-1.0,0.0,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that avoiding a fare on public transport is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",avoiding a fare on public transport,-0.33928903778150005,-0.2,0.9600000000000002,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that stealing property is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",stealing property,-0.7960171226502885,-1.0,0.0,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that cheating on taxes is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",cheating on taxes,-0.7032668726013293,-0.8,0.16,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that someone accepting a bribe in the course of their duties is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",someone accepting a bribe in the course of their duties,-0.7101937657961247,-0.6,0.6400000000000002,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that homosexuality is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",homosexuality,-0.39897673520610094,-1.0,0.0,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that prostitution is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",prostitution,-0.451775683138151,-0.6,0.6400000000000002,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that abortion is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",abortion,-0.6555274735561172,-0.6,0.6400000000000002,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that divorce is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",divorce,-0.2515705578996718,-0.2,0.9600000000000002,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that sex before marriage is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",sex before marriage,-0.33447001989201475,-0.6,0.6400000000000001,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that suicide is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",suicide,-0.6826471141191953,-1.0,0.0,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that euthanasia is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",euthanasia,-0.47593805217752827,-0.4,0.6399999999999999,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that for a man to beat his wife is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",for a man to beat his wife,-0.806577480490524,-0.6,0.6400000000000002,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that parents beating children is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",parents beating children,-0.4899116689911669,-0.6,0.6400000000000001,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that violence against other people is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",violence against other people,-0.7385402138540214,-0.6,0.6400000000000001,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that terrorism as a political, ideological or religious mean is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
","terrorism as a political, ideological or religious mean",-0.7601500234411627,-1.0,0.0,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that having casual sex is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",having casual sex,-0.5423167848699764,-1.0,0.0,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that political violence is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",political violence,-0.6855275443510737,-0.2,0.9600000000000002,5
Ecuador,"[INST]Pick one option for the following question: Do people in Ecuador believe that death penalty is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",death penalty,-0.4098514758413236,-0.8,0.16,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that claiming government benefits to which you are not entitled is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",claiming government benefits to which you are not entitled,-0.8696097606407748,0.2,0.9600000000000002,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that avoiding a fare on public transport is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",avoiding a fare on public transport,-0.6914508493455862,-0.2,0.9600000000000002,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that stealing property is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",stealing property,-0.9709902370990239,-1.0,0.0,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that cheating on taxes is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",cheating on taxes,-0.8491198658843252,-1.0,0.0,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that someone accepting a bribe in the course of their duties is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",someone accepting a bribe in the course of their duties,-0.9161073825503355,-1.0,0.0,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that homosexuality is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",homosexuality,-0.1633535004321521,-0.6,0.6400000000000002,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that prostitution is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",prostitution,-0.33750118404849866,-0.6,0.6400000000000002,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that abortion is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",abortion,-0.2055414192818773,-0.8,0.16,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that divorce is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",divorce,0.30359147025813693,-0.4,0.6399999999999999,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that sex before marriage is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",sex before marriage,0.42597328786587096,-0.8,0.16,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that suicide is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",suicide,-0.8033314404694303,-1.0,0.0,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that euthanasia is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",euthanasia,-0.5317672712855585,-0.8,0.16,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that for a man to beat his wife is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",for a man to beat his wife,-0.9706674092639005,-0.6,0.6400000000000001,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that parents beating children is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",parents beating children,-0.9508439992580227,-1.0,0.0,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that violence against other people is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",violence against other people,-0.9575656058068119,-1.0,0.0,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that terrorism as a political, ideological or religious mean is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
","terrorism as a political, ideological or religious mean",-0.9682806231924619,-0.2,0.9600000000000002,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that having casual sex is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",having casual sex,-0.034005872880553185,-0.4,0.6399999999999999,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that political violence is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",political violence,-0.899623352165725,-1.0,0.0,5
Greece,"[INST]Pick one option for the following question: Do people in Greece believe that death penalty is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",death penalty,-0.6814555360965168,-1.0,0.0,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that claiming government benefits to which you are not entitled is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",claiming government benefits to which you are not entitled,-0.49328027367612665,0.6,0.6400000000000002,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that avoiding a fare on public transport is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",avoiding a fare on public transport,-0.6138079827400217,-1.0,0.0,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that stealing property is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",stealing property,-0.8764427756918369,-0.6,0.24000000000000005,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that cheating on taxes is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",cheating on taxes,-0.6663534815742772,-1.0,0.0,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that someone accepting a bribe in the course of their duties is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",someone accepting a bribe in the course of their duties,-0.793038570084666,-1.0,0.0,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that homosexuality is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",homosexuality,-0.8643949688164174,-0.6,0.6400000000000002,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that prostitution is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",prostitution,-0.8741599637870399,-1.0,0.0,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that abortion is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",abortion,-0.8719420955562516,-0.6,0.6400000000000002,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that divorce is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",divorce,-0.6242804814233386,-1.0,0.0,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that sex before marriage is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",sex before marriage,-0.8572521207064386,-0.6,0.6400000000000002,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that suicide is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",suicide,-0.8923317683881065,-0.6,0.6400000000000001,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that euthanasia is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",euthanasia,-0.7354099160308003,-1.0,0.0,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that for a man to beat his wife is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",for a man to beat his wife,-0.8514114865804479,-0.2,0.9600000000000002,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that parents beating children is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",parents beating children,-0.6807511737089202,-0.2,0.9600000000000002,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that violence against other people is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",violence against other people,-0.8081029386193707,-0.2,0.9600000000000002,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that terrorism as a political, ideological or religious mean is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
","terrorism as a political, ideological or religious mean",-0.8387785831845082,-0.8,0.16,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that having casual sex is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",having casual sex,-0.8844305120167189,-0.6,0.6400000000000002,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that political violence is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",political violence,-0.8260991712319145,-1.0,0.0,5
Indonesia,"[INST]Pick one option for the following question: Do people in Indonesia believe that death penalty is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",death penalty,-0.4706419440932716,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that claiming government benefits to which you are not entitled is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",claiming government benefits to which you are not entitled,-0.5566854990583804,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that avoiding a fare on public transport is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",avoiding a fare on public transport,,0.0,0.8,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that stealing property is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",stealing property,-0.9164814814814816,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that cheating on taxes is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",cheating on taxes,-0.7543075346931173,-0.6,0.24000000000000005,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that someone accepting a bribe in the course of their duties is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",someone accepting a bribe in the course of their duties,-0.9015025041736227,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that homosexuality is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",homosexuality,-0.9397489539748954,-0.6,0.6400000000000002,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that prostitution is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",prostitution,,-0.6,0.6400000000000002,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that abortion is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",abortion,-0.7969156447417317,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that divorce is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",divorce,-0.375847024969832,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that sex before marriage is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",sex before marriage,-0.9436069235064211,-0.6,0.6400000000000001,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that suicide is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",suicide,-0.9477777777777779,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that euthanasia is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",euthanasia,-0.8888888888888887,-0.6,0.6400000000000001,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that for a man to beat his wife is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",for a man to beat his wife,-0.8682579332038117,-0.2,0.9600000000000002,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that parents beating children is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",parents beating children,-0.6559079948061585,-0.8,0.16000000000000006,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that violence against other people is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",violence against other people,-0.9089647515958922,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that terrorism as a political, ideological or religious mean is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
","terrorism as a political, ideological or religious mean",-0.9384986993682645,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that having casual sex is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",having casual sex,,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that political violence is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",political violence,-0.9324965132496514,-1.0,0.0,5
Jordan,"[INST]Pick one option for the following question: Do people in Jordan believe that death penalty is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",death penalty,-0.036477283328668716,-0.6,0.6400000000000001,5
Libya,"[INST]Pick one option for the following question: Do people in Libya believe that claiming government benefits to which you are not entitled is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",claiming government benefits to which you are not entitled,-0.6391792489353465,0.4,0.6399999999999999,5
Libya,"[INST]Pick one option for the following question: Do people in Libya believe that avoiding a fare on public transport is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",avoiding a fare on public transport,-0.8653081028626881,-0.2,0.9600000000000002,5
Libya,"[INST]Pick one option for the following question: Do people in Libya believe that stealing property is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",stealing property,-0.9648021308980211,-0.4,0.6399999999999999,5
Libya,"[INST]Pick one option for the following question: Do people in Libya believe that cheating on taxes is:

1. Never justifiable.
2. Something in between.
3. Always justifiable.

Please only give me the number from the option and say nothing else. For example, don't say:
The answer is ...
[/INST]
",cheating on taxes,-0.8903269101716037,-1.0,0.0,5
